,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3
14,60,0,2,2,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,2020-10-17 18:52:16.090035677,8,0,8,0,0,129,15,0,1,1300,3,-56.4314,79.9282,1350.55
15,72,1,1,0,1,2,10,1,2,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:52:22.824053526,6,0,8,0,0,129,8,0,1,78,7,-56.4314,79.9282,1350.55
16,286,1,0,1,2,1,8,1,1,2,8,1,0,0.152123211,0,0,0,1,2,2020-10-17 18:52:25.354013205,4,0,2,0,0,129,7,2,36,511,105,-56.4314,79.9282,1350.55
17,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,16,3,61,0,1,2020-10-17 18:52:26.854630232,8,0,4,0,0,129,0,1,42,1,12,-56.4314,79.9282,1350.55
18,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:52:27.774973392,5,0,9,0,0,129,11,3,1,1,123,-56.4314,79.9282,1350.55
19,81,1,1,0,1,2,11,1,7,1,10,1,0,-1,0,0,0,1,0,2020-10-17 18:52:33.140157700,8,0,8,0,0,129,1,0,1,1300,6,-56.4314,79.9282,1350.55
20,85,1,0,1,2,1,12,1,1,7,11,1,0,0.151504079,0,0,0,1,2,2020-10-17 18:52:39.724114895,0,0,5,0,0,129,7,1,46,1,21,-56.4314,79.9282,1350.55
21,72,1,1,0,1,2,10,1,5,1,5,1,0,14.530981789,6,1,31,0,1,2020-10-17 18:52:40.278026342,2,0,0,0,0,129,8,2,32,255,74,-56.3759,79.9282,1350.55
22,225,1,0,1,2,1,5,1,1,5,4,1,0,0.152120698,5,1,15,0,1,2020-10-17 18:52:40.744191408,8,0,8,0,0,129,2,0,1,1100,1,-56.3759,79.9282,1350.55
23,72,1,1,0,1,2,10,1,4,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:52:51.203292847,6,0,6,0,0,129,9,1,55,2,39,-56.3759,79.249,1350.55
24,142,1,0,1,2,1,1,1,1,4,14,1,0,0.152290386,0,0,0,0,1,2020-10-17 18:52:59.541306019,5,0,3,0,0,129,12,1,38,1,102,-56.3759,79.249,1350.55
25,72,1,1,0,1,2,10,1,11,1,5,1,0,-1,8,2,76,0,1,2020-10-17 18:53:01.041416645,3,0,10,0,0,129,8,2,16,15,57,-56.3759,79.249,1350.55
26,196,1,0,1,2,1,2,1,1,11,1,1,0,0.151196498,0,0,0,0,1,2020-10-17 18:53:02.087560654,2,0,0,0,0,129,7,2,32,255,72,-56.5242,79.249,1350.55
27,72,1,1,0,1,2,10,1,7,1,5,1,0,10.733941983,12,3,88,0,1,2020-10-17 18:53:07.961635590,7,0,1,0,0,129,8,1,33,8,70,-56.5242,79.249,1350.55
28,206,1,0,1,2,1,3,1,1,7,2,1,0,0.152110268,4,1,12,0,1,2020-10-17 18:53:12.445738077,1,0,7,0,0,129,8,1,58,1,45,-56.5242,79.249,1350.55
29,81,1,1,0,1,2,11,1,2,1,10,1,0,17.052610683,0,0,0,1,0,2020-10-17 18:53:16.768546820,5,0,8,0,0,129,13,0,1,1200,2,-56.5242,79.249,1350.55
30,85,1,0,1,2,1,12,1,1,2,11,1,0,0.151421285,0,0,0,0,1,2020-10-17 18:53:25.582585573,4,0,2,0,0,129,8,2,36,511,106,-56.5242,79.249,1350.55
31,72,1,1,0,1,2,10,1,10,1,5,1,0,-1,16,3,42,0,1,2020-10-17 18:53:27.081499815,8,0,4,0,0,129,3,1,42,1,10,-56.5242,79.249,1312.65
32,293,1,0,1,2,1,9,1,1,10,9,1,0,0.151277789,0,0,0,0,1,2020-10-17 18:53:39.943949461,0,0,5,0,0,129,8,1,46,1,23,-56.5242,79.249,1312.65
33,81,1,1,0,1,2,11,1,6,1,10,1,0,49.236357677,18,3,132,1,0,2020-10-17 18:53:40.518402814,2,0,0,0,0,129,9,2,32,255,77,-50.5468,79.249,1312.65
34,85,1,0,1,2,1,12,1,1,6,11,1,0,0.153027311,0,0,0,0,1,2020-10-17 18:53:51.509385109,6,0,6,0,0,129,10,1,55,2,38,-50.5468,84.4217,1312.65
35,81,1,1,0,1,2,11,1,2,1,10,1,0,14.418885832,18,3,67,1,0,2020-10-17 18:53:59.847508907,5,0,3,0,0,129,14,1,38,1,122,-50.5468,84.4217,1312.65
36,85,1,0,1,2,1,12,1,1,2,11,1,0,0.151314990,0,0,0,0,1,2020-10-17 18:54:01.410366774,3,0,10,0,0,129,9,2,16,15,61,-50.5468,84.4217,1312.65
37,72,1,1,0,1,2,10,1,8,1,5,1,0,60.001067993,5,1,15,0,1,2020-10-17 18:54:02.401348114,2,0,0,0,0,129,8,2,32,255,78,-42.6854,84.4217,1312.65
38,208,1,0,1,2,1,4,1,1,8,3,1,0,0.152383149,0,0,0,0,1,2020-10-17 18:54:08.289716959,7,0,1,0,0,129,9,1,33,8,71,-42.6854,84.4217,1312.65
39,72,1,1,0,1,2,10,1,6,1,5,1,0,10.611602062,10,2,95,0,1,2020-10-17 18:54:12.769239902,1,0,7,0,0,129,9,1,58,1,48,-42.6854,84.4217,1312.65
40,239,1,0,1,2,1,6,1,1,6,6,1,0,0.152992489,0,0,0,1,2,2020-10-17 18:54:18.875711918,5,0,8,0,0,129,15,0,1,1100,5,-42.6854,84.4217,1312.65
41,89,1,1,0,1,2,13,1,5,1,12,1,0,28.234276184,5,1,15,1,0,2020-10-17 18:54:25.820506096,4,0,2,0,0,129,9,2,36,511,113,-42.6854,84.4217,1312.65
42,91,1,0,1,2,1,14,1,1,5,13,1,0,0.151957254,0,0,0,0,1,2020-10-17 18:54:27.418028116,8,0,4,0,0,129,4,1,42,1,13,-42.6854,84.4217,1328.84
43,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,9,2,27,0,1,2020-10-17 18:54:40.001288414,7,0,8,0,0,129,10,0,1,1000,0,-42.6854,84.4217,1328.84
44,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:54:40.181216955,0,0,5,0,0,129,9,1,46,1,29,-42.6854,84.4217,1328.84
45,81,1,1,0,1,2,11,1,6,1,10,1,0,6.132834305,0,0,0,1,0,2020-10-17 18:54:40.752569437,2,0,0,0,0,129,10,2,32,255,81,-18.575,84.4217,1328.84
46,85,1,0,1,2,1,12,1,1,6,11,1,0,0.152693286,0,0,0,1,2,2020-10-17 18:54:46.039929390,6,0,8,0,0,129,11,0,1,78,4,-18.575,84.4217,1328.84
47,72,1,1,0,1,2,10,1,9,1,5,1,0,60.000998521,16,4,48,0,1,2020-10-17 18:54:50.891856670,8,0,8,0,0,129,5,0,1,1100,1,-18.575,84.4217,1328.84
48,253,1,0,1,2,1,7,1,1,9,7,1,0,0.151391459,0,0,0,0,1,2020-10-17 18:54:51.823877096,6,0,6,0,0,129,12,1,55,2,32,-18.575,90.359,1328.84
49,72,1,1,0,1,2,10,1,3,1,5,1,0,60.001060147,4,1,64,0,1,2020-10-17 18:55:00.159652710,5,0,3,0,0,129,0,1,38,1,118,-18.575,90.359,1328.84
50,196,1,0,1,2,1,2,1,1,3,1,1,0,0.152293887,0,0,0,0,1,2020-10-17 18:55:01.487662554,6,0,8,0,0,129,13,0,1,78,7,-18.575,90.359,1328.84
51,81,1,1,0,1,2,11,1,6,1,10,1,0,7.452875773,6,1,96,1,0,2020-10-17 18:55:01.753621340,3,0,10,0,0,129,10,2,16,15,63,-18.575,90.359,1328.84
52,85,1,0,1,2,1,12,1,1,6,11,1,0,0.151157884,0,0,0,0,1,2020-10-17 18:55:02.730370760,2,0,0,0,0,129,9,2,32,255,80,-19.2969,90.359,1328.84
53,72,1,1,0,1,2,10,1,2,1,5,1,0,28.226667276,30,5,90,0,1,2020-10-17 18:55:08.517384768,7,0,1,0,0,129,11,1,33,8,99,-19.2969,90.359,1328.84
54,286,1,0,1,2,1,8,1,1,2,8,1,0,0.152572039,0,0,0,1,2,2020-10-17 18:55:12.657026768,7,0,8,0,0,129,12,0,1,1000,0,-19.2969,90.359,1328.84
55,72,1,1,0,1,2,10,1,5,1,5,1,0,31.614655539,20,4,60,0,1,2020-10-17 18:55:13.095011234,1,0,7,0,0,129,10,1,58,1,47,-19.2969,90.359,1328.84
56,225,1,0,1,2,1,5,1,1,5,4,1,0,0.151677085,5,1,15,1,2,2020-10-17 18:55:26.056916952,4,0,2,0,0,129,10,2,36,511,114,-19.2969,90.359,1328.84
57,72,1,1,0,1,2,10,1,4,1,5,1,0,60.000699178,0,0,0,0,1,2020-10-17 18:55:26.354801178,8,0,8,0,0,129,6,0,1,1100,1,-19.2969,90.359,1328.84
58,142,1,0,1,2,1,1,1,1,4,14,1,0,0.304657546,0,0,0,0,1,2020-10-17 18:55:27.645310879,8,0,4,0,0,129,7,1,42,1,9,-19.2969,90.359,1343.56
59,72,1,1,0,1,2,10,1,11,1,5,1,0,60.000943832,4,1,12,0,1,2020-10-17 18:55:32.155191660,8,0,8,0,0,129,8,0,1,1100,1,-19.2969,90.359,1343.56
60,196,1,0,1,2,1,2,1,1,11,1,1,0,0.315759820,0,0,0,1,2,2020-10-17 18:55:40.408807993,0,0,5,0,0,129,10,1,46,1,30,-19.2969,90.359,1343.56
61,72,1,1,0,1,2,10,1,7,1,5,1,0,60.001127801,12,3,36,0,1,2020-10-17 18:55:40.977271318,2,0,0,0,0,129,11,2,32,255,83,-14.6938,90.359,1343.56
62,206,1,0,1,2,1,3,1,1,7,2,1,0,0.304686345,0,0,0,1,2,2020-10-17 18:55:52.143708706,6,0,6,0,0,129,14,1,55,2,33,-14.6938,78.0,1343.56
63,72,1,1,0,1,2,10,1,10,1,5,1,0,60.000729331,14,3,110,0,1,2020-10-17 18:56:00.471816301,5,0,3,0,0,129,1,1,38,1,116,-14.6938,78.0,1343.56
64,293,1,0,1,2,1,9,1,1,10,9,1,0,0.307005571,0,0,0,0,1,2020-10-17 18:56:02.065295935,3,0,10,0,0,129,11,2,16,15,64,-14.6938,78.0,1343.56
65,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:56:03.029094696,2,0,0,0,0,129,10,2,32,255,82,-20.683,78.0,1343.56
66,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:56:08.741172552,7,0,1,0,0,129,13,1,33,8,79,-20.683,78.0,1343.56
67,81,1,1,0,1,2,11,1,5,1,10,1,0,16.916289896,13,2,38,1,0,2020-10-17 18:56:13.323583126,1,0,7,0,0,129,11,1,58,1,46,-20.683,78.0,1343.56
68,85,1,0,1,2,1,12,1,1,5,11,1,0,0.310950864,0,0,0,1,2,2020-10-17 18:56:15.988181591,7,0,8,0,0,129,14,0,1,1000,0,-20.683,78.0,1343.56
69,72,1,1,0,1,2,10,1,8,1,5,1,0,60.000718076,22,4,66,1,2,2020-10-17 18:56:26.285048723,4,0,2,0,0,129,11,2,36,511,112,-20.683,78.0,1343.56
70,208,1,0,1,2,1,4,1,1,8,3,1,0,0.227854186,5,1,15,0,1,2020-10-17 18:56:27.874155521,8,0,4,0,0,129,9,1,42,1,8,-20.683,78.0,1350.5
71,72,1,1,0,1,2,10,1,6,1,5,1,0,46.111533906,0,0,0,0,1,2020-10-17 18:56:40.786365747,0,0,5,0,0,129,11,1,46,1,24,-20.683,78.0,1350.5
72,239,1,0,1,2,1,6,1,1,6,6,1,0,0.225774400,0,0,0,1,2,2020-10-17 18:56:41.279490471,2,0,0,0,0,129,12,2,32,255,91,-11.8566,78.0,1350.5
73,72,1,1,0,1,2,10,1,9,1,5,1,0,60.000775810,31,7,92,0,1,2020-10-17 18:56:52.374352455,6,0,6,0,0,129,15,1,55,2,34,-11.8566,40.7385,1350.5
74,253,1,0,1,2,1,7,1,1,9,7,1,0,0.219058865,1,0,8,0,1,2020-10-17 18:57:00.803024769,5,0,3,0,0,129,2,1,38,1,121,-11.8566,40.7385,1350.5
75,72,1,1,0,1,2,10,1,3,1,5,1,0,60.000776257,0,0,0,0,1,2020-10-17 18:57:02.293320656,3,0,10,0,0,129,12,2,16,15,56,-11.8566,40.7385,1350.5
76,196,1,0,1,2,1,2,1,1,3,1,1,0,0.239600435,0,0,0,1,2,2020-10-17 18:57:03.261399746,2,0,0,0,0,129,11,2,32,255,92,-12.4932,40.7385,1350.5
77,72,1,1,0,1,2,10,1,2,1,5,1,0,60.000489643,30,5,90,0,1,2020-10-17 18:57:08.969981909,7,0,1,0,0,129,15,1,33,0,97,-12.4932,40.7385,1350.5
78,286,1,0,1,2,1,8,1,1,2,8,1,0,0.305602752,0,0,0,1,2,2020-10-17 18:57:11.440030575,8,0,8,0,0,129,10,0,1,1300,6,-12.4932,40.7385,1350.5
79,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,15,3,45,0,1,2020-10-17 18:57:13.638083220,1,0,7,0,0,129,12,1,58,1,49,-12.4932,40.7385,1350.5
80,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:57:26.592203379,4,0,2,0,0,129,12,2,36,511,111,-12.4932,40.7385,1350.5
81,72,1,1,0,1,2,10,1,5,1,5,1,0,42.773178940,10,2,30,0,1,2020-10-17 18:57:28.179827452,8,0,4,0,0,129,11,1,42,1,18,-12.4932,40.7385,1300.0
82,225,1,0,1,2,1,5,1,1,5,4,1,0,0.305783273,0,0,0,0,1,2020-10-17 18:57:28.454919815,7,0,9,0,0,129,0,3,1,1,123,-12.4932,40.7385,1300.0
83,72,1,1,0,1,2,10,1,4,1,5,1,0,60.001386969,0,0,0,1,2,2020-10-17 18:57:37.527645350,7,0,8,0,0,129,1,0,1,1000,0,-12.4932,40.7385,1300.0
84,142,1,0,1,2,1,1,1,1,4,14,1,0,0.367563130,4,1,12,0,1,2020-10-17 18:57:41.085263968,0,0,5,0,0,129,12,1,46,1,25,-12.4932,40.7385,1300.0
85,72,1,1,0,1,2,10,1,11,1,5,1,0,60.001108198,0,0,0,0,1,2020-10-17 18:57:41.588123798,2,0,0,0,0,129,13,2,32,255,85,-22.2021,40.7385,1300.0
86,196,1,0,1,2,1,2,1,1,11,1,1,0,0.312679363,0,0,0,1,2,2020-10-17 18:57:48.108160496,7,0,1,0,0,129,2,1,33,0,94,-22.2021,40.7385,1300.0
87,72,1,1,0,1,2,10,1,7,1,5,1,0,60.001112302,12,3,36,0,1,2020-10-17 18:57:52.601062059,6,0,6,0,0,129,0,1,55,2,37,-22.2021,46.6889,1300.0
88,206,1,0,1,2,1,3,1,1,7,2,1,0,0.326968913,0,0,0,1,2,2020-10-17 18:58:01.123997450,5,0,3,0,0,129,3,1,38,1,120,-22.2021,46.6889,1300.0
89,72,1,1,0,1,2,10,1,10,1,5,1,0,60.001027773,10,2,30,0,1,2020-10-17 18:58:02.605374813,3,0,10,0,0,129,13,2,16,15,55,-22.2021,46.6889,1300.0
90,293,1,0,1,2,1,9,1,1,10,9,1,0,0.322473972,0,0,0,1,2,2020-10-17 18:58:03.578644276,2,0,0,0,0,129,12,2,32,255,86,-22.8471,46.6889,1300.0
91,81,1,1,0,1,2,11,1,5,1,10,1,0,18.716581839,18,3,54,1,0,2020-10-17 18:58:13.955526829,1,0,7,0,0,129,13,1,58,1,52,-22.8471,46.6889,1300.0
92,85,1,0,1,2,1,12,1,1,5,11,1,0,0.311621113,0,0,0,1,2,2020-10-17 18:58:17.859794617,7,0,8,0,0,129,3,0,1,1000,0,-22.8471,46.6889,1300.0
93,72,1,1,0,1,2,10,1,8,1,5,1,0,60.001116076,21,4,63,0,1,2020-10-17 18:58:26.898021698,4,0,2,0,0,129,13,2,36,511,108,-22.8471,46.6889,1300.0
94,208,1,0,1,2,1,4,1,1,8,3,1,0,0.236804650,0,0,0,1,2,2020-10-17 18:58:28.496000767,8,0,4,0,0,129,12,1,42,1,15,-22.8471,46.6889,1300.0
95,72,1,1,0,1,2,10,1,6,1,5,1,0,60.001155441,5,1,80,0,1,2020-10-17 18:58:41.321592093,0,0,5,0,0,129,13,1,46,1,26,-22.8471,46.6889,1300.0
96,239,1,0,1,2,1,6,1,1,6,6,1,0,0.335372931,0,0,0,1,2,2020-10-17 18:58:41.817645073,2,0,0,0,0,129,14,2,32,255,87,-24.258,46.6889,1300.0
97,81,1,1,0,1,2,11,1,7,1,10,1,0,31.483539040,33,7,150,1,0,2020-10-17 18:58:48.354434490,7,0,1,0,0,129,4,1,33,0,96,-24.258,46.6889,1300.0
98,72,1,1,0,1,2,10,1,9,1,5,1,0,60.000832492,0,0,0,0,1,2020-10-17 18:58:52.916474819,6,0,6,0,0,129,1,1,55,2,36,-24.258,78.0,1300.0
99,85,1,0,1,2,1,12,1,1,7,11,1,0,0.228032398,0,0,0,0,1,2020-10-17 18:59:01.460079908,5,0,3,0,0,129,4,1,38,1,119,-24.258,78.0,1300.0
100,253,1,0,1,2,1,7,1,1,9,7,1,0,0.236434892,0,0,0,0,1,2020-10-17 18:59:02.901331425,3,0,10,0,0,129,14,2,16,15,54,-24.258,78.0,1300.0
101,72,1,1,0,1,2,10,1,3,1,5,1,0,60.000307207,6,1,96,0,1,2020-10-17 18:59:03.885086775,2,0,0,0,0,129,13,2,32,255,88,-24.9387,78.0,1300.0
102,196,1,0,1,2,1,2,1,1,3,1,1,0,0.233859244,0,0,0,1,2,2020-10-17 18:59:14.273212433,1,0,7,0,0,129,14,1,58,1,53,-24.9387,78.0,1300.0
103,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,18,3,132,0,1,2020-10-17 18:59:16.668962479,7,0,1,0,0,129,5,1,33,0,95,-24.9387,78.0,1300.0
104,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:59:27.137219191,4,0,2,0,0,129,14,2,36,511,109,-24.9387,78.0,1300.0
105,81,1,1,0,1,2,11,1,2,1,10,1,0,54.225282838,6,1,18,1,0,2020-10-17 18:59:28.815718174,8,0,4,0,0,129,13,1,42,1,16,-24.9387,78.0,1300.0
106,85,1,0,1,2,1,12,1,1,2,11,1,0,0.305261433,0,0,0,1,2,2020-10-17 18:59:41.551219940,0,0,5,0,0,129,14,1,46,1,27,-24.9387,78.0,1300.0
107,81,1,1,0,1,2,11,1,6,1,10,1,0,23.169334159,12,2,36,1,0,2020-10-17 18:59:42.050469637,2,0,0,0,0,129,15,2,32,255,90,-25.8939,78.0,1300.0
108,85,1,0,1,2,1,12,1,1,6,11,1,0,0.304494470,0,0,0,0,1,2020-10-17 18:59:53.251929760,6,0,6,0,0,129,2,1,55,2,35,-25.8939,78.0,1300.0
109,72,1,1,0,1,2,10,1,2,1,5,1,0,5.469740372,5,1,15,0,1,2020-10-17 18:59:55.180950880,7,0,8,0,0,129,6,0,1,1000,0,-25.8939,78.0,1300.0
110,286,1,0,1,2,1,8,1,1,2,8,1,0,0.314207160,0,0,0,1,2,2020-10-17 19:00:01.124073982,7,0,8,0,0,129,7,0,1,1000,0,-25.8939,78.0,1300.0
111,72,1,1,0,1,2,10,1,5,1,5,1,0,40.972964413,20,4,60,0,1,2020-10-17 19:00:01.763789654,5,0,3,0,0,129,5,1,38,1,117,-25.8939,78.0,1300.0
112,225,1,0,1,2,1,5,1,1,5,4,1,0,0.310976422,0,0,0,0,1,2020-10-17 19:00:03.217543840,3,0,10,0,0,129,15,2,16,15,60,-25.8939,78.0,1300.0
113,81,1,1,0,1,2,11,1,2,1,10,1,0,9.360523933,0,0,0,1,0,2020-10-17 19:00:04.178370714,2,0,0,0,0,129,14,2,32,255,84,-17.4324,78.0,1300.0
114,72,1,1,0,1,2,10,1,4,1,5,1,0,60.001439538,0,0,0,0,1,2020-10-17 19:00:14.572123528,1,0,7,0,0,129,15,1,58,1,51,-17.4324,78.0,1300.0
115,85,1,0,1,2,1,12,1,1,2,11,1,0,0.303261717,0,0,0,0,1,2020-10-17 19:00:17.000845671,7,0,1,0,0,129,8,1,33,0,93,-17.4324,78.0,1300.0
116,142,1,0,1,2,1,1,1,1,4,14,1,0,0.341815106,4,1,12,1,2,2020-10-17 19:00:27.377339363,4,0,2,0,0,129,15,2,36,511,110,-17.4324,78.0,1300.0
117,72,1,1,0,1,2,10,1,11,1,5,1,0,60.000368397,0,0,0,1,2,2020-10-17 19:00:29.136075258,8,0,4,0,0,129,14,1,42,1,17,-17.4324,78.0,1300.0
118,196,1,0,1,2,1,2,1,1,11,1,1,0,0.328654363,0,0,0,1,2,2020-10-17 19:00:41.785281420,0,0,5,0,0,129,15,1,46,1,28,-17.4324,78.0,1300.0
119,72,1,1,0,1,2,10,1,7,1,5,1,0,28.289410627,12,3,36,0,1,2020-10-17 19:00:42.281478405,2,0,0,0,0,129,0,2,32,255,89,-27.019,78.0,1300.0
120,206,1,0,1,2,1,3,1,1,7,2,1,0,0.226685686,0,0,0,1,2,2020-10-17 19:00:49.397582531,5,0,9,0,0,129,6,3,1,1,124,-27.019,78.0,1300.0
121,81,1,1,0,1,2,11,1,7,1,10,1,0,3.917024505,10,2,30,1,0,2020-10-17 19:00:53.521126509,6,0,6,0,0,129,3,1,55,2,41,-27.019,45.7586,1300.0
122,85,1,0,1,2,1,12,1,1,7,11,1,0,0.222617547,0,0,0,1,2,2020-10-17 19:01:01.989320993,5,0,3,0,0,129,7,1,38,1,100,-27.019,45.7586,1300.0
123,72,1,1,0,1,2,10,1,10,1,5,1,0,60.000501641,0,0,0,0,1,2020-10-17 19:01:03.441226959,3,0,10,0,0,129,0,2,16,15,59,-27.019,45.7586,1300.0
124,293,1,0,1,2,1,9,1,1,10,9,1,0,0.325269751,0,0,0,1,2,2020-10-17 19:01:04.485747576,2,0,0,0,0,129,15,2,32,247,67,107.515,45.7586,1300.0
125,72,1,1,0,1,2,10,1,8,1,5,1,0,60.001162209,41,7,121,0,1,2020-10-17 19:01:14.889372587,1,0,7,0,0,129,0,1,58,1,50,107.515,45.7586,1300.0
126,208,1,0,1,2,1,4,1,1,8,3,1,0,0.235248489,0,0,0,0,1,2020-10-17 19:01:17.153369188,7,0,1,0,0,129,9,1,33,0,98,107.515,45.7586,1300.0
127,81,1,1,0,1,2,11,1,6,1,10,1,0,35.239867394,0,0,0,1,0,2020-10-17 19:01:27.529334784,4,0,2,0,0,129,0,2,36,511,115,107.515,45.7586,1300.0
128,85,1,0,1,2,1,12,1,1,6,11,1,0,0.223077015,5,1,80,1,2,2020-10-17 19:01:29.288464546,8,0,4,0,0,129,15,1,42,1,14,107.515,45.7586,118.574
129,72,1,1,0,1,2,10,1,6,1,5,1,0,1.063873109,5,1,15,0,1,2020-10-17 19:01:30.880264044,5,0,8,0,0,129,8,0,1,1200,2,107.515,45.7586,118.574
130,239,1,0,1,2,1,6,1,1,6,6,1,0,0.226636703,0,0,0,1,2,2020-10-17 19:01:37.245335102,7,0,8,0,0,129,10,0,1,1000,0,107.515,45.7586,118.574
131,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 19:01:41.938520193,0,0,5,0,0,129,0,1,46,1,31,107.515,45.7586,118.574
132,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:01:42.434478045,2,0,0,0,0,129,1,2,32,247,66,60.4262,45.7586,118.574
133,81,1,1,0,1,2,11,1,6,1,10,1,0,4.208173860,4,1,12,1,0,2020-10-17 19:01:46.662515640,6,0,8,0,0,129,4,0,1,78,4,60.4262,45.7586,118.574
134,85,1,0,1,2,1,12,1,1,6,11,1,0,0.301706783,0,0,0,1,2,2020-10-17 19:01:53.674603939,6,0,6,0,0,129,5,1,55,2,42,60.4262,45.7586,118.574
135,72,1,1,0,1,2,10,1,9,1,5,1,0,60.000542154,18,4,52,0,1,2020-10-17 19:01:58.499604702,8,0,8,0,0,129,0,0,1,1100,1,60.4262,,118.574
136,253,1,0,1,2,1,7,1,1,9,7,1,0,0.227048987,0,0,0,0,1,2020-10-17 19:02:02.141537189,5,0,3,0,0,129,9,1,38,1,101,60.4262,,118.574
137,72,1,1,0,1,2,10,1,3,1,5,1,0,60.001116724,0,0,0,0,1,2020-10-17 19:02:03.593521357,3,0,10,0,0,129,1,2,16,15,62,60.4262,,118.574
