,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4
10,72,1,1,0,1,2,6,1,2,1,4,1,0,-1,10,2,30,0,1,2020-10-17 17:33:47.308659315,3,0,5,0,0,129,13,0,1,999,4,-56.2556,81.4074,1005.45,1236.09
11,286,1,0,1,2,1,5,1,1,2,6,1,0,0.152360467,0,0,0,0,1,2020-10-17 17:33:49.102702379,0,0,0,0,0,129,6,2,32,255,96,-56.4017,81.4074,1005.45,1236.09
12,89,1,1,0,1,2,9,1,6,1,9,1,0,3.673601236,0,0,0,0,1,2020-10-17 17:33:52.588683128,2,0,4,0,0,129,4,1,55,2,57,-56.4017,79.9372,1005.45,1236.09
13,91,1,0,1,2,1,10,1,1,6,10,1,0,0.152301317,0,0,0,0,1,2020-10-17 17:33:56.329632759,1,0,2,0,0,129,13,1,38,1,134,-56.4017,79.9372,1005.45,1236.09
14,72,1,1,0,1,2,6,1,6,1,4,1,0,2.735826607,5,1,15,0,1,2020-10-17 17:34:01.661525488,2,0,5,0,0,129,5,0,1,None,3,-56.4017,79.9372,1005.45,1236.09
15,225,1,0,1,2,1,3,1,1,6,3,1,0,0.152150383,0,0,0,0,1,2020-10-17 17:34:10.391535282,4,0,3,0,0,129,0,1,42,1,20,-56.4017,79.9372,1005.45,1236.1
16,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,15,3,45,0,1,2020-10-17 17:34:15.604401112,4,0,5,0,0,129,1,0,1,1000,0,-56.4017,79.9372,1005.45,1236.1
17,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:34:16.853430033,3,0,1,0,0,129,14,1,33,0,70,-56.4017,79.9372,1001.72,1236.1
18,81,1,1,0,1,2,7,1,6,1,7,1,0,5.562543025,0,0,0,0,1,2020-10-17 17:34:19.255395651,0,0,0,0,0,129,7,2,32,255,94,-54.3835,79.9372,1001.72,1236.1
19,85,1,0,1,2,1,8,1,1,6,8,1,0,0.151463914,4,1,12,0,1,2020-10-17 17:34:22.741437435,2,0,4,0,0,129,6,1,55,2,51,-54.3835,80.447,1001.72,1236.1
20,72,1,1,0,1,2,6,1,5,1,4,1,0,30.000590671,18,3,56,0,1,2020-10-17 17:34:26.131329060,1,0,5,0,0,129,14,0,1,1100,5,-54.3835,80.447,1001.72,1236.1
21,239,1,0,1,2,1,4,1,1,5,5,1,0,0.151033104,0,0,0,0,1,2020-10-17 17:34:26.483268023,1,0,2,0,0,129,15,1,38,1,128,-54.3835,80.447,1001.72,1236.1
22,72,1,1,0,1,2,6,1,3,1,4,1,0,30.000690117,15,0,45,0,1,2020-10-17 17:34:40.543186426,4,0,3,0,0,129,2,1,42,1,17,-54.3835,80.447,1001.72,1003.35
23,206,1,0,1,2,1,2,1,1,3,2,1,0,0.152973164,0,0,0,0,1,2020-10-17 17:34:47.005165815,3,0,1,0,0,129,15,1,33,0,72,-54.3835,80.447,1004.35,1003.35
24,81,1,1,0,1,2,7,1,3,1,7,1,0,0.457792074,0,0,0,1,0,2020-10-17 17:34:49.407216311,0,0,0,0,0,129,8,2,32,255,92,-56.6729,80.447,1004.35,1003.35
25,85,1,0,1,2,1,8,1,1,3,8,1,0,0.151161684,0,0,0,0,1,2020-10-17 17:34:52.894202232,2,0,4,0,0,129,7,1,55,2,56,-56.6729,80.5312,1004.35,1003.35
26,72,1,1,0,1,2,6,1,4,1,4,1,0,30.000861917,6,0,17,0,1,2020-10-17 17:34:56.636092424,1,0,2,0,0,129,0,1,38,1,129,-56.6729,80.5312,1004.35,1003.35
27,196,1,0,1,2,1,1,1,1,4,1,1,0,0.151824136,0,0,0,1,2,2020-10-17 17:35:05.568080187,2,0,5,0,0,129,8,0,1,82,7,-56.6729,80.5312,1004.35,1003.35
28,72,1,1,0,1,2,6,1,2,1,4,1,0,30.000662885,9,0,27,0,1,2020-10-17 17:35:10.696012259,4,0,3,0,0,129,3,1,42,1,16,-56.6729,80.5312,1004.35,1002.17
29,286,1,0,1,2,1,5,1,1,2,6,1,0,0.151992323,0,0,0,0,1,2020-10-17 17:35:16.217018843,4,0,5,0,0,129,4,0,1,1300,6,-56.6729,80.5312,1004.35,1002.17
30,72,1,1,0,1,2,6,1,6,1,4,1,0,24.286849436,8,0,24,0,1,2020-10-17 17:35:17.157963991,3,0,1,0,0,129,0,1,33,0,73,-56.6729,80.5312,1004.07,1002.17
31,225,1,0,1,2,1,3,1,1,6,3,1,0,0.152931135,0,0,0,1,2,2020-10-17 17:35:19.559019804,0,0,0,0,0,129,9,2,32,255,90,-56.4132,80.5312,1004.07,1002.17
32,81,1,1,0,1,2,7,1,2,1,7,1,0,8.920925771,7,0,21,1,0,2020-10-17 17:35:23.047011852,2,0,4,0,0,129,9,1,55,2,52,-56.4132,80.6419,1004.07,1002.17
33,85,1,0,1,2,1,8,1,1,2,8,1,0,0.151916675,0,0,0,0,1,2020-10-17 17:35:26.787910461,1,0,2,0,0,129,1,1,38,1,132,-56.4132,80.6419,1004.07,1002.17
34,72,1,1,0,1,2,6,1,5,1,4,1,0,30.000966373,15,0,45,0,1,2020-10-17 17:35:40.847870111,4,0,3,0,0,129,5,1,42,1,13,-56.4132,80.6419,1004.07,1002.59
35,239,1,0,1,2,1,4,1,1,5,5,1,0,0.152820441,0,0,0,0,1,2020-10-17 17:35:47.309776783,3,0,1,0,0,129,1,1,33,0,76,-56.4132,80.6419,1004.92,1002.59
36,81,1,1,0,1,2,7,1,5,1,7,1,0,5.060450040,4,0,12,1,0,2020-10-17 17:35:49.711844683,0,0,0,0,0,129,10,2,32,255,87,-56.9222,80.6419,1004.92,1002.59
37,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:35:53.200111389,2,0,4,0,0,129,10,1,55,2,55,-56.9222,80.7025,1004.92,1002.59
38,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:35:56.940748930,1,0,2,0,0,129,2,1,38,1,133,-56.9222,80.7025,1004.92,1002.59
39,85,1,0,1,2,1,8,1,1,5,8,1,0,0.152415762,0,0,0,0,1,2020-10-17 17:36:11.000594139,4,0,3,0,0,129,6,1,42,1,11,-56.9222,80.7025,1004.92,1002.51
40,72,1,1,0,1,2,6,1,3,1,4,1,0,29.392042823,2,0,6,0,1,2020-10-17 17:36:17.463551760,3,0,1,0,0,129,2,1,33,0,75,-56.9222,80.7025,1004.84,1002.51
41,206,1,0,1,2,1,2,1,1,3,2,1,0,0.152727897,0,0,0,0,1,2020-10-17 17:36:19.864565372,0,0,0,0,0,129,11,2,32,255,88,-56.9971,80.7025,1004.84,1002.51
42,72,1,1,0,1,2,6,1,4,1,4,1,0,30.001052483,2,0,6,0,1,2020-10-17 17:36:23.352546692,2,0,4,0,0,129,11,1,55,2,54,-56.9971,80.6975,1004.84,1002.51
43,196,1,0,1,2,1,1,1,1,4,1,1,0,0.151640727,0,0,0,1,2,2020-10-17 17:36:27.094530344,1,0,2,0,0,129,3,1,38,1,131,-56.9971,80.6975,1004.84,1002.51
44,72,1,1,0,1,2,6,1,2,1,4,1,0,20.928285357,2,0,6,0,1,2020-10-17 17:36:41.153467178,4,0,3,0,0,129,7,1,42,1,12,-56.9971,80.6975,1004.84,1002.5
45,286,1,0,1,2,1,5,1,1,2,6,1,0,0.151626501,0,0,0,1,2,2020-10-17 17:36:47.617412806,3,0,1,0,0,129,3,1,33,0,74,-56.9971,80.6975,1004.81,1002.5
46,81,1,1,0,1,2,7,1,6,1,7,1,0,29.649081846,1,0,3,1,0,2020-10-17 17:36:50.018427610,0,0,0,0,0,129,12,2,32,255,89,-57.0569,80.6975,1004.81,1002.5
47,85,1,0,1,2,1,8,1,1,6,8,1,0,0.152614542,0,0,0,0,1,2020-10-17 17:36:53.505442858,2,0,4,0,0,129,12,1,55,2,53,-57.0569,80.6919,1004.81,1002.5
48,72,1,1,0,1,2,6,1,6,1,4,1,0,0.199156398,1,0,3,0,1,2020-10-17 17:36:57.247462034,1,0,2,0,0,129,4,1,38,1,130,-57.0569,80.6919,1004.81,1002.5
49,225,1,0,1,2,1,3,1,1,6,3,1,0,0.152782637,0,0,0,0,1,2020-10-17 17:37:11.392184973,4,0,3,0,0,129,8,1,42,1,14,-57.0569,80.6919,1004.81,1002.49
50,72,1,1,0,1,2,6,1,5,1,4,1,0,24.787400671,2,0,6,0,1,2020-10-17 17:37:16.053781986,4,0,5,0,0,129,9,0,1,1000,0,-57.0569,80.6919,1004.81,1002.49
51,239,1,0,1,2,1,4,1,1,5,5,1,0,0.151384800,0,0,0,1,2,2020-10-17 17:37:17.927609444,3,0,1,0,0,129,4,1,33,0,79,-57.0569,80.6919,1013.88,1002.49
52,72,1,1,0,1,2,6,1,3,1,4,1,0,30.000279728,8,4,28,0,1,2020-10-17 17:37:20.347118139,0,0,0,0,0,129,13,2,32,255,86,-55.1543,80.6919,1013.88,1002.49
53,206,1,0,1,2,1,2,1,1,3,2,1,0,0.151455952,0,0,0,0,1,2020-10-17 17:37:23.734792709,2,0,4,0,0,129,13,1,55,2,48,-55.1543,84.3071,1013.88,1002.49
54,72,1,1,0,1,2,6,1,4,1,4,1,0,30.000294062,2,1,6,0,1,2020-10-17 17:37:27.289876699,4,0,3,0,0,129,10,1,42,1,33,-55.1543,84.3071,1013.88,81.1408
55,196,1,0,1,2,1,1,1,1,4,1,1,0,0.151526692,0,0,0,0,1,2020-10-17 17:37:27.471241951,1,0,2,0,0,129,5,1,38,1,123,-55.1543,84.3071,1013.88,81.1408
56,72,1,1,0,1,2,6,1,2,1,4,1,0,30.000292612,4,2,12,0,1,2020-10-17 17:37:48.231027365,3,0,1,0,0,129,5,1,33,0,81,-55.1543,84.3071,1024.9,81.1408
57,286,1,0,1,2,1,5,1,1,2,6,1,0,0.152472201,0,0,0,0,1,2020-10-17 17:37:50.642389536,0,0,0,0,0,129,14,2,32,255,84,-57.4461,84.3071,1024.9,81.1408
58,72,1,1,0,1,2,6,1,6,1,4,1,0,30.000443044,4,2,12,0,1,2020-10-17 17:37:53.974485874,2,0,4,0,0,129,14,1,55,2,50,-57.4461,85.0813,1024.9,81.1408
59,225,1,0,1,2,1,3,1,1,6,3,1,0,0.152381213,0,0,0,0,1,2020-10-17 17:37:57.518405676,4,0,3,0,0,129,11,1,42,1,31,-57.4461,85.0813,1024.9,31.1594
60,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,2,1,6,0,1,2020-10-17 17:37:57.698882818,1,0,2,0,0,129,6,1,38,1,126,-57.4461,85.0813,1024.9,31.1594
61,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:38:13.210626841,4,0,5,0,0,129,12,0,1,1000,0,-57.4461,85.0813,1024.9,31.1594
62,81,1,1,0,1,2,7,1,2,1,7,1,0,12.522804027,6,3,18,1,0,2020-10-17 17:38:18.543111324,3,0,1,0,0,129,6,1,33,0,77,-57.4461,85.0813,1000.58,31.1594
63,85,1,0,1,2,1,8,1,1,2,8,1,0,0.151074000,0,0,0,0,1,2020-10-17 17:38:20.965965509,0,0,0,0,0,129,15,2,32,255,91,-59.4722,85.0813,1000.58,31.1594
64,72,1,1,0,1,2,6,1,5,1,4,1,0,30.000704857,6,3,18,0,1,2020-10-17 17:38:21.692445278,4,0,5,0,0,129,13,0,1,1000,0,-59.4722,85.0813,1000.58,31.1594
65,239,1,0,1,2,1,4,1,1,5,5,1,0,0.152120818,0,0,0,0,1,2020-10-17 17:38:24.205984831,2,0,4,0,0,129,15,1,55,2,47,-59.4722,83.5981,1000.58,31.1594
66,81,1,1,0,1,2,7,1,5,1,7,1,0,5.369569710,12,0,36,1,0,2020-10-17 17:38:27.745874643,4,0,3,0,0,129,14,1,42,1,34,-59.4722,83.5981,1000.58,122.603
67,85,1,0,1,2,1,8,1,1,5,8,1,0,0.151436825,0,0,0,0,1,2020-10-17 17:38:27.934170723,1,0,2,0,0,129,7,1,38,1,122,-59.4722,83.5981,1000.58,122.603
68,72,1,1,0,1,2,6,1,3,1,4,1,0,30.000568279,0,0,0,0,1,2020-10-17 17:38:48.770078182,3,0,1,0,0,129,7,1,33,0,80,-59.4722,83.5981,1024.34,122.603
69,206,1,0,1,2,1,2,1,1,3,2,1,0,0.152229900,0,0,0,0,1,2020-10-17 17:38:51.257486343,0,0,0,0,0,129,0,2,32,255,85,-58.2564,83.5981,1024.34,122.603
70,72,1,1,0,1,2,6,1,4,1,4,1,0,30.000622609,4,0,12,0,1,2020-10-17 17:38:54.429294109,2,0,4,0,0,129,0,1,55,2,49,-58.2564,85.0433,1024.34,122.603
71,196,1,0,1,2,1,1,1,1,4,1,1,0,0.151180971,0,0,0,0,1,2020-10-17 17:38:57.973757029,4,0,3,0,0,129,15,1,42,1,32,-58.2564,85.0433,1024.34,31.235
72,72,1,1,0,1,2,6,1,2,1,4,1,0,17.326649653,8,0,24,0,1,2020-10-17 17:38:58.161812305,1,0,2,0,0,129,8,1,38,1,124,-58.2564,85.0433,1024.34,31.235
73,286,1,0,1,2,1,5,1,1,2,6,1,0,0.152282031,0,0,0,1,2,2020-10-17 17:39:12.383786440,1,0,5,0,0,129,9,0,1,1200,2,-58.2564,85.0433,1024.34,31.235
74,72,1,1,0,1,2,6,1,6,1,4,1,0,30.000613483,8,0,24,0,1,2020-10-17 17:39:19.065773726,3,0,1,0,0,129,8,1,33,0,78,-58.2564,85.0433,1029.67,31.235
75,225,1,0,1,2,1,3,1,1,6,3,1,0,0.151204589,0,0,0,1,2,2020-10-17 17:39:21.553069353,0,0,0,0,0,129,1,2,32,255,97,-63.9825,85.0433,1029.67,31.235
76,72,1,1,0,1,2,6,1,5,1,4,1,0,24.479694646,27,0,81,0,1,2020-10-17 17:39:24.665198088,2,0,4,0,0,129,1,1,55,2,46,-63.9825,87.2099,1029.67,31.235
77,239,1,0,1,2,1,4,1,1,5,5,1,0,0.151156735,0,0,0,1,2,2020-10-17 17:39:28.273320675,4,0,3,0,0,129,0,1,42,1,8,-63.9825,87.2099,1029.67,1000.0
78,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,4,0,12,0,1,2020-10-17 17:39:28.479927778,1,0,2,0,0,129,10,1,38,1,144,-63.9825,87.2099,1029.67,1000.0
79,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:39:36.387867212,1,0,5,0,0,129,11,0,1,1100,5,-63.9825,87.2099,1029.67,1000.0
80,72,1,1,0,1,2,6,1,3,1,4,1,0,30.000765075,2,0,6,0,1,2020-10-17 17:39:49.368891954,3,0,1,0,0,129,9,1,33,0,82,-63.9825,87.2099,1058.8,1000.0
81,206,1,0,1,2,1,2,1,1,3,2,1,0,0.151047680,0,0,0,0,1,2020-10-17 17:39:51.888597727,0,0,0,0,0,129,2,2,32,255,98,-41.0729,87.2099,1058.8,1000.0
82,72,1,1,0,1,2,6,1,4,1,4,1,0,30.000685584,4,0,13,0,1,2020-10-17 17:39:54.896686792,2,0,4,0,0,129,2,1,55,2,45,-41.0729,92.9831,1058.8,1000.0
83,196,1,0,1,2,1,1,1,1,4,1,1,0,0.152139250,0,0,0,0,1,2020-10-17 17:39:57.767033815,4,0,5,0,0,129,1,0,1,1300,6,-41.0729,92.9831,1058.8,1000.0
84,72,1,1,0,1,2,6,1,2,1,4,1,0,30.000739182,2,0,6,0,1,2020-10-17 17:39:58.580191374,4,0,3,0,0,129,2,1,42,1,10,-41.0729,92.9831,1058.8,1000.0
85,286,1,0,1,2,1,5,1,1,2,6,1,0,0.152360202,0,0,0,0,1,2020-10-17 17:39:58.791403294,1,0,2,0,0,129,12,1,38,1,141,-41.0729,92.9831,1058.8,1000.0
86,72,1,1,0,1,2,6,1,6,1,4,1,0,30.000732792,2,0,6,0,1,2020-10-17 17:40:19.278878689,3,0,5,0,0,129,10,0,1,1001,1,-41.0729,92.9831,1058.8,1000.0
87,225,1,0,1,2,1,3,1,1,6,3,1,0,0.152105566,0,0,0,1,2,2020-10-17 17:40:19.674510956,3,0,1,0,0,129,11,1,33,0,83,-41.0729,92.9831,1001.0,1000.0
88,72,1,1,0,1,2,6,1,5,1,4,1,0,30.000907411,3,0,7,0,1,2020-10-17 17:40:22.175106287,0,0,0,0,0,129,3,2,32,255,99,-11.7394,92.9831,1001.0,1000.0
89,239,1,0,1,2,1,4,1,1,5,5,1,0,0.151816622,0,0,0,0,1,2020-10-17 17:40:25.132514476,2,0,4,0,0,129,3,1,55,2,35,-11.7394,103.036,1001.0,1000.0
90,72,1,1,0,1,2,6,1,3,1,4,1,0,30.000966748,0,0,0,0,1,2020-10-17 17:40:28.891166925,4,0,3,0,0,129,3,1,42,1,21,-11.7394,103.036,1001.0,1000.0
91,206,1,0,1,2,1,2,1,1,3,2,1,0,0.152808263,0,0,0,0,1,2020-10-17 17:40:29.110897303,1,0,2,0,0,129,13,1,38,1,140,-11.7394,103.036,1001.0,1000.0
92,72,1,1,0,1,2,6,1,4,1,4,1,0,30.000841964,0,0,0,0,1,2020-10-17 17:40:37.238144159,2,0,5,0,0,129,4,0,1,None,3,-11.7394,103.036,1001.0,1000.0
93,196,1,0,1,2,1,1,1,1,4,1,1,0,0.151878680,0,0,0,0,1,2020-10-17 17:40:49.990463257,3,0,1,0,0,129,12,1,33,0,107,-11.7394,103.036,1001.0,1000.0
94,72,1,1,0,1,2,6,1,2,1,4,1,0,30.000677381,0,0,0,0,1,2020-10-17 17:40:52.479993343,0,0,0,0,0,129,4,2,32,255,102,-18.1857,103.036,1001.0,1000.0
95,286,1,0,1,2,1,5,1,1,2,6,1,0,0.151757901,0,0,0,0,1,2020-10-17 17:40:55.351752520,2,0,4,0,0,129,5,1,55,2,41,-18.1857,59.991,1001.0,1000.0
96,72,1,1,0,1,2,6,1,6,1,4,1,0,30.000883122,0,0,0,0,1,2020-10-17 17:40:59.210219860,4,0,3,0,0,129,4,1,42,1,24,-18.1857,59.991,1001.0,1000.0
97,225,1,0,1,2,1,3,1,1,6,3,1,0,0.152898499,0,0,0,0,1,2020-10-17 17:40:59.430306196,1,0,2,0,0,129,14,1,38,1,138,-18.1857,59.991,1001.0,1000.0
98,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:41:08.959875822,2,0,5,0,0,129,6,0,1,None,3,-18.1857,59.991,1001.0,1000.0
99,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:41:20.302062273,3,0,1,0,0,129,13,1,33,0,108,-18.1857,59.991,1001.0,1000.0
100,72,1,1,0,1,2,6,1,5,1,4,1,0,30.001148263,0,0,0,0,1,2020-10-17 17:41:22.784890175,0,0,0,0,0,129,5,2,32,255,101,-21.2969,59.991,1001.0,1000.0
101,239,1,0,1,2,1,4,1,1,5,5,1,0,0.151724808,0,0,0,1,2,2020-10-17 17:41:25.579777956,2,0,4,0,0,129,7,1,55,2,37,-21.2969,92.2846,1001.0,1000.0
102,72,1,1,0,1,2,6,1,3,1,4,1,0,30.001161961,0,0,0,0,1,2020-10-17 17:41:27.459797144,2,0,5,0,0,129,8,0,1,None,3,-21.2969,92.2846,1001.0,1000.0
103,206,1,0,1,2,1,2,1,1,3,2,1,0,0.152699042,0,0,0,0,1,2020-10-17 17:41:29.526035547,4,0,3,0,0,129,5,1,42,1,25,-21.2969,92.2846,1001.0,1000.0
104,72,1,1,0,1,2,6,1,4,1,4,1,0,30.001074923,0,0,0,0,1,2020-10-17 17:41:29.746022224,1,0,2,0,0,129,15,1,38,1,142,-21.2969,92.2846,1001.0,1000.0
105,196,1,0,1,2,1,1,1,1,4,1,1,0,0.152787435,0,0,0,0,1,2020-10-17 17:41:50.606114626,3,0,1,0,0,129,14,1,33,0,109,-21.2969,92.2846,1001.0,1000.0
106,72,1,1,0,1,2,6,1,2,1,4,1,0,30.001195247,0,0,0,0,1,2020-10-17 17:41:53.102335691,0,0,0,0,0,129,6,2,32,255,100,-23.7619,92.2846,1001.0,1000.0
107,286,1,0,1,2,1,5,1,1,2,6,1,0,0.151700920,0,0,0,0,1,2020-10-17 17:41:55.807073832,2,0,4,0,0,129,9,1,55,2,36,-23.7619,102.204,1001.0,1000.0
108,72,1,1,0,1,2,6,1,6,1,4,1,0,30.000133262,0,0,0,0,1,2020-10-17 17:41:59.841768742,4,0,3,0,0,129,6,1,42,1,26,-23.7619,102.204,1001.0,1000.0
109,225,1,0,1,2,1,3,1,1,6,3,1,0,0.152798278,0,0,0,1,2,2020-10-17 17:42:00.057832003,1,0,2,0,0,129,0,1,38,1,143,-23.7619,102.204,1001.0,1000.0
110,72,1,1,0,1,2,6,1,5,1,4,1,0,30.000252182,0,0,0,0,1,2020-10-17 17:42:20.181408405,2,0,5,0,0,129,10,0,1,None,3,-23.7619,102.204,1001.0,1000.0
111,239,1,0,1,2,1,4,1,1,5,5,1,0,0.238465483,0,0,0,1,2,2020-10-17 17:42:20.913563967,3,0,1,0,0,129,15,1,33,0,110,-23.7619,102.204,1001.0,1000.0
112,81,1,1,0,1,2,7,1,5,1,7,1,0,4.360833169,0,0,0,1,0,2020-10-17 17:42:23.406569481,0,0,0,0,0,129,7,2,32,255,103,-23.8892,102.204,1001.0,1000.0
113,85,1,0,1,2,1,8,1,1,5,8,1,0,0.300763969,0,0,0,0,1,2020-10-17 17:42:26.042721748,2,0,4,0,0,129,11,1,55,2,40,-23.8892,70.1071,1001.0,1000.0
114,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:42:30.067152262,4,0,3,0,0,129,7,1,42,1,27,-23.8892,70.1071,1001.0,67.776
115,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:42:30.278853655,1,0,2,0,0,129,1,1,38,1,139,-23.8892,70.1071,1001.0,67.776
116,72,1,1,0,1,2,6,1,3,1,4,1,0,30.000272861,0,0,0,0,1,2020-10-17 17:42:33.530842304,2,0,5,0,0,129,12,0,1,82,7,-23.8892,70.1071,1001.0,67.776
117,206,1,0,1,2,1,2,1,1,3,2,1,0,0.309923797,0,0,0,1,2,2020-10-17 17:42:43.409063101,2,0,5,0,0,129,13,0,1,82,7,-23.8892,70.1071,1001.0,67.776
118,72,1,1,0,1,2,6,1,4,1,4,1,0,30.000219987,0,0,0,0,1,2020-10-17 17:42:51.229167938,3,0,1,0,0,129,0,1,33,0,111,-23.8892,70.1071,1001.0,67.776
119,196,1,0,1,2,1,1,1,1,4,1,1,0,0.328470339,0,0,0,1,2,2020-10-17 17:42:53.630440474,0,0,0,0,0,129,8,2,32,255,104,-23.7561,70.1071,1001.0,67.776
120,72,1,1,0,1,2,6,1,2,1,4,1,0,30.000299618,0,0,0,0,1,2020-10-17 17:42:56.279210091,2,0,4,0,0,129,14,1,55,2,42,-23.7561,51.7752,1001.0,67.776
121,286,1,0,1,2,1,5,1,1,2,6,1,0,0.229050441,0,0,0,0,1,2020-10-17 17:43:00.385102034,4,0,3,0,0,129,8,1,42,1,28,-23.7561,51.7752,1001.0,1000.0
122,72,1,1,0,1,2,6,1,5,1,4,1,0,10.994130473,0,0,0,0,1,2020-10-17 17:43:00.584903955,1,0,2,0,0,129,2,1,38,1,137,-23.7561,51.7752,1001.0,1000.0
123,72,1,1,0,1,2,6,1,6,1,4,1,0,30.001145881,0,0,0,0,1,2020-10-17 17:43:06.076819420,2,0,4,0,0,129,15,1,55,2,43,-23.7561,79.34,1001.0,1000.0
124,239,1,0,1,2,1,4,1,1,5,5,1,0,0.241964101,0,0,0,0,1,2020-10-17 17:43:21.556536674,3,0,1,0,0,129,1,1,33,0,112,-23.7561,79.34,1001.0,1000.0
125,225,1,0,1,2,1,3,1,1,6,3,1,0,0.222634096,0,0,0,1,2,2020-10-17 17:43:23.854087591,0,0,0,0,0,129,9,2,32,255,105,-23.9656,79.34,1001.0,1000.0
126,72,1,1,0,1,2,6,1,3,1,4,1,0,30.001145499,8,4,24,0,1,2020-10-17 17:43:30.696738243,4,0,3,0,0,129,9,1,42,1,29,-23.9656,79.34,1001.0,1000.0
127,206,1,0,1,2,1,2,1,1,3,2,1,0,0.302272522,0,0,0,1,2,2020-10-17 17:43:30.900541306,1,0,2,0,0,129,3,1,38,1,136,-23.9656,79.34,1001.0,1000.0
128,72,1,1,0,1,2,6,1,4,1,4,1,0,30.000715090,4,2,12,0,1,2020-10-17 17:43:36.148472548,1,0,2,0,0,129,4,1,38,1,135,-23.9656,79.34,1001.0,1000.0
129,196,1,0,1,2,1,1,1,1,4,1,1,0,0.294556365,0,0,0,1,2,2020-10-17 17:43:36.448140144,2,0,4,0,0,129,0,1,55,2,44,-23.9656,79.34,1001.0,1000.0
