,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3
30,72,1,1,0,1,2,7,1,4,1,5,1,0,60.001179814,8,2,24,0,1,2020-10-17 19:12:34.510556221,0,0,0,0,0,129,8,2,32,255,39,-32.2551,89.0466,1343.96
31,196,1,0,1,2,1,1,1,1,4,2,1,0,0.152330044,0,0,0,0,1,2020-10-17 19:12:47.796355724,3,0,1,0,0,129,10,1,33,0,44,-32.2551,89.0466,1343.96
32,81,1,1,0,1,2,8,1,2,1,8,1,0,6.286086961,8,2,76,1,0,2020-10-17 19:13:01.060942650,2,0,5,0,0,129,4,0,1,78,3,-32.2551,89.0466,1343.96
33,85,1,0,1,2,1,9,1,1,2,9,1,0,0.150982267,0,0,0,0,1,2020-10-17 19:13:22.002552032,4,0,3,0,0,129,15,1,42,1,11,-32.2551,89.0466,1341.64
34,81,1,1,0,1,2,8,1,5,1,8,1,0,21.229847415,28,5,82,1,0,2020-10-17 19:13:29.504838228,1,0,2,0,0,129,13,1,38,1,57,-32.2551,89.0466,1341.64
35,85,1,0,1,2,1,9,1,1,5,9,1,0,0.151369586,0,0,0,1,2,2020-10-17 19:13:30.616428614,2,0,4,0,0,129,5,1,55,2,21,-32.2551,88.8382,1341.64
36,72,1,1,0,1,2,7,1,6,1,5,1,0,42.673909154,18,3,53,0,1,2020-10-17 19:13:33.628415108,1,0,5,0,0,129,14,0,1,1100,4,-32.2551,88.8382,1341.64
37,206,1,0,1,2,1,2,1,1,6,3,1,0,0.151468036,0,0,0,1,2,2020-10-17 19:13:34.814181089,0,0,0,0,0,129,9,2,32,255,40,-33.0281,88.8382,1341.64
38,89,1,1,0,1,2,10,1,3,1,10,1,0,31.355237823,20,4,60,1,0,2020-10-17 19:13:48.112492085,3,0,1,0,0,129,11,1,33,0,45,-33.0281,88.8382,1341.64
39,91,1,0,1,2,1,11,1,1,3,11,1,0,0.153066734,0,0,0,1,2,2020-10-17 19:13:57.752666712,2,0,5,0,0,129,6,0,1,78,6,-33.0281,88.8382,1341.64
40,72,1,1,0,1,2,7,1,5,1,5,1,0,34.524718829,50,10,150,0,1,2020-10-17 19:14:22.326340914,4,0,3,0,0,129,0,1,42,1,12,-33.0281,88.8382,1350.52
41,239,1,0,1,2,1,4,1,1,5,6,1,0,0.298718877,0,0,0,1,2,2020-10-17 19:14:29.828627110,1,0,2,0,0,129,15,1,38,1,56,-33.0281,88.8382,1350.52
42,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,15,3,45,0,1,2020-10-17 19:14:30.932536125,2,0,4,0,0,129,7,1,55,2,18,-33.0281,78.0,1350.52
43,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:14:35.122169733,0,0,0,0,0,129,10,2,32,255,42,-2.09645,78.0,1350.52
44,81,1,1,0,1,2,8,1,3,1,8,1,0,26.643054845,0,0,0,1,0,2020-10-17 19:14:44.168564558,4,0,5,0,0,129,1,0,1,1300,5,-2.09645,78.0,1350.52
45,85,1,0,1,2,1,9,1,1,3,9,1,0,0.309889869,0,0,0,0,1,2020-10-17 19:14:48.420582533,3,0,1,0,0,129,12,1,33,0,46,-2.09645,78.0,1350.52
46,72,1,1,0,1,2,7,1,3,1,5,1,0,1.539493873,5,1,15,0,1,2020-10-17 19:15:06.020709038,4,0,3,0,0,129,2,1,42,1,7,-2.09645,78.0,1300.0
47,225,1,0,1,2,1,3,1,1,3,4,1,0,0.310282144,0,0,0,1,2,2020-10-17 19:15:16.764839888,4,0,5,0,0,129,3,0,1,1100,1,-2.09645,78.0,1300.0
48,72,1,1,0,1,2,7,1,2,1,5,1,0,53.563749450,5,1,15,0,1,2020-10-17 19:15:21.556671858,4,0,3,0,0,129,4,1,42,1,15,-2.09645,78.0,1300.0
49,286,1,0,1,2,1,5,1,1,2,7,1,0,0.320381750,0,0,0,0,1,2020-10-17 19:15:30.152949095,1,0,2,0,0,129,0,1,38,1,55,-2.09645,78.0,1300.0
50,72,1,1,0,1,2,7,1,4,1,5,1,0,60.000726652,8,2,24,0,1,2020-10-17 19:15:31.252763510,2,0,4,0,0,129,8,1,55,2,19,-2.09645,78.0,1300.0
51,196,1,0,1,2,1,1,1,1,4,2,1,0,0.309017250,0,0,0,0,1,2020-10-17 19:15:35.422216654,0,0,0,0,0,129,11,2,32,255,41,-21.4144,78.0,1300.0
52,64,1,1,0,1,2,6,1,4,1,1,1,0,0.000030361,0,0,0,1,2,2020-10-17 19:15:48.720766783,3,0,1,0,0,129,13,1,33,0,43,-21.4144,78.0,1300.0
53,81,1,1,0,1,2,8,1,3,1,8,1,0,13.441800722,24,5,66,1,0,2020-10-17 19:16:19.841839075,1,0,6,0,0,129,1,3,1,1,60,-21.4144,78.0,1300.0
54,85,1,0,1,2,1,9,1,1,3,9,1,0,0.242145171,0,0,0,1,2,2020-10-17 19:16:21.856406927,4,0,3,0,0,129,5,1,42,1,13,-21.4144,78.0,1300.0
55,81,1,1,0,1,2,8,1,3,1,8,1,0,5.655581182,18,3,54,1,0,2020-10-17 19:16:25.856810093,3,0,1,0,0,129,14,1,33,0,47,-21.4144,78.0,1300.0
56,85,1,0,1,2,1,9,1,1,3,9,1,0,0.223084851,0,0,0,1,2,2020-10-17 19:16:30.464930773,1,0,2,0,0,129,2,1,38,1,49,-21.4144,78.0,1300.0
57,72,1,1,0,1,2,7,1,6,1,5,1,0,60.000585859,11,2,33,0,1,2020-10-17 19:16:31.561011553,2,0,4,0,0,129,9,1,55,2,26,-21.4144,78.0,1300.0
58,206,1,0,1,2,1,2,1,1,6,3,1,0,0.296027194,0,0,0,1,2,2020-10-17 19:16:33.800450563,2,0,4,0,0,129,10,1,55,2,27,-21.4144,78.0,1300.0
59,60,0,2,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 19:16:35.741659403,0,0,0,0,0,129,12,2,32,247,30,122.946,78.0,1300.0
60,60,0,2,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 19:16:40.440806866,4,0,3,0,0,129,6,1,42,1,14,122.946,78.0,1300.0
61,60,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:16:49.336256266,1,0,2,0,0,129,3,1,38,1,50,122.946,78.0,1300.0
62,81,1,1,0,1,2,8,1,6,1,8,1,0,8.695346427,14,3,42,1,0,2020-10-17 19:17:09.245165825,1,0,5,0,0,129,4,0,1,1200,2,122.946,78.0,1300.0
63,85,1,0,1,2,1,9,1,1,6,9,1,0,0.306034206,0,0,0,1,2,2020-10-17 19:17:21.171303988,3,0,5,0,0,129,15,0,1,1000,0,122.946,78.0,1300.0
64,72,1,1,0,1,2,7,1,5,1,5,1,0,60.001198609,46,9,138,0,1,2020-10-17 19:17:26.009237051,3,0,1,0,0,129,0,1,33,8,48,122.946,78.0,1300.0
65,239,1,0,1,2,1,4,1,1,5,6,1,0,0.318776815,5,1,15,1,2,2020-10-17 19:17:28.666290760,2,0,5,0,0,129,11,0,1,78,3,122.946,78.0,1300.0
66,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,10,2,30,0,1,2020-10-17 19:17:33.954291582,2,0,4,0,0,129,12,1,55,2,28,122.946,34.7259,1300.0
67,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:17:35.894386053,0,0,0,0,0,129,13,2,32,247,29,43.5386,34.7259,1300.0
68,72,1,1,0,1,2,7,1,3,1,5,1,0,40.438084906,5,1,15,0,1,2020-10-17 19:17:37.483380795,4,0,5,0,0,129,7,0,1,1100,1,43.5386,34.7259,1300.0
69,225,1,0,1,2,1,3,1,1,3,4,1,0,0.365857522,0,0,0,0,1,2020-10-17 19:17:40.594336748,4,0,3,0,0,129,8,1,42,1,17,43.5386,34.7259,74.1273
70,72,1,1,0,1,2,7,1,2,1,5,1,0,60.000529469,5,1,15,0,1,2020-10-17 19:17:45.037413359,1,0,5,0,0,129,5,0,1,1100,4,43.5386,34.7259,74.1273
71,286,1,0,1,2,1,5,1,1,2,7,1,0,0.303081331,0,0,0,1,2,2020-10-17 19:17:49.489451647,1,0,2,0,0,129,6,1,38,1,51,43.5386,34.7259,74.1273
72,72,1,1,0,1,2,7,1,4,1,5,1,0,-1,8,2,24,0,1,2020-10-17 19:17:53.777471542,2,0,5,0,0,129,13,0,1,78,6,43.5386,34.7259,74.1273
73,196,1,0,1,2,1,1,1,1,4,2,1,0,0.291790353,0,0,0,1,2,2020-10-17 19:17:59.563534737,4,0,3,0,0,129,9,1,42,1,16,43.5386,34.7259,74.1273
74,72,1,1,0,1,2,7,1,6,1,5,1,0,45.245043847,31,6,92,0,1,2020-10-17 19:18:04.996564865,4,0,5,0,0,129,10,0,1,1300,5,43.5386,34.7259,
75,206,1,0,1,2,1,2,1,1,6,3,1,0,0.323103060,6,1,18,1,2,2020-10-17 19:18:26.162733555,3,0,1,0,0,129,1,1,33,8,33,43.5386,34.7259,
76,81,1,1,0,1,2,8,1,2,1,8,1,0,30.424810470,32,6,95,1,2,2020-10-17 19:18:27.096675158,1,0,6,0,0,129,7,3,1,1,59,43.5386,34.7259,
77,85,1,0,1,2,1,9,1,1,2,9,1,0,0.318340392,0,0,0,1,2,2020-10-17 19:18:34.105801821,2,0,4,0,0,129,14,1,55,2,23,43.5386,34.7259,
78,72,1,1,0,1,2,7,1,5,1,5,1,0,60.001208923,55,11,165,0,1,2020-10-17 19:18:36.045868397,0,0,0,0,0,129,14,2,32,255,37,43.5386,,
