,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3
11,60,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:13:21.395015955,0,0,6,0,0,129,11,1,46,1,38,-47.9901,84.6354,1350.53
12,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:13:23.027883053,4,0,0,0,0,129,0,2,28,127,154,-47.9901,84.6354,1350.53
13,72,1,0,2,1,2,11,1,7,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:13:23.930604935,7,0,7,0,0,129,3,1,55,2,88,-47.9901,84.6354,1350.53
14,196,1,2,0,2,1,3,1,1,7,2,1,0,0.052161000,0,0,0,0,1,2020-10-17 17:13:47.602987051,6,0,4,0,0,129,7,1,38,1,251,-47.9901,84.6354,1350.53
15,72,1,0,2,1,2,11,1,4,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:13:47.745143890,1,0,8,0,0,129,12,1,58,1,97,-47.9901,84.6354,1350.53
16,206,1,2,0,2,1,4,1,1,4,3,1,0,0.052349000,0,0,0,0,1,2020-10-17 17:13:49.007999897,9,0,5,0,0,129,12,1,42,1,20,-47.9901,84.6354,1350.55
17,72,1,0,2,1,2,11,1,3,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:13:49.340914965,2,0,1,0,0,129,3,2,32,255,200,-56.2587,84.6354,1350.55
18,208,1,2,0,2,1,5,1,1,3,4,1,0,0.051429000,0,0,0,0,1,2020-10-17 17:13:49.416976929,8,0,2,0,0,129,0,1,33,0,190,-56.2587,84.6354,1350.55
19,72,1,0,2,1,2,11,1,5,1,6,1,0,-1,6,1,18,0,1,2020-10-17 17:13:49.790999889,5,0,3,0,0,129,1,2,36,511,263,-56.2587,84.6354,1350.55
20,142,1,2,0,2,1,1,1,1,5,15,1,0,0.051665000,0,0,0,0,1,2020-10-17 17:13:50.160953999,3,0,11,0,0,129,2,2,16,15,139,-56.2587,84.6354,1350.55
21,72,1,0,2,1,2,11,1,10,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:13:50.949003935,6,0,9,0,0,129,8,0,1,1200,1,-56.2587,84.6354,1350.55
22,253,1,2,0,2,1,8,1,1,10,8,1,0,0.052387000,0,0,0,0,1,2020-10-17 17:13:51.548068047,0,0,6,0,0,129,12,1,46,1,41,-56.2587,84.6354,1350.55
23,72,1,0,2,1,2,11,1,9,1,6,1,0,-1,5,1,15,0,1,2020-10-17 17:13:53.180021048,4,0,0,0,0,129,1,2,28,127,159,-56.2587,84.6354,1350.55
24,182,1,2,0,2,1,2,1,1,9,1,1,0,0.052225000,0,0,0,0,1,2020-10-17 17:13:54.084122896,7,0,7,0,0,129,4,1,55,2,84,-56.2587,79.885,1350.55
25,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:14:04.670335054,8,0,9,0,0,129,1,0,1,999,3,-56.2587,79.885,1350.55
26,72,1,0,2,1,2,11,1,2,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:14:17.083611965,7,0,9,0,0,129,5,0,1,None,2,-56.2587,79.885,1350.55
27,286,1,2,0,2,1,9,1,1,2,9,1,0,0.051029000,5,1,15,0,1,2020-10-17 17:14:17.756589890,6,0,4,0,0,129,9,1,38,1,250,-56.2587,79.885,1350.55
28,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:14:17.898683071,1,0,8,0,0,129,13,1,58,1,96,-56.2587,79.885,1350.55
29,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:14:19.160666943,9,0,5,0,0,129,13,1,42,1,21,-56.2587,79.885,1350.55
30,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,30,7,90,0,1,2020-10-17 17:14:19.494595051,2,0,1,0,0,129,4,2,32,255,201,-56.365,79.885,1350.55
31,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:14:19.570597887,8,0,2,0,0,129,2,1,33,0,189,-56.365,79.885,1350.55
32,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 17:14:19.944670916,5,0,3,0,0,129,2,2,36,511,264,-56.365,79.885,1350.55
33,72,1,0,2,1,2,11,1,8,1,6,1,0,-1,18,3,54,0,1,2020-10-17 17:14:20.313605070,3,0,11,0,0,129,3,2,16,15,138,-56.365,79.885,1350.55
34,225,1,2,0,2,1,6,1,1,8,5,1,0,0.051957000,0,0,0,0,1,2020-10-17 17:14:21.700710058,0,0,6,0,0,129,13,1,46,1,42,-56.365,79.885,1350.55
35,72,1,0,2,1,2,11,1,11,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:14:23.333617926,4,0,0,0,0,129,2,2,28,127,160,-56.365,79.885,1350.55
36,293,1,2,0,2,1,10,1,1,11,10,1,0,0.052334000,0,0,0,0,1,2020-10-17 17:14:24.237793922,7,0,7,0,0,129,6,1,55,2,83,-56.365,79.9677,1350.55
37,72,1,0,2,1,2,11,1,6,1,6,1,0,-1,6,1,18,0,1,2020-10-17 17:14:26.942939997,7,0,9,0,0,129,7,0,1,82,6,-56.365,79.9677,1350.55
38,239,1,2,0,2,1,7,1,1,6,7,1,0,0.050979000,0,0,0,0,1,2020-10-17 17:14:33.973970890,9,0,9,0,0,129,14,0,1,1000,0,-56.365,79.9677,1350.55
39,72,1,0,2,1,2,11,1,7,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:14:47.908355951,6,0,4,0,0,129,10,1,38,1,249,-56.365,79.9677,1350.55
40,196,1,2,0,2,1,3,1,1,7,2,1,0,0.051967000,0,0,0,0,1,2020-10-17 17:14:48.052297115,1,0,8,0,0,129,14,1,58,1,98,-56.365,79.9677,1350.55
41,72,1,0,2,1,2,11,1,4,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:14:49.314265966,9,0,5,0,0,129,15,1,42,1,17,-56.365,79.9677,1350.67
42,206,1,2,0,2,1,4,1,1,4,3,1,0,0.052093000,0,0,0,0,1,2020-10-17 17:14:49.646195889,2,0,1,0,0,129,5,2,32,255,199,-56.7968,79.9677,1350.67
43,72,1,0,2,1,2,11,1,3,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:14:49.724236012,8,0,2,0,0,129,3,1,33,0,192,-56.7968,79.9677,1350.67
44,208,1,2,0,2,1,5,1,1,3,4,1,0,0.052005000,0,0,0,0,1,2020-10-17 17:14:50.098278046,5,0,3,0,0,129,3,2,36,511,262,-56.7968,79.9677,1350.67
45,72,1,0,2,1,2,11,1,5,1,6,1,0,-1,5,1,15,0,1,2020-10-17 17:14:50.466231108,3,0,11,0,0,129,4,2,16,15,137,-56.7968,79.9677,1350.67
46,142,1,2,0,2,1,1,1,1,5,15,1,0,0.051973000,0,0,0,1,0,2020-10-17 17:14:51.852380037,0,0,6,0,0,129,14,1,46,1,43,-56.7968,79.9677,1350.67
47,81,1,0,2,1,2,12,1,8,1,11,1,0,-1,0,0,0,0,1,2020-10-17 17:14:53.486315966,4,0,0,0,0,129,3,2,28,127,158,-56.7968,79.9677,1350.67
48,85,1,2,0,2,1,13,1,1,8,12,1,0,0.050798000,0,0,0,0,1,2020-10-17 17:14:54.353374004,6,0,9,0,0,129,11,0,1,1100,4,-56.7968,79.9677,1350.67
49,72,1,0,2,1,2,11,1,10,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:14:54.391396046,7,0,7,0,0,129,8,1,55,2,82,-56.7968,83.5342,1350.67
50,253,1,2,0,2,1,8,1,1,10,8,1,0,0.051046000,0,0,0,1,2,2020-10-17 17:15:05.204633951,6,0,10,0,0,129,12,3,1,1,298,-56.7968,83.5342,1350.67
51,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:15:10.904738903,6,0,10,0,0,129,13,3,1,1,297,-56.7968,83.5342,1350.67
52,60,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:15:17.680911064,9,0,9,0,0,129,0,0,1,1300,5,-56.7968,83.5342,1350.67
53,72,1,0,2,1,2,11,1,9,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:15:18.060889006,6,0,4,0,0,129,14,1,38,1,246,-56.7968,83.5342,1350.67
54,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:15:18.204916000,1,0,8,0,0,129,15,1,58,1,99,-56.7968,83.5342,1350.67
55,182,1,2,0,2,1,2,1,1,9,1,1,0,0.050965000,0,0,0,0,1,2020-10-17 17:15:19.466934919,9,0,5,0,0,129,1,1,42,1,16,-56.7968,83.5342,1339.92
56,72,1,0,2,1,2,11,1,2,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:15:19.800872087,2,0,1,0,0,129,6,2,32,255,198,-52.9957,83.5342,1339.92
57,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:15:19.876914978,8,0,2,0,0,129,4,1,33,0,191,-52.9957,83.5342,1339.92
58,286,1,2,0,2,1,9,1,1,2,9,1,0,0.052072000,0,0,0,0,1,2020-10-17 17:15:20.251916884,5,0,3,0,0,129,4,2,36,511,261,-52.9957,83.5342,1339.92
59,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,2020-10-17 17:15:20.619885921,3,0,11,0,0,129,5,2,16,15,132,-52.9957,83.5342,1339.92
60,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:15:22.006019115,0,0,6,0,0,129,15,1,46,1,44,-52.9957,83.5342,1339.92
61,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,2020-10-17 17:15:23.639976978,4,0,0,0,0,129,4,2,28,127,157,-52.9957,83.5342,1339.92
62,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:15:24.544105053,7,0,7,0,0,129,9,1,55,2,80,-52.9957,83.4984,1339.92
63,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,14,3,42,1,2,2020-10-17 17:15:48.214581966,6,0,4,0,0,129,15,1,38,1,248,-52.9957,83.4984,1339.92
64,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:15:48.358630896,1,0,8,0,0,129,0,1,58,1,100,-52.9957,83.4984,1339.92
65,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,0,2020-10-17 17:15:49.620639086,9,0,5,0,0,129,2,1,42,1,14,-52.9957,83.4984,1305.68
66,81,1,0,2,1,2,12,1,4,1,11,1,0,-1,0,0,0,0,1,2020-10-17 17:15:49.953531027,2,0,1,0,0,129,7,2,32,255,196,-56.8995,83.4984,1305.68
67,85,1,2,0,2,1,13,1,1,4,12,1,0,0.051197000,0,0,0,0,1,2020-10-17 17:15:50.029534101,8,0,2,0,0,129,5,1,33,0,194,-56.8995,83.4984,1305.68
68,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,8,2,24,0,1,2020-10-17 17:15:50.405622959,5,0,3,0,0,129,5,2,36,511,260,-56.8995,83.4984,1305.68
69,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:15:50.773572922,3,0,11,0,0,129,6,2,16,15,136,-56.8995,83.4984,1305.68
70,60,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,0,2,1,2,2020-10-17 17:15:52.159730911,0,0,6,0,0,129,0,1,46,1,45,-56.8995,83.4984,1305.68
71,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:15:53.793627977,4,0,0,0,0,129,5,2,28,127,156,-56.8995,83.4984,1305.68
72,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,2020-10-17 17:15:54.697767019,7,0,7,0,0,129,10,1,55,2,81,-56.8995,83.4011,1305.68
73,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:16:18.529618979,6,0,4,0,0,129,0,1,38,1,247,-56.8995,83.4011,1305.68
74,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:16:18.665745020,1,0,8,0,0,129,1,1,58,1,101,-56.8995,83.4011,1305.68
75,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,0,2020-10-17 17:16:19.913800955,9,0,5,0,0,129,3,1,42,1,13,-56.8995,83.4011,1305.26
76,81,1,0,2,1,2,12,1,2,1,11,1,0,-1,13,2,41,0,1,2020-10-17 17:16:20.257493973,2,0,1,0,0,129,8,2,32,255,197,-56.8441,83.4011,1305.26
77,85,1,2,0,2,1,13,1,1,2,12,1,0,0.051653000,0,0,0,0,1,2020-10-17 17:16:20.382021904,8,0,2,0,0,129,6,1,33,0,193,-56.8441,83.4011,1305.26
78,72,1,0,2,1,2,11,1,8,1,6,1,0,-1,1,0,2,0,1,2020-10-17 17:16:20.717860937,5,0,3,0,0,129,6,2,36,511,259,-56.8441,83.4011,1305.26
79,225,1,2,0,2,1,6,1,1,8,5,1,0,0.052112000,0,0,0,0,1,2020-10-17 17:16:21.089459896,3,0,11,0,0,129,7,2,16,15,135,-56.8441,83.4011,1305.26
80,72,1,0,2,1,2,11,1,11,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:16:21.812431097,8,0,9,0,0,129,7,0,1,999,3,-56.8441,83.4011,1305.26
81,293,1,2,0,2,1,10,1,1,11,10,1,0,0.052414000,0,0,0,0,1,2020-10-17 17:16:22.469790936,0,0,6,0,0,129,1,1,46,1,46,-56.8441,83.4011,1305.26
82,72,1,0,2,1,2,11,1,6,1,6,1,0,-1,6,1,18,0,1,2020-10-17 17:16:24.033842087,4,0,0,0,0,129,6,2,28,127,153,-56.8441,83.4011,1305.26
83,239,1,2,0,2,1,7,1,1,6,7,1,0,0.051099000,1,0,2,0,1,2020-10-17 17:16:24.925892115,7,0,7,0,0,129,11,1,55,2,85,-56.8441,84.8018,1305.26
84,72,1,0,2,1,2,11,1,7,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:16:48.821701050,6,0,4,0,0,129,1,1,38,1,253,-56.8441,84.8018,1305.26
85,196,1,2,0,2,1,3,1,1,7,2,1,0,0.052276000,0,0,0,0,1,2020-10-17 17:16:48.962930918,1,0,8,0,0,129,2,1,58,1,104,-56.8441,84.8018,1305.26
86,72,1,0,2,1,2,11,1,4,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:16:50.231488943,9,0,5,0,0,129,4,1,42,1,18,-56.8441,84.8018,1324.67
87,206,1,2,0,2,1,4,1,1,4,3,1,0,0.052343000,0,0,0,0,1,2020-10-17 17:16:50.585894108,2,0,1,0,0,129,9,2,32,255,202,-49.0219,84.8018,1324.67
88,72,1,0,2,1,2,11,1,3,1,6,1,0,-1,6,1,18,0,1,2020-10-17 17:16:50.720259905,8,0,2,0,0,129,8,1,33,0,217,-49.0219,84.8018,1324.67
89,208,1,2,0,2,1,5,1,1,3,4,1,0,0.051277000,0,0,0,0,1,2020-10-17 17:16:51.026633024,5,0,3,0,0,129,7,2,36,511,255,-49.0219,84.8018,1324.67
90,72,1,0,2,1,2,11,1,5,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:16:51.397835970,3,0,11,0,0,129,8,2,16,15,150,-49.0219,84.8018,1324.67
91,142,1,2,0,2,1,1,1,1,5,15,1,0,0.051277000,0,0,0,0,1,2020-10-17 17:16:52.790524006,0,0,6,0,0,129,2,1,46,1,39,-49.0219,84.8018,1324.67
92,72,1,0,2,1,2,11,1,10,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:16:54.257760048,4,0,0,0,0,129,7,2,28,127,152,-49.0219,84.8018,1324.67
93,253,1,2,0,2,1,8,1,1,10,8,1,0,0.051270000,0,0,0,0,1,2020-10-17 17:16:55.153513908,7,0,7,0,0,129,12,1,55,2,86,-49.0219,88.2082,1324.67
94,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:17:16.020343065,6,0,9,0,0,129,2,0,1,1200,1,-49.0219,88.2082,1324.67
95,72,1,0,2,1,2,11,1,9,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:17:19.116215944,6,0,4,0,0,129,3,1,38,1,252,-49.0219,88.2082,1324.67
96,182,1,2,0,2,1,2,1,1,9,1,1,0,0.052141000,0,0,0,0,1,2020-10-17 17:17:19.265690088,1,0,8,0,0,129,3,1,58,1,106,-49.0219,88.2082,1324.67
97,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:17:20.537853956,9,0,5,0,0,129,5,1,42,1,19,-49.0219,88.2082,1323.46
98,72,1,0,2,1,2,11,1,2,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:17:20.886126995,2,0,1,0,0,129,10,2,32,255,204,-48.7841,88.2082,1323.46
99,286,1,2,0,2,1,9,1,1,2,9,1,0,0.052335000,0,0,0,0,1,2020-10-17 17:17:21.036792994,8,0,2,0,0,129,9,1,33,0,220,-48.7841,88.2082,1323.46
100,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:17:21.330048084,5,0,3,0,0,129,8,2,36,511,258,-48.7841,88.2082,1323.46
101,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,0,2020-10-17 17:17:21.698158026,3,0,11,0,0,129,9,2,16,15,151,-48.7841,88.2082,1323.46
102,81,1,0,2,1,2,12,1,2,1,11,1,0,-1,0,0,0,0,1,2020-10-17 17:17:23.102103949,0,0,6,0,0,129,3,1,46,1,40,-48.7841,88.2082,1323.46
103,85,1,2,0,2,1,13,1,1,2,12,1,0,0.051151000,0,0,0,1,2,2020-10-17 17:17:24.485677004,4,0,0,0,0,129,8,2,28,127,161,-48.7841,88.2082,1323.46
104,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:17:25.392690897,7,0,7,0,0,129,13,1,55,2,78,-48.7841,89.3518,1323.46
105,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,0,2020-10-17 17:17:34.784360886,6,0,9,0,0,129,4,0,1,1100,4,-48.7841,89.3518,1323.46
106,81,1,0,2,1,2,12,1,6,1,11,1,0,-1,9,2,27,0,1,2020-10-17 17:17:49.416307926,6,0,4,0,0,129,5,1,38,1,296,-48.7841,89.3518,1323.46
107,85,1,2,0,2,1,13,1,1,6,12,1,0,0.052071000,0,0,0,0,1,2020-10-17 17:17:49.569772005,1,0,8,0,0,129,4,1,58,1,107,-48.7841,89.3518,1323.46
108,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,8,2,24,0,1,2020-10-17 17:17:50.842060089,9,0,5,0,0,129,6,1,42,1,22,-48.7841,89.3518,1348.57
109,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,2020-10-17 17:17:51.205738068,2,0,1,0,0,129,11,2,32,255,205,-34.2877,89.3518,1348.57
110,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:17:51.364054918,8,0,2,0,0,129,10,1,33,0,223,-34.2877,89.3518,1348.57
111,60,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:17:51.653428078,5,0,3,0,0,129,9,2,36,511,266,-34.2877,89.3518,1348.57
112,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:17:52.022242069,3,0,11,0,0,129,10,2,16,15,123,-34.2877,89.3518,1348.57
113,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 17:17:53.330051899,0,0,6,0,0,129,4,1,46,1,48,-34.2877,89.3518,1348.57
114,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,2020-10-17 17:17:54.745240927,4,0,0,0,0,129,9,2,28,127,164,-34.2877,89.3518,1348.57
115,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:17:55.624380112,7,0,7,0,0,129,14,1,55,2,77,-34.2877,97.1758,1348.57
116,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,2020-10-17 17:18:01.376250029,7,0,9,0,0,129,15,0,1,None,2,-34.2877,97.1758,1348.57
117,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:18:19.728174925,6,0,4,0,0,129,6,1,38,1,295,-34.2877,97.1758,1348.57
118,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,2020-10-17 17:18:19.874850035,1,0,8,0,0,129,5,1,58,1,116,-34.2877,97.1758,1348.57
119,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:18:21.154443979,9,0,5,0,0,129,7,1,42,1,24,-34.2877,97.1758,1350.41
120,72,1,0,2,1,2,11,1,8,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:18:21.529385090,2,0,1,0,0,129,12,2,32,255,208,-2.38095,97.1758,1350.41
121,225,1,2,0,2,1,6,1,1,8,5,1,0,0.050630000,0,0,0,0,1,2020-10-17 17:18:21.664223909,8,0,2,0,0,129,11,1,33,0,228,-2.38095,97.1758,1350.41
122,72,1,0,2,1,2,11,1,11,1,6,1,0,-1,6,1,18,0,1,2020-10-17 17:18:21.957941055,5,0,3,0,0,129,10,2,36,511,272,-2.38095,97.1758,1350.41
123,293,1,2,0,2,1,10,1,1,11,10,1,0,0.051581000,0,0,0,0,1,2020-10-17 17:18:22.325752020,3,0,11,0,0,129,11,2,16,15,130,-2.38095,97.1758,1350.41
124,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:18:23.553523064,0,0,6,0,0,129,5,1,46,1,49,-2.38095,97.1758,1350.41
125,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:18:24.973500013,4,0,0,0,0,129,10,2,28,127,169,-2.38095,97.1758,1350.41
126,72,1,0,2,1,2,11,1,6,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:18:25.855792046,7,0,7,0,0,129,0,1,55,2,70,-2.38095,98.4911,1350.41
127,239,1,2,0,2,1,7,1,1,6,7,1,0,0.051507000,0,0,0,0,1,2020-10-17 17:18:46.240078926,7,0,7,0,0,129,1,1,55,2,68,-2.38095,97.956,1350.41
128,72,1,0,2,1,2,11,1,7,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:18:50.072261095,6,0,4,0,0,129,7,1,38,1,294,-2.38095,97.956,1350.41
129,196,1,2,0,2,1,3,1,1,7,2,1,0,0.050495000,0,0,0,0,1,2020-10-17 17:18:50.193737030,1,0,8,0,0,129,6,1,58,1,117,-2.38095,97.956,1350.41
130,72,1,0,2,1,2,11,1,4,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:18:51.460731030,9,0,5,0,0,129,8,1,42,1,25,-2.38095,97.956,1350.53
131,206,1,2,0,2,1,4,1,1,4,3,1,0,0.051555000,0,0,0,0,1,2020-10-17 17:18:51.837425947,2,0,1,0,0,129,13,2,32,255,212,-2.34701,97.956,1350.53
132,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,2020-10-17 17:18:51.977220058,8,0,2,0,0,129,12,1,33,0,229,-2.34701,97.956,1350.53
133,72,1,0,2,1,2,11,1,3,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:18:52.289526939,5,0,3,0,0,129,11,2,36,511,273,-2.34701,97.956,1350.53
134,208,1,2,0,2,1,5,1,1,3,4,1,0,0.051516000,0,0,0,0,1,2020-10-17 17:18:52.637904882,3,0,11,0,0,129,12,2,16,15,131,-2.34701,97.956,1350.53
135,72,1,0,2,1,2,11,1,5,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:18:53.793675900,0,0,6,0,0,129,6,1,46,1,50,-2.34701,97.956,1350.53
136,142,1,2,0,2,1,1,1,1,5,15,1,0,0.051471000,0,0,0,0,1,2020-10-17 17:18:55.201766968,4,0,0,0,0,129,11,2,28,127,170,-2.34701,97.956,1350.53
137,72,1,0,2,1,2,11,1,10,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:19:16.548185110,7,0,7,0,0,129,2,1,55,2,67,-2.34701,97.7801,1350.53
138,253,1,2,0,2,1,8,1,1,10,8,1,0,0.050663000,0,0,0,0,1,2020-10-17 17:19:20.372236013,6,0,4,0,0,129,8,1,38,1,293,-2.34701,97.7801,1350.53
139,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:19:20.493804932,1,0,8,0,0,129,7,1,58,1,118,-2.34701,97.7801,1350.53
