,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3
67,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:56:13.271981955,1,0,7,0,0,129,11,1,58,1,46,-20.683,78.0,1343.56
68,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:56:15.936570883,7,0,8,0,0,129,14,0,1,1000,0,-20.683,78.0,1343.56
69,72,2,0,2,1,2,10,1,8,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:56:26.233427048,4,0,2,0,0,129,11,2,36,511,112,-20.683,78.0,1343.56
70,208,2,2,0,2,1,4,1,1,8,3,1,0,0.051847000,0,0,0,0,1,2020-10-17 18:56:27.822520971,8,0,4,0,0,129,9,1,42,1,8,-20.683,78.0,1350.5
71,72,2,0,2,1,2,10,1,6,1,5,1,0,-1,10,2,95,0,1,2020-10-17 18:56:40.734731913,0,0,5,0,0,129,11,1,46,1,24,-20.683,78.0,1350.5
72,239,2,2,0,2,1,6,1,1,6,6,1,0,0.052430000,0,0,0,0,1,2020-10-17 18:56:41.227854967,2,0,0,0,0,129,12,2,32,255,91,-11.8566,78.0,1350.5
73,60,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:56:52.322709084,6,0,6,0,0,129,15,1,55,2,34,-11.8566,40.7385,1350.5
74,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,2020-10-17 18:57:00.751364946,5,0,3,0,0,129,2,1,38,1,121,-11.8566,40.7385,1350.5
75,89,2,0,2,1,2,13,1,5,1,12,1,0,-1,5,1,15,0,1,2020-10-17 18:57:02.241658926,3,0,10,0,0,129,12,2,16,15,56,-11.8566,40.7385,1350.5
76,91,2,2,0,2,1,14,1,1,5,13,1,0,0.051384000,0,0,0,1,0,2020-10-17 18:57:03.209815025,2,0,0,0,0,129,11,2,32,255,92,-12.4932,40.7385,1350.5
77,81,2,0,2,1,2,11,1,6,1,10,1,0,-1,9,2,27,0,1,2020-10-17 18:57:08.918320894,7,0,1,0,0,129,15,1,33,0,97,-12.4932,40.7385,1350.5
78,85,2,2,0,2,1,12,1,1,6,11,1,0,0.052146000,0,0,0,0,1,2020-10-17 18:57:11.388343096,8,0,8,0,0,129,10,0,1,1300,6,-12.4932,40.7385,1350.5
79,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,12,3,36,1,2,2020-10-17 18:57:13.586417913,1,0,7,0,0,129,12,1,58,1,49,-12.4932,40.7385,1350.5
80,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:57:26.540565968,4,0,2,0,0,129,12,2,36,511,111,-12.4932,40.7385,1350.5
81,60,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:57:28.128213882,8,0,4,0,0,129,11,1,42,1,18,-12.4932,40.7385,1300.0
82,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:57:28.403253078,7,0,9,0,0,129,0,3,1,1,123,-12.4932,40.7385,1300.0
83,72,2,0,2,1,2,10,1,9,1,5,1,0,-1,4,1,12,0,1,2020-10-17 18:57:37.476011038,7,0,8,0,0,129,1,0,1,1000,0,-12.4932,40.7385,1300.0
84,253,2,2,0,2,1,7,1,1,9,7,1,0,0.050852000,0,0,0,0,1,2020-10-17 18:57:41.033631086,0,0,5,0,0,129,12,1,46,1,25,-12.4932,40.7385,1300.0
85,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,64,0,1,2020-10-17 18:57:41.536485910,2,0,0,0,0,129,13,2,32,255,85,-22.2021,40.7385,1300.0
86,72,2,0,2,1,2,10,1,3,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:57:48.056505919,7,0,1,0,0,129,2,1,33,0,94,-22.2021,40.7385,1300.0
87,196,2,2,0,2,1,2,1,1,3,1,1,0,0.051783000,0,0,0,1,0,2020-10-17 18:57:52.549411058,6,0,6,0,0,129,0,1,55,2,37,-22.2021,46.6889,1300.0
88,81,2,0,2,1,2,11,1,6,1,10,1,0,-1,6,1,96,0,1,2020-10-17 18:58:01.072341919,5,0,3,0,0,129,3,1,38,1,120,-22.2021,46.6889,1300.0
89,85,2,2,0,2,1,12,1,1,6,11,1,0,0.050590000,0,0,0,0,1,2020-10-17 18:58:02.553719997,3,0,10,0,0,129,13,2,16,15,55,-22.2021,46.6889,1300.0
90,72,2,0,2,1,2,10,1,2,1,5,1,0,-1,30,5,90,0,1,2020-10-17 18:58:03.526981115,2,0,0,0,0,129,12,2,32,255,86,-22.8471,46.6889,1300.0
91,286,2,2,0,2,1,8,1,1,2,8,1,0,0.052020000,0,0,0,0,1,2020-10-17 18:58:13.903873920,1,0,7,0,0,129,13,1,58,1,52,-22.8471,46.6889,1300.0
92,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:58:17.808137894,7,0,8,0,0,129,3,0,1,1000,0,-22.8471,46.6889,1300.0
93,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:58:26.846338034,4,0,2,0,0,129,13,2,36,511,108,-22.8471,46.6889,1300.0
94,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:58:28.444346905,8,0,4,0,0,129,12,1,42,1,15,-22.8471,46.6889,1300.0
95,60,0,2,0,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,2020-10-17 18:58:41.269917011,0,0,5,0,0,129,13,1,46,1,26,-22.8471,46.6889,1300.0
96,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:58:41.765988111,2,0,0,0,0,129,14,2,32,255,87,-24.258,46.6889,1300.0
97,72,2,0,2,1,2,10,1,5,1,5,1,0,-1,5,1,15,0,1,2020-10-17 18:58:48.302752972,7,0,1,0,0,129,4,1,33,0,96,-24.258,46.6889,1300.0
98,225,2,2,0,2,1,5,1,1,5,4,1,0,0.051094000,5,1,15,0,1,2020-10-17 18:58:52.864773989,6,0,6,0,0,129,1,1,55,2,36,-24.258,78.0,1300.0
99,42,0,1,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:59:01.408399105,5,0,3,0,0,129,4,1,38,1,119,-24.258,78.0,1300.0
100,42,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:59:02.849627018,3,0,10,0,0,129,14,2,16,15,54,-24.258,78.0,1300.0
101,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:59:03.833400011,2,0,0,0,0,129,13,2,32,255,88,-24.9387,78.0,1300.0
102,42,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:59:14.221529007,1,0,7,0,0,129,14,1,58,1,53,-24.9387,78.0,1300.0
103,42,0,1,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:59:16.617300987,7,0,1,0,0,129,5,1,33,0,95,-24.9387,78.0,1300.0
104,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:59:27.085555077,4,0,2,0,0,129,14,2,36,511,109,-24.9387,78.0,1300.0
105,72,2,0,1,1,2,10,1,4,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:59:28.764002085,8,0,4,0,0,129,13,1,42,1,16,-24.9387,78.0,1300.0
106,142,2,1,0,2,1,1,1,1,4,14,1,0,0.204102000,0,0,0,0,1,2020-10-17 18:59:41.499515057,0,0,5,0,0,129,14,1,46,1,27,-24.9387,78.0,1300.0
107,72,2,0,1,1,2,10,1,11,1,5,1,0,-1,4,1,12,0,1,2020-10-17 18:59:41.998752117,2,0,0,0,0,129,15,2,32,255,90,-25.8939,78.0,1300.0
108,196,2,1,0,2,1,2,1,1,11,1,1,0,0.215198000,0,0,0,1,2,2020-10-17 18:59:53.200241089,6,0,6,0,0,129,2,1,55,2,35,-25.8939,78.0,1300.0
109,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:59:55.129276037,7,0,8,0,0,129,6,0,1,1000,0,-25.8939,78.0,1300.0
110,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:00:01.072396040,7,0,8,0,0,129,7,0,1,1000,0,-25.8939,78.0,1300.0
111,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,2020-10-17 19:00:01.712104082,5,0,3,0,0,129,5,1,38,1,117,-25.8939,78.0,1300.0
112,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:00:03.165843964,3,0,10,0,0,129,15,2,16,15,60,-25.8939,78.0,1300.0
113,72,2,0,1,1,2,10,1,7,1,5,1,0,-1,8,2,24,0,1,2020-10-17 19:00:04.126679897,2,0,0,0,0,129,14,2,32,255,84,-17.4324,78.0,1300.0
114,206,2,1,0,2,1,3,1,1,7,2,1,0,0.204135000,0,0,0,0,1,2020-10-17 19:00:14.520430088,1,0,7,0,0,129,15,1,58,1,51,-17.4324,78.0,1300.0
115,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,80,0,1,2020-10-17 19:00:16.949168921,7,0,1,0,0,129,8,1,33,0,93,-17.4324,78.0,1300.0
116,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:00:27.325618982,4,0,2,0,0,129,15,2,36,511,110,-17.4324,78.0,1300.0
117,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 19:00:29.084378004,8,0,4,0,0,129,14,1,42,1,17,-17.4324,78.0,1300.0
118,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:00:41.733556986,0,0,5,0,0,129,15,1,46,1,28,-17.4324,78.0,1300.0
119,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:00:42.229769945,2,0,0,0,0,129,0,2,32,255,89,-27.019,78.0,1300.0
120,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:00:49.345875978,5,0,9,0,0,129,6,3,1,1,124,-27.019,78.0,1300.0
121,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,2020-10-17 19:00:53.469420910,6,0,6,0,0,129,3,1,55,2,41,-27.019,45.7586,1300.0
122,72,2,0,1,1,2,10,1,10,1,5,1,0,-1,0,0,0,0,1,2020-10-17 19:01:01.937582016,5,0,3,0,0,129,7,1,38,1,100,-27.019,45.7586,1300.0
123,293,2,1,0,2,1,9,1,1,10,9,1,0,0.206455000,0,0,0,1,2,2020-10-17 19:01:03.389507055,3,0,10,0,0,129,0,2,16,15,59,-27.019,45.7586,1300.0
124,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,12,2,36,1,0,2020-10-17 19:01:04.434015989,2,0,0,0,0,129,15,2,32,247,67,107.515,45.7586,1300.0
125,81,2,0,1,1,2,11,1,5,1,10,1,0,-1,1,0,2,0,1,2020-10-17 19:01:14.837654114,1,0,7,0,0,129,0,1,58,1,50,107.515,45.7586,1300.0
126,85,2,1,0,2,1,12,1,1,5,11,1,0,0.210402000,0,0,0,0,1,2020-10-17 19:01:17.101632118,7,0,1,0,0,129,9,1,33,0,98,107.515,45.7586,1300.0
127,85,1,1,0,2,1,12,1,1,5,11,1,1,-1,0,0,0,1,2,2020-10-17 19:01:27.477595091,4,0,2,0,0,129,0,2,36,511,115,107.515,45.7586,1300.0
128,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,2,2020-10-17 19:01:29.236701965,8,0,4,0,0,129,15,1,42,1,14,107.515,45.7586,118.574
129,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:01:30.828526974,5,0,8,0,0,129,8,0,1,1200,2,107.515,45.7586,118.574
130,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,2,2020-10-17 19:01:37.193577051,7,0,8,0,0,129,10,0,1,1000,0,107.515,45.7586,118.574
131,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:01:41.886745930,0,0,5,0,0,129,0,1,46,1,31,107.515,45.7586,118.574
132,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 19:01:42.382707119,2,0,0,0,0,129,1,2,32,247,66,60.4262,45.7586,118.574
133,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 19:01:46.610749960,6,0,8,0,0,129,4,0,1,78,4,60.4262,45.7586,118.574
134,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:01:53.622823954,6,0,6,0,0,129,5,1,55,2,42,60.4262,45.7586,118.574
135,72,2,0,2,1,2,10,1,8,1,5,1,0,-1,0,0,0,0,1,2020-10-17 19:01:58.447859049,8,0,8,0,0,129,0,0,1,1100,1,60.4262,,118.574
136,208,2,1,0,2,1,4,1,1,8,3,1,0,0.127323000,0,0,0,1,2,2020-10-17 19:02:02.089767933,5,0,3,0,0,129,9,1,38,1,101,60.4262,,118.574
137,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 19:02:03.541769981,3,0,10,0,0,129,1,2,16,15,62,60.4262,,118.574
138,72,2,0,2,1,2,10,1,6,1,5,1,0,-1,0,0,0,0,1,2020-10-17 19:02:04.587846041,2,0,0,0,0,129,0,2,32,247,65,72.3862,,118.574
139,239,2,1,0,2,1,6,1,1,6,6,1,0,0.125284000,0,0,0,1,2,2020-10-17 19:02:08.266762018,5,0,8,0,0,129,10,0,1,1100,5,72.3862,,118.574
140,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,11,2,32,1,2,2020-10-17 19:02:14.989937067,1,0,7,0,0,129,1,1,58,1,43,72.3862,,118.574
