,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4
42,225,1,3,0,2,1,6,1,1,8,5,1,0,0.001086000,0,0,0,0,1,2020-10-17 16:25:26.122520924,3,0,11,0,0,129,2,2,16,15,143,-56.3844,1200.52,79.5727,1350.55
43,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:25:27.546535969,9,0,9,0,0,129,4,0,1,1001,0,-56.3844,1200.52,79.5727,1350.55
44,42,0,3,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:25:27.726557016,0,0,6,0,0,129,12,1,46,1,56,-56.3844,1200.52,79.5727,1350.55
45,72,1,0,3,1,2,11,1,11,1,6,1,0,-1,0,0,0,0,1,2020-10-17 16:25:29.042484045,4,0,0,0,0,129,1,2,28,127,170,-56.3844,1200.52,79.5727,1350.55
46,293,1,3,0,2,1,10,1,1,11,10,1,0,0.001279000,0,0,0,1,2,2020-10-17 16:25:39.430556059,9,0,9,0,0,129,5,0,1,None,7,-56.3844,1200.52,79.5727,1350.55
47,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:25:40.668595076,7,0,7,0,0,129,12,1,55,2,78,-56.3844,1200.52,80.486,1350.55
48,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:25:47.872574091,9,0,5,0,0,129,6,1,42,1,19,-56.3844,1200.52,80.486,1318.34
49,81,1,0,3,1,2,12,1,8,1,11,1,0,-1,0,0,0,0,1,2020-10-17 16:25:48.308530092,8,0,2,0,0,129,9,1,33,0,203,-56.3844,1200.52,80.486,1318.34
50,85,1,3,0,2,1,13,1,1,8,12,1,0,0.001145000,0,0,0,0,1,2020-10-17 16:25:48.996494055,5,0,3,0,0,129,1,2,36,511,298,-56.3844,1200.52,80.486,1318.34
51,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,2020-10-17 16:25:52.961515903,6,0,4,0,0,129,8,1,38,1,265,-56.3844,1207.1,80.486,1318.34
52,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:25:53.009576082,1,0,8,0,0,129,13,1,58,1,114,-56.3844,1207.1,80.486,1318.34
53,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 16:25:56.005489111,2,0,1,0,0,129,4,2,32,255,212,-56.6875,1207.1,80.486,1318.34
54,72,1,0,3,1,2,11,1,7,1,6,1,0,-1,5,1,15,0,1,2020-10-17 16:25:56.273461103,3,0,11,0,0,129,3,2,16,15,140,-56.6875,1207.1,80.486,1318.34
55,196,1,3,0,2,1,3,1,1,7,2,1,0,0.002068000,0,0,0,0,1,2020-10-17 16:25:57.879558086,0,0,6,0,0,129,13,1,46,1,57,-56.6875,1207.1,80.486,1318.34
56,72,1,0,3,1,2,11,1,5,1,6,1,0,-1,0,0,0,0,1,2020-10-17 16:25:59.193490028,4,0,0,0,0,129,2,2,28,127,177,-56.6875,1207.1,80.486,1318.34
57,142,1,3,0,2,1,1,1,1,5,15,1,0,0.002209000,0,0,0,0,1,2020-10-17 16:26:10.820630074,7,0,7,0,0,129,13,1,55,2,83,-56.6875,1207.1,80.678,1318.34
58,72,1,0,3,1,2,11,1,10,1,6,1,0,-1,5,1,15,0,1,2020-10-17 16:26:18.024547100,9,0,5,0,0,129,7,1,42,1,14,-56.6875,1207.1,80.678,1310.85
59,253,1,3,0,2,1,8,1,1,10,8,1,0,0.002213000,0,0,0,0,1,2020-10-17 16:26:18.460517883,8,0,2,0,0,129,10,1,33,0,207,-56.6875,1207.1,80.678,1310.85
60,72,1,0,3,1,2,11,1,9,1,6,1,0,-1,0,0,0,0,1,2020-10-17 16:26:19.148510933,5,0,3,0,0,129,2,2,36,511,294,-56.6875,1207.1,80.678,1310.85
61,182,1,3,0,2,1,2,1,1,9,1,1,0,0.002038000,0,0,0,0,1,2020-10-17 16:26:23.114525080,6,0,4,0,0,129,9,1,38,1,264,-56.6875,1207.29,80.678,1310.85
62,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:26:23.162559986,1,0,8,0,0,129,14,1,58,1,118,-56.6875,1207.29,80.678,1310.85
63,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,2020-10-17 16:26:26.158474922,2,0,1,0,0,129,5,2,32,255,213,-56.7556,1207.29,80.678,1310.85
64,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:26:26.496463060,3,0,11,0,0,129,4,2,16,15,138,-56.7556,1207.29,80.678,1310.85
65,42,0,3,0,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 16:26:28.104574919,0,0,6,0,0,129,14,1,46,1,58,-56.7556,1207.29,80.678,1310.85
66,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:26:29.424484968,4,0,0,0,0,129,3,2,28,127,173,-56.7556,1207.29,80.678,1310.85
67,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,9,2,26,1,2,2020-10-17 16:26:40.972800970,7,0,7,0,0,129,14,1,55,2,82,-56.7556,1207.29,80.6764,1310.85
68,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 16:26:48.175591946,9,0,5,0,0,129,8,1,42,1,15,-56.7556,1207.29,80.6764,1310.71
69,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:26:48.611566067,8,0,2,0,0,129,11,1,33,0,206,-56.7556,1207.29,80.6764,1310.71
70,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:26:49.299568892,5,0,3,0,0,129,3,2,36,511,295,-56.7556,1207.29,80.6764,1310.71
71,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:26:53.265644072,6,0,4,0,0,129,10,1,38,1,263,-56.7556,1207.18,80.6764,1310.71
72,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:26:53.313704967,1,0,8,0,0,129,15,1,58,1,117,-56.7556,1207.18,80.6764,1310.71
73,72,1,0,3,1,2,11,1,2,1,6,1,0,-1,4,1,12,0,1,2020-10-17 16:26:56.309525013,2,0,1,0,0,129,6,2,32,255,214,-56.8574,1207.18,80.6764,1310.71
74,286,1,3,0,2,1,9,1,1,2,9,1,0,0.002422000,0,0,0,0,1,2020-10-17 16:26:56.723562002,3,0,11,0,0,129,5,2,16,15,136,-56.8574,1207.18,80.6764,1310.71
75,81,1,0,3,1,2,12,1,4,1,11,1,0,-1,12,2,36,0,1,2020-10-17 16:26:58.407594919,0,0,6,0,0,129,15,1,46,1,59,-56.8574,1207.18,80.6764,1310.71
76,85,1,3,0,2,1,13,1,1,4,12,1,0,0.001818000,0,0,0,1,0,2020-10-17 16:26:59.719533920,4,0,0,0,0,129,4,2,28,127,174,-56.8574,1207.18,80.6764,1310.71
77,72,1,0,3,1,2,11,1,6,1,6,1,0,-1,13,2,38,0,1,2020-10-17 16:27:11.215601921,7,0,7,0,0,129,15,1,55,2,81,-56.8574,1207.18,80.6674,1310.71
78,239,1,3,0,2,1,7,1,1,6,7,1,0,0.001638000,0,0,0,0,1,2020-10-17 16:27:18.416563034,9,0,5,0,0,129,9,1,42,1,16,-56.8574,1207.18,80.6674,1310.67
79,72,1,0,3,1,2,11,1,4,1,6,1,0,-1,0,0,0,0,1,2020-10-17 16:27:18.842530012,8,0,2,0,0,129,12,1,33,0,205,-56.8574,1207.18,80.6674,1310.67
80,206,1,3,0,2,1,4,1,1,4,3,1,0,0.001463000,0,0,0,0,1,2020-10-17 16:27:19.528497934,5,0,3,0,0,129,4,2,36,511,296,-56.8574,1207.18,80.6674,1310.67
81,72,1,0,3,1,2,11,1,3,1,6,1,0,-1,0,0,0,0,1,2020-10-17 16:27:23.566539049,6,0,4,0,0,129,11,1,38,1,262,-56.8574,1207.12,80.6674,1310.67
82,208,1,3,0,2,1,5,1,1,3,4,1,0,0.001451000,0,0,0,0,1,2020-10-17 16:27:23.612571955,1,0,8,0,0,129,0,1,58,1,116,-56.8574,1207.12,80.6674,1310.67
83,72,1,0,3,1,2,11,1,8,1,6,1,0,-1,11,2,33,0,1,2020-10-17 16:27:26.540493965,2,0,1,0,0,129,7,2,32,255,215,-56.9415,1207.12,80.6674,1310.67
84,225,1,3,0,2,1,6,1,1,8,5,1,0,0.001644000,0,0,0,0,1,2020-10-17 16:27:26.952455044,3,0,11,0,0,129,6,2,16,15,137,-56.9415,1207.12,80.6674,1310.67
85,72,1,0,3,1,2,11,1,11,1,6,1,0,-1,0,0,0,0,1,2020-10-17 16:27:28.708560944,0,0,6,0,0,129,0,1,46,1,60,-56.9415,1207.12,80.6674,1310.67
86,293,1,3,0,2,1,10,1,1,11,10,1,0,0.001774000,0,0,0,0,1,2020-10-17 16:27:30.016479015,4,0,0,0,0,129,5,2,28,127,176,-56.9415,1207.12,80.6674,1310.67
87,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:27:41.440617085,7,0,7,0,0,129,0,1,55,2,80,-56.9415,1207.12,80.6605,1310.67
88,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:27:48.710546017,9,0,5,0,0,129,10,1,42,1,17,-56.9415,1207.12,80.6605,1310.65
89,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:27:49.148531914,8,0,2,0,0,129,13,1,33,0,204,-56.9415,1207.12,80.6605,1310.65
90,42,0,3,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:27:49.830521107,5,0,3,0,0,129,5,2,36,511,297,-56.9415,1207.12,80.6605,1310.65
91,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 16:27:53.830509901,6,0,4,0,0,129,12,1,38,1,261,-56.9415,1207.08,80.6605,1310.65
92,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:27:53.870595932,1,0,8,0,0,129,1,1,58,1,115,-56.9415,1207.08,80.6605,1310.65
93,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:27:56.766477108,2,0,1,0,0,129,8,2,32,255,216,-57.008,1207.08,80.6605,1310.65
94,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:27:57.178512096,3,0,11,0,0,129,7,2,16,15,139,-57.008,1207.08,80.6605,1310.65
95,72,1,0,3,1,2,11,1,7,1,6,1,0,-1,0,0,0,0,1,2020-10-17 16:27:59.008564949,0,0,6,0,0,129,1,1,46,1,61,-57.008,1207.08,80.6605,1310.65
96,196,1,3,0,2,1,3,1,1,7,2,1,0,0.001626000,5,1,15,0,1,2020-10-17 16:28:00.316473961,4,0,0,0,0,129,6,2,28,127,175,-57.008,1207.08,80.6605,1310.65
97,72,1,0,3,1,2,11,1,5,1,6,1,0,-1,0,0,0,0,1,2020-10-17 16:28:11.676619053,7,0,7,0,0,129,1,1,55,2,79,-57.008,1207.08,80.6557,1310.65
98,142,1,3,0,2,1,1,1,1,5,15,1,0,0.000703000,0,0,0,0,1,2020-10-17 16:28:13.458569050,8,0,9,0,0,129,14,0,1,20,3,-57.008,1207.08,80.6557,1310.65
99,81,1,0,3,1,2,12,1,2,1,11,1,0,-1,0,0,0,0,1,2020-10-17 16:28:19.025546074,9,0,5,0,0,129,11,1,42,1,20,-57.008,1207.08,80.6557,1321.74
100,85,1,3,0,2,1,13,1,1,2,12,1,0,0.000620000,0,0,0,1,0,2020-10-17 16:28:19.449538946,8,0,2,0,0,129,15,1,33,0,243,-57.008,1207.08,80.6557,1321.74
101,72,1,0,3,1,2,11,1,10,1,6,1,0,-1,0,0,0,0,1,2020-10-17 16:28:20.127506971,5,0,3,0,0,129,6,2,36,511,292,-57.008,1207.08,80.6557,1321.74
102,253,1,3,0,2,1,8,1,1,10,8,1,0,0.000775000,0,0,0,0,1,2020-10-17 16:28:24.127538919,6,0,4,0,0,129,13,1,38,1,279,-57.008,1224.34,80.6557,1321.74
103,72,1,0,3,1,2,11,1,9,1,6,1,0,-1,5,1,15,0,1,2020-10-17 16:28:24.183559895,1,0,8,0,0,129,2,1,58,1,124,-57.008,1224.34,80.6557,1321.74
104,182,1,3,0,2,1,2,1,1,9,1,1,0,0.001703000,0,0,0,0,1,2020-10-17 16:28:26.989480019,2,0,1,0,0,129,9,2,32,255,232,-49.6967,1224.34,80.6557,1321.74
105,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,21,5,63,0,1,2020-10-17 16:28:27.419473886,3,0,11,0,0,129,8,2,16,15,159,-49.6967,1224.34,80.6557,1321.74
106,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:28:29.307569027,0,0,6,0,0,129,2,1,46,1,42,-49.6967,1224.34,80.6557,1321.74
107,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 16:28:30.637506962,4,0,0,0,0,129,7,2,28,127,161,-49.6967,1224.34,80.6557,1321.74
108,72,1,0,3,1,2,11,1,2,1,6,1,0,-1,0,0,0,0,1,2020-10-17 16:28:41.992619038,7,0,7,0,0,129,2,1,55,2,88,-49.6967,1224.34,84.7967,1321.74
109,286,1,3,0,2,1,9,1,1,2,9,1,0,0.001859000,0,0,0,0,1,2020-10-17 16:28:42.978588104,9,0,9,0,0,129,12,0,1,20,3,-49.6967,1224.34,84.7967,1321.74
110,81,1,0,3,1,2,12,1,2,1,11,1,0,-1,12,2,36,0,1,2020-10-17 16:28:49.344552040,9,0,5,0,0,129,13,1,42,1,12,-49.6967,1224.34,84.7967,1342.81
111,85,1,3,0,2,1,13,1,1,2,12,1,0,0.002291000,0,0,0,1,0,2020-10-17 16:28:49.760545015,8,0,2,0,0,129,0,1,33,0,245,-49.6967,1224.34,84.7967,1342.81
112,72,1,0,3,1,2,11,1,6,1,6,1,0,-1,6,1,18,0,1,2020-10-17 16:28:49.918529034,9,0,9,0,0,129,14,0,1,20,8,-49.6967,1224.34,84.7967,1342.81
113,239,1,3,0,2,1,7,1,1,6,7,1,0,0.000875000,0,0,0,0,1,2020-10-17 16:28:50.436497927,5,0,3,0,0,129,7,2,36,511,290,-49.6967,1224.34,84.7967,1342.81
114,72,1,0,3,1,2,11,1,4,1,6,1,0,-1,6,1,18,0,1,2020-10-17 16:28:54.464572906,6,0,4,0,0,129,14,1,38,1,280,-49.6967,1253.25,84.7967,1342.81
115,206,1,3,0,2,1,4,1,1,4,3,1,0,0.001014000,0,0,0,0,1,2020-10-17 16:28:54.524590969,1,0,8,0,0,129,3,1,58,1,126,-49.6967,1253.25,84.7967,1342.81
116,72,1,0,3,1,2,11,1,3,1,6,1,0,-1,0,0,0,0,1,2020-10-17 16:28:57.290518999,2,0,1,0,0,129,10,2,32,255,227,-50.178,1253.25,84.7967,1342.81
117,208,1,3,0,2,1,5,1,1,3,4,1,0,0.000809000,0,0,0,0,1,2020-10-17 16:28:57.732517004,3,0,11,0,0,129,9,2,16,15,158,-50.178,1253.25,84.7967,1342.81
118,42,0,3,0,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,2020-10-17 16:28:59.604594946,0,0,6,0,0,129,3,1,46,1,43,-50.178,1253.25,84.7967,1342.81
119,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:29:00.960558891,4,0,0,0,0,129,8,2,28,127,184,-50.178,1253.25,84.7967,1342.81
120,72,1,0,3,1,2,11,1,8,1,6,1,0,-1,5,1,15,0,1,2020-10-17 16:29:12.300657034,7,0,7,0,0,129,3,1,55,2,87,-50.178,1253.25,94.6856,1342.81
121,225,1,3,0,2,1,6,1,1,8,5,1,0,0.002097000,0,0,0,0,1,2020-10-17 16:29:17.230580091,7,0,9,0,0,129,4,0,1,20,3,-50.178,1253.25,94.6856,1342.81
122,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:29:19.656590939,9,0,5,0,0,129,15,1,42,1,27,-50.178,1253.25,94.6856,102.035
123,72,1,0,3,1,2,11,1,11,1,6,1,0,-1,0,0,0,0,1,2020-10-17 16:29:20.076560020,8,0,2,0,0,129,1,1,33,0,234,-50.178,1253.25,94.6856,102.035
124,293,1,3,0,2,1,10,1,1,11,10,1,0,0.002012000,0,0,0,0,1,2020-10-17 16:29:20.746547937,5,0,3,0,0,129,8,2,36,511,281,-50.178,1253.25,94.6856,102.035
125,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 16:29:24.807514906,6,0,4,0,0,129,15,1,38,1,278,-50.178,1288.3,94.6856,102.035
126,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:29:24.863562107,1,0,8,0,0,129,4,1,58,1,109,-50.178,1288.3,94.6856,102.035
127,42,0,3,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:29:27.585470915,2,0,1,0,0,129,11,2,32,255,211,-49.4101,1288.3,94.6856,102.035
128,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:29:28.055470943,3,0,11,0,0,129,10,2,16,15,149,-49.4101,1288.3,94.6856,102.035
129,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:29:29.149571896,7,0,9,0,0,129,5,0,1,20,9,-49.4101,1288.3,94.6856,102.035
130,72,1,0,3,1,2,11,1,7,1,6,1,0,-1,5,1,15,0,1,2020-10-17 16:29:29.907583952,0,0,6,0,0,129,4,1,46,1,44,-49.4101,1288.3,94.6856,102.035
131,196,1,3,0,2,1,3,1,1,7,2,1,0,0.002043000,0,0,0,0,1,2020-10-17 16:29:31.276478052,4,0,0,0,0,129,9,2,28,127,186,-49.4101,1288.3,94.6856,102.035
132,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:29:42.612610102,7,0,7,0,0,129,6,1,55,2,89,-49.4101,1288.3,46.5528,102.035
