,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3
19,72,1,0,3,1,2,11,1,10,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:14:19.982028008,3,0,11,0,0,129,3,2,16,15,141,-56.365,79.885,1350.55
20,253,1,3,0,2,1,8,1,1,10,8,1,0,0.000855000,0,0,0,0,1,2020-10-17 17:14:21.369086027,0,0,6,0,0,129,13,1,46,1,43,-56.365,79.885,1350.55
21,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:14:23.001996040,4,0,0,0,0,129,2,2,28,127,161,-56.365,79.885,1350.55
22,42,0,3,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:14:23.906126022,7,0,7,0,0,129,6,1,55,2,87,-56.365,79.9677,1350.55
23,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:14:26.611218929,7,0,9,0,0,129,7,0,1,82,9,-56.365,79.9677,1350.55
24,72,1,0,3,1,2,11,1,9,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:14:33.642075062,9,0,9,0,0,129,14,0,1,1000,0,-56.365,79.9677,1350.55
25,182,1,3,0,2,1,2,1,1,9,1,1,0,0.000791000,0,0,0,1,2,2020-10-17 17:14:47.576155901,6,0,4,0,0,129,10,1,38,1,251,-56.365,79.9677,1350.55
26,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:14:47.720109940,1,0,8,0,0,129,14,1,58,1,100,-56.365,79.9677,1350.55
27,72,1,0,3,1,2,11,1,2,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:14:48.982059002,9,0,5,0,0,129,15,1,42,1,20,-56.365,79.9677,1350.67
28,286,1,3,0,2,1,9,1,1,2,9,1,0,0.001901000,0,0,0,0,1,2020-10-17 17:14:49.313980103,2,0,1,0,0,129,5,2,32,255,201,-56.7968,79.9677,1350.67
29,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:14:49.392014980,8,0,2,0,0,129,3,1,33,0,193,-56.7968,79.9677,1350.67
30,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:14:49.766036034,5,0,3,0,0,129,3,2,36,511,262,-56.7968,79.9677,1350.67
31,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,2020-10-17 17:14:50.133985996,3,0,11,0,0,129,4,2,16,15,140,-56.7968,79.9677,1350.67
32,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:14:51.520082951,0,0,6,0,0,129,14,1,46,1,44,-56.7968,79.9677,1350.67
33,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,14,3,42,1,2,2020-10-17 17:14:53.154002905,4,0,0,0,0,129,3,2,28,127,159,-56.7968,79.9677,1350.67
34,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:14:54.021047115,6,0,9,0,0,129,11,0,1,1100,5,-56.7968,79.9677,1350.67
35,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 17:14:54.059082031,7,0,7,0,0,129,8,1,55,2,86,-56.7968,83.5342,1350.67
36,81,1,0,3,1,2,12,1,4,1,11,1,0,-1,0,0,0,0,1,2020-10-17 17:15:04.872061014,6,0,10,0,0,129,12,3,1,1,298,-56.7968,83.5342,1350.67
37,85,1,3,0,2,1,13,1,1,4,12,1,0,0.001017000,0,0,0,1,0,2020-10-17 17:15:10.572046041,6,0,10,0,0,129,13,3,1,1,297,-56.7968,83.5342,1350.67
38,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 17:15:17.348074913,9,0,9,0,0,129,0,0,1,1300,6,-56.7968,83.5342,1350.67
39,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 17:15:17.728038073,6,0,4,0,0,129,14,1,38,1,248,-56.7968,83.5342,1350.67
40,42,0,3,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:15:17.872091055,1,0,8,0,0,129,15,1,58,1,101,-56.7968,83.5342,1350.67
41,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:15:19.134066104,9,0,5,0,0,129,1,1,42,1,19,-56.7968,83.5342,1339.92
42,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,1,0,2,0,1,2020-10-17 17:15:19.467988968,2,0,1,0,0,129,6,2,32,255,200,-52.9957,83.5342,1339.92
43,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,2020-10-17 17:15:19.544053078,8,0,2,0,0,129,4,1,33,0,192,-52.9957,83.5342,1339.92
44,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:15:19.919028044,5,0,3,0,0,129,4,2,36,511,260,-52.9957,83.5342,1339.92
45,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,2,2020-10-17 17:15:20.286986113,3,0,11,0,0,129,5,2,16,15,134,-52.9957,83.5342,1339.92
46,81,1,0,3,1,2,12,1,2,1,11,1,0,-1,13,2,41,0,1,2020-10-17 17:15:21.673079014,0,0,6,0,0,129,15,1,46,1,45,-52.9957,83.5342,1339.92
47,85,1,3,0,2,1,13,1,1,2,12,1,0,0.001448000,0,0,0,1,0,2020-10-17 17:15:23.307007074,4,0,0,0,0,129,4,2,28,127,158,-52.9957,83.5342,1339.92
48,72,1,0,3,1,2,11,1,8,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:15:24.211114883,7,0,7,0,0,129,9,1,55,2,84,-52.9957,83.4984,1339.92
49,225,1,3,0,2,1,6,1,1,8,5,1,0,0.001916000,0,0,0,0,1,2020-10-17 17:15:47.881107092,6,0,4,0,0,129,15,1,38,1,250,-52.9957,83.4984,1339.92
50,72,1,0,3,1,2,11,1,11,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:15:48.025152922,1,0,8,0,0,129,0,1,58,1,102,-52.9957,83.4984,1339.92
51,293,1,3,0,2,1,10,1,1,11,10,1,0,0.002259000,0,0,0,0,1,2020-10-17 17:15:49.287127018,9,0,5,0,0,129,2,1,42,1,17,-52.9957,83.4984,1305.68
52,72,1,0,3,1,2,11,1,6,1,6,1,0,-1,7,1,20,0,1,2020-10-17 17:15:49.620027065,2,0,1,0,0,129,7,2,32,255,198,-56.8995,83.4984,1305.68
53,239,1,3,0,2,1,7,1,1,6,7,1,0,0.000903000,0,0,0,0,1,2020-10-17 17:15:49.696036100,8,0,2,0,0,129,5,1,33,0,196,-56.8995,83.4984,1305.68
54,72,1,0,3,1,2,11,1,7,1,6,1,0,-1,1,0,2,0,1,2020-10-17 17:15:50.072082996,5,0,3,0,0,129,5,2,36,511,259,-56.8995,83.4984,1305.68
55,196,1,3,0,2,1,3,1,1,7,2,1,0,0.002086000,0,0,0,0,1,2020-10-17 17:15:50.440033913,3,0,11,0,0,129,6,2,16,15,139,-56.8995,83.4984,1305.68
56,72,1,0,3,1,2,11,1,4,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:15:51.826165915,0,0,6,0,0,129,0,1,46,1,46,-56.8995,83.4984,1305.68
57,206,1,3,0,2,1,4,1,1,4,3,1,0,0.002161000,0,0,0,0,1,2020-10-17 17:15:53.460043907,4,0,0,0,0,129,5,2,28,127,157,-56.8995,83.4984,1305.68
58,72,1,0,3,1,2,11,1,3,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:15:54.364159107,7,0,7,0,0,129,10,1,55,2,85,-56.8995,83.4011,1305.68
59,208,1,3,0,2,1,5,1,1,3,4,1,0,0.001085000,0,0,0,0,1,2020-10-17 17:16:18.101088047,6,0,4,0,0,129,0,1,38,1,249,-56.8995,83.4011,1305.68
60,72,1,0,3,1,2,11,1,5,1,6,1,0,-1,6,1,18,0,1,2020-10-17 17:16:18.253101110,1,0,8,0,0,129,1,1,58,1,103,-56.8995,83.4011,1305.68
61,142,1,3,0,2,1,1,1,1,5,15,1,0,0.001091000,0,0,0,0,1,2020-10-17 17:16:19.508068085,9,0,5,0,0,129,3,1,42,1,16,-56.8995,83.4011,1305.26
62,72,1,0,3,1,2,11,1,10,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:16:19.844981909,2,0,1,0,0,129,8,2,32,255,199,-56.8441,83.4011,1305.26
63,253,1,3,0,2,1,8,1,1,10,8,1,0,0.001059000,0,0,0,0,1,2020-10-17 17:16:19.959033012,8,0,2,0,0,129,6,1,33,0,195,-56.8441,83.4011,1305.26
64,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:16:20.309031010,5,0,3,0,0,129,6,2,36,511,258,-56.8441,83.4011,1305.26
65,42,0,3,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:16:20.680994034,3,0,11,0,0,129,7,2,16,15,138,-56.8441,83.4011,1305.26
66,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:16:21.404268980,8,0,9,0,0,129,7,0,1,20,2,-56.8441,83.4011,1305.26
67,72,1,0,3,1,2,11,1,9,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:16:22.061079025,0,0,6,0,0,129,1,1,46,1,47,-56.8441,83.4011,1305.26
68,182,1,3,0,2,1,2,1,1,9,1,1,0,0.002001000,0,0,0,0,1,2020-10-17 17:16:23.613014936,4,0,0,0,0,129,6,2,28,127,155,-56.8441,83.4011,1305.26
69,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:16:24.515109061,7,0,7,0,0,129,11,1,55,2,89,-56.8441,84.8018,1305.26
70,72,1,0,3,1,2,11,1,2,1,6,1,0,-1,5,1,15,0,1,2020-10-17 17:16:48.415079117,6,0,4,0,0,129,1,1,38,1,255,-56.8441,84.8018,1305.26
71,286,1,3,0,2,1,9,1,1,2,9,1,0,0.002182000,0,0,0,0,1,2020-10-17 17:16:48.551106930,1,0,8,0,0,129,2,1,58,1,106,-56.8441,84.8018,1305.26
72,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:16:49.819082022,9,0,5,0,0,129,4,1,42,1,21,-56.8441,84.8018,1324.67
73,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,2020-10-17 17:16:50.171983004,2,0,1,0,0,129,9,2,32,255,205,-49.0219,84.8018,1324.67
74,81,1,0,3,1,2,12,1,2,1,11,1,0,-1,0,0,0,0,1,2020-10-17 17:16:50.303057909,8,0,2,0,0,129,8,1,33,0,219,-49.0219,84.8018,1324.67
75,85,1,3,0,2,1,13,1,1,2,12,1,0,0.000971000,0,0,0,1,0,2020-10-17 17:16:50.603025913,5,0,3,0,0,129,7,2,36,511,256,-49.0219,84.8018,1324.67
76,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:16:50.981003046,3,0,11,0,0,129,8,2,16,15,152,-49.0219,84.8018,1324.67
77,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,2020-10-17 17:16:52.356080055,0,0,6,0,0,129,2,1,46,1,40,-49.0219,84.8018,1324.67
78,81,1,0,3,1,2,12,1,6,1,11,1,0,-1,9,2,27,0,1,2020-10-17 17:16:53.851008892,4,0,0,0,0,129,7,2,28,127,154,-49.0219,84.8018,1324.67
79,85,1,3,0,2,1,13,1,1,6,12,1,0,0.001897000,0,0,0,1,0,2020-10-17 17:16:54.743124008,7,0,7,0,0,129,12,1,55,2,90,-49.0219,88.2082,1324.67
80,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,8,2,24,0,1,2020-10-17 17:17:15.599055052,6,0,9,0,0,129,2,0,1,20,2,-49.0219,88.2082,1324.67
81,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 17:17:18.708044052,6,0,4,0,0,129,3,1,38,1,254,-49.0219,88.2082,1324.67
82,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:17:18.854094982,1,0,8,0,0,129,3,1,58,1,108,-49.0219,88.2082,1324.67
83,42,0,3,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:17:20.118072987,9,0,5,0,0,129,5,1,42,1,22,-49.0219,88.2082,1323.46
84,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:17:20.474025965,2,0,1,0,0,129,10,2,32,255,206,-48.7841,88.2082,1323.46
85,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 17:17:20.610054016,8,0,2,0,0,129,9,1,33,0,220,-48.7841,88.2082,1323.46
86,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,2020-10-17 17:17:20.922023058,5,0,3,0,0,129,8,2,36,511,257,-48.7841,88.2082,1323.46
87,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:17:21.292181015,3,0,11,0,0,129,9,2,16,15,153,-48.7841,88.2082,1323.46
88,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:17:22.682080030,0,0,6,0,0,129,3,1,46,1,41,-48.7841,88.2082,1323.46
89,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,2020-10-17 17:17:24.076009989,4,0,0,0,0,129,8,2,28,127,162,-48.7841,88.2082,1323.46
90,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:17:24.972120047,7,0,7,0,0,129,13,1,55,2,81,-48.7841,89.3518,1323.46
91,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,2020-10-17 17:17:34.371057034,6,0,9,0,0,129,4,0,1,20,7,-48.7841,89.3518,1323.46
92,72,1,0,3,1,2,11,1,8,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:17:49.003099918,6,0,4,0,0,129,5,1,38,1,296,-48.7841,89.3518,1323.46
93,225,1,3,0,2,1,6,1,1,8,5,1,0,0.000442000,0,0,0,0,1,2020-10-17 17:17:49.159104109,1,0,8,0,0,129,4,1,58,1,109,-48.7841,89.3518,1323.46
94,72,1,0,3,1,2,11,1,11,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:17:50.431081057,9,0,5,0,0,129,6,1,42,1,25,-48.7841,89.3518,1348.57
95,293,1,3,0,2,1,10,1,1,11,10,1,0,0.001422000,0,0,0,0,1,2020-10-17 17:17:50.796987057,2,0,1,0,0,129,11,2,32,255,207,-34.2877,89.3518,1348.57
96,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,2020-10-17 17:17:50.944065094,8,0,2,0,0,129,10,1,33,0,223,-34.2877,89.3518,1348.57
97,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:17:51.218031883,5,0,3,0,0,129,9,2,36,511,266,-34.2877,89.3518,1348.57
98,72,1,0,3,1,2,11,1,6,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:17:51.602998972,3,0,11,0,0,129,10,2,16,15,125,-34.2877,89.3518,1348.57
99,239,1,3,0,2,1,7,1,1,6,7,1,0,0.001333000,0,0,0,0,1,2020-10-17 17:17:52.919087887,0,0,6,0,0,129,4,1,46,1,50,-34.2877,89.3518,1348.57
100,72,1,0,3,1,2,11,1,7,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:17:54.303003073,4,0,0,0,0,129,9,2,28,127,165,-34.2877,89.3518,1348.57
101,196,1,3,0,2,1,3,1,1,7,2,1,0,0.000339000,0,0,0,0,1,2020-10-17 17:17:55.210130930,7,0,7,0,0,129,14,1,55,2,80,-34.2877,97.1758,1348.57
102,72,1,0,3,1,2,11,1,4,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:18:00.965126991,7,0,9,0,0,129,15,0,1,20,2,-34.2877,97.1758,1348.57
103,206,1,3,0,2,1,4,1,1,4,3,1,0,0.001434000,0,0,0,0,1,2020-10-17 17:18:19.302064896,6,0,4,0,0,129,6,1,38,1,295,-34.2877,97.1758,1348.57
104,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:18:19.454125881,1,0,8,0,0,129,5,1,58,1,118,-34.2877,97.1758,1348.57
105,72,1,0,3,1,2,11,1,3,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:18:20.740068913,9,0,5,0,0,129,7,1,42,1,26,-34.2877,97.1758,1350.41
106,208,1,3,0,2,1,5,1,1,3,4,1,0,0.001334000,0,0,0,0,1,2020-10-17 17:18:21.113989115,2,0,1,0,0,129,12,2,32,255,210,-2.38095,97.1758,1350.41
107,72,1,0,3,1,2,11,1,5,1,6,1,0,-1,6,1,18,0,1,2020-10-17 17:18:21.254029036,8,0,2,0,0,129,11,1,33,0,228,-2.38095,97.1758,1350.41
108,142,1,3,0,2,1,1,1,1,5,15,1,0,0.001281000,0,0,0,0,1,2020-10-17 17:18:21.542042017,5,0,3,0,0,129,10,2,36,511,272,-2.38095,97.1758,1350.41
109,72,1,0,3,1,2,11,1,10,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:18:21.913983107,3,0,11,0,0,129,11,2,16,15,132,-2.38095,97.1758,1350.41
110,253,1,3,0,2,1,8,1,1,10,8,1,0,0.000485000,0,0,0,0,1,2020-10-17 17:18:23.146075964,0,0,6,0,0,129,5,1,46,1,51,-2.38095,97.1758,1350.41
111,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:18:24.561017036,4,0,0,0,0,129,10,2,28,127,170,-2.38095,97.1758,1350.41
112,72,1,0,3,1,2,11,1,9,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:18:25.441123962,7,0,7,0,0,129,0,1,55,2,73,-2.38095,98.4911,1350.41
113,182,1,3,0,2,1,2,1,1,9,1,1,0,0.001338000,0,0,0,0,1,2020-10-17 17:18:45.828145981,7,0,7,0,0,129,1,1,55,2,71,-2.38095,97.956,1350.41
114,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:18:49.626046896,6,0,4,0,0,129,7,1,38,1,294,-2.38095,97.956,1350.41
115,81,1,0,3,1,2,12,1,8,1,11,1,0,-1,0,0,0,0,1,2020-10-17 17:18:49.782124996,1,0,8,0,0,129,6,1,58,1,119,-2.38095,97.956,1350.41
116,85,1,3,0,2,1,13,1,1,8,12,1,0,0.000819000,0,0,0,0,1,2020-10-17 17:18:51.046139956,9,0,5,0,0,129,8,1,42,1,27,-2.38095,97.956,1350.53
117,72,1,0,3,1,2,11,1,2,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:18:51.424027920,2,0,1,0,0,129,13,2,32,255,214,-2.34701,97.956,1350.53
118,286,1,3,0,2,1,9,1,1,2,9,1,0,0.001525000,0,0,0,1,0,2020-10-17 17:18:51.558090925,8,0,2,0,0,129,12,1,33,0,229,-2.34701,97.956,1350.53
119,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:18:51.858091116,5,0,3,0,0,129,11,2,36,511,273,-2.34701,97.956,1350.53
120,42,0,3,0,0,0,0,0,0,0,0,0,0,-1,10,2,30,0,1,2020-10-17 17:18:52.214032888,3,0,11,0,0,129,12,2,16,15,133,-2.34701,97.956,1350.53
121,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:18:53.369119883,0,0,6,0,0,129,6,1,46,1,52,-2.34701,97.956,1350.53
122,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:18:54.789057016,4,0,0,0,0,129,11,2,28,127,171,-2.34701,97.956,1350.53
123,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:19:16.129168987,7,0,7,0,0,129,2,1,55,2,70,-2.34701,97.7801,1350.53
124,60,0,0,4,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,2020-10-17 17:19:19.960098028,6,0,4,0,0,129,8,1,38,1,293,-2.34701,97.7801,1350.53
125,89,1,0,3,1,2,14,1,8,1,13,1,0,-1,8,2,24,0,1,2020-10-17 17:19:20.080100060,1,0,8,0,0,129,7,1,58,1,120,-2.34701,97.7801,1350.53
126,91,1,3,0,2,1,15,1,1,8,14,1,0,0.000270000,0,0,0,1,0,2020-10-17 17:19:21.344096899,9,0,5,0,0,129,9,1,42,1,28,-2.34701,97.7801,1350.54
127,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 17:19:21.723995924,2,0,1,0,0,129,14,2,32,255,215,-3.8875,97.7801,1350.54
128,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 17:19:21.876054049,8,0,2,0,0,129,13,1,33,0,231,-3.8875,97.7801,1350.54
129,42,0,3,4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:19:22.172023058,5,0,3,0,0,129,12,2,36,511,274,-3.8875,97.7801,1350.54
130,89,1,0,3,1,2,14,1,8,1,13,1,0,-1,4,1,12,0,1,2020-10-17 17:19:22.548985004,3,0,11,0,0,129,13,2,16,15,135,-3.8875,97.7801,1350.54
131,91,1,3,0,2,1,15,1,1,8,14,1,0,0.001711000,0,0,0,1,0,2020-10-17 17:19:23.610090017,0,0,6,0,0,129,7,1,46,1,53,-3.8875,97.7801,1350.54
132,81,1,0,3,1,2,12,1,6,1,11,1,0,-1,18,3,54,0,1,2020-10-17 17:19:24.602129936,7,0,9,0,0,129,3,0,1,82,9,-3.8875,97.7801,1350.54
133,85,1,3,0,2,1,13,1,1,6,12,1,0,0.001001000,0,0,0,1,0,2020-10-17 17:19:25.017010927,4,0,0,0,0,129,12,2,28,127,172,-3.8875,97.7801,1350.54
134,72,1,0,3,1,2,11,1,8,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:19:39.104126930,7,0,9,0,0,129,4,0,1,82,9,-3.8875,97.7801,1350.54
135,225,1,3,0,2,1,6,1,1,8,5,1,0,0.000610000,0,0,0,0,1,2020-10-17 17:19:46.444185019,7,0,7,0,0,129,5,1,55,2,69,-3.8875,97.6983,1350.54
136,72,1,0,3,1,2,11,1,11,1,6,1,0,-1,0,0,0,0,1,2020-10-17 17:19:50.264060020,6,0,4,0,0,129,9,1,38,1,292,-3.8875,97.6983,1350.54
137,293,1,3,0,2,1,10,1,1,11,10,1,0,0.000716000,0,0,0,0,1,2020-10-17 17:19:50.396126032,1,0,8,0,0,129,8,1,58,1,121,-3.8875,97.6983,1350.54
138,72,1,0,3,1,2,11,1,6,1,6,1,0,-1,6,1,18,0,1,2020-10-17 17:19:51.640075922,9,0,5,0,0,129,10,1,42,1,29,-3.8875,97.6983,1350.54
139,239,1,3,0,2,1,7,1,1,6,7,1,0,0.000564000,0,0,0,0,1,2020-10-17 17:19:52.027987003,2,0,1,0,0,129,15,2,32,255,216,-5.47918,97.6983,1350.54
