,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3
17,42,0,2,0,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:52:26.431247950,8,0,4,0,0,129,0,1,42,1,15,-56.4314,79.9282,1350.55
18,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:52:27.351597071,5,0,9,0,0,129,11,3,1,1,131,-56.4314,79.9282,1350.55
19,81,1,0,2,1,2,11,1,5,1,10,1,0,-1,12,3,36,0,1,2020-10-17 18:52:32.716702938,8,0,8,0,0,129,1,0,1,1300,7,-56.4314,79.9282,1350.55
20,85,1,2,0,2,1,12,1,1,5,11,1,0,0.001145000,0,0,0,1,0,2020-10-17 18:52:39.300673962,0,0,5,0,0,129,7,1,46,1,24,-56.4314,79.9282,1350.55
21,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:52:39.854600906,2,0,0,0,0,129,8,2,32,255,80,-56.3759,79.9282,1350.55
22,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:52:40.320703983,8,0,8,0,0,129,2,0,1,1100,1,-56.3759,79.9282,1350.55
23,72,1,0,2,1,2,10,1,9,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:52:50.779720068,6,0,6,0,0,129,9,1,55,2,43,-56.3759,79.249,1350.55
24,253,1,2,0,2,1,7,1,1,9,7,1,0,0.002173000,0,0,0,0,1,2020-10-17 18:52:59.117633104,5,0,3,0,0,129,12,1,38,1,110,-56.3759,79.249,1350.55
25,72,1,0,2,1,2,10,1,3,1,5,1,0,-1,4,1,12,0,1,2020-10-17 18:53:00.534605026,3,0,10,0,0,129,8,2,16,15,63,-56.3759,79.249,1350.55
26,196,1,2,0,2,1,2,1,1,3,1,1,0,0.001229000,0,0,0,0,1,2020-10-17 18:53:01.583678007,2,0,0,0,0,129,7,2,32,255,78,-56.5242,79.249,1350.55
27,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:53:07.457618952,7,0,1,0,0,129,8,1,33,8,76,-56.5242,79.249,1350.55
28,81,1,0,2,1,2,11,1,5,1,10,1,0,-1,22,4,196,0,1,2020-10-17 18:53:11.941680908,1,0,7,0,0,129,8,1,58,1,49,-56.5242,79.249,1350.55
29,85,1,2,0,2,1,12,1,1,5,11,1,0,0.002171000,0,0,0,1,0,2020-10-17 18:53:16.260591030,5,0,8,0,0,129,13,0,1,20,4,-56.5242,79.249,1350.55
30,72,1,0,2,1,2,10,1,2,1,5,1,0,-1,18,3,54,0,1,2020-10-17 18:53:25.082672119,4,0,2,0,0,129,8,2,36,511,114,-56.5242,79.249,1350.55
31,286,1,2,0,2,1,8,1,1,2,8,1,0,0.001384000,0,0,0,0,1,2020-10-17 18:53:26.583722115,8,0,4,0,0,129,3,1,42,1,13,-56.5242,79.249,1312.65
32,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,6,1,31,0,1,2020-10-17 18:53:39.453716040,0,0,5,0,0,129,8,1,46,1,26,-56.5242,79.249,1312.65
33,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:53:40.007616043,2,0,0,0,0,129,9,2,32,255,84,-50.5468,79.249,1312.65
34,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:53:51.005783081,6,0,6,0,0,129,10,1,55,2,41,-50.5468,84.4217,1312.65
35,42,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:53:59.345712900,5,0,3,0,0,129,14,1,38,1,130,-50.5468,84.4217,1312.65
36,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:54:00.893666983,3,0,10,0,0,129,9,2,16,15,67,-50.5468,84.4217,1312.65
37,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:54:01.897703886,2,0,0,0,0,129,8,2,32,255,85,-42.6854,84.4217,1312.65
38,42,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:54:07.770675898,7,0,1,0,0,129,9,1,33,8,77,-42.6854,84.4217,1312.65
39,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:54:12.266720057,1,0,7,0,0,129,9,1,58,1,53,-42.6854,84.4217,1312.65
40,81,1,0,2,1,2,11,1,7,1,10,1,0,-1,0,0,0,0,1,2020-10-17 18:54:18.368611097,5,0,8,0,0,129,15,0,1,20,8,-42.6854,84.4217,1312.65
41,85,1,2,0,2,1,12,1,1,7,11,1,0,0.000821000,0,0,0,1,0,2020-10-17 18:54:25.310709000,4,0,2,0,0,129,9,2,36,511,121,-42.6854,84.4217,1312.65
42,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,1,0,16,1,2,2020-10-17 18:54:26.897772074,8,0,4,0,0,129,4,1,42,1,16,-42.6854,84.4217,1328.84
43,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,2020-10-17 18:54:39.501604080,7,0,8,0,0,129,10,0,1,1000,0,-42.6854,84.4217,1328.84
44,72,1,0,2,1,2,10,1,5,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:54:39.671730042,0,0,5,0,0,129,9,1,46,1,32,-42.6854,84.4217,1328.84
45,225,1,2,0,2,1,5,1,1,5,4,1,0,0.001390000,0,0,0,0,1,2020-10-17 18:54:40.245662928,2,0,0,0,0,129,10,2,32,255,88,-18.575,84.4217,1328.84
46,72,1,0,2,1,2,10,1,4,1,5,1,0,-1,5,1,15,0,1,2020-10-17 18:54:45.539696932,6,0,8,0,0,129,11,0,1,20,4,-18.575,84.4217,1328.84
47,142,1,2,0,2,1,1,1,1,4,14,1,0,0.000269000,0,0,0,0,1,2020-10-17 18:54:50.392700911,8,0,8,0,0,129,5,0,1,20,4,-18.575,84.4217,1328.84
48,72,1,0,2,1,2,10,1,11,1,5,1,0,-1,4,1,64,0,1,2020-10-17 18:54:51.324713945,6,0,6,0,0,129,12,1,55,2,35,-18.575,90.359,1328.84
49,196,1,2,0,2,1,2,1,1,11,1,1,0,0.000440000,0,0,0,0,1,2020-10-17 18:54:59.649627924,5,0,3,0,0,129,0,1,38,1,126,-18.575,90.359,1328.84
50,72,1,0,2,1,2,10,1,7,1,5,1,0,-1,16,4,100,0,1,2020-10-17 18:55:00.988672972,6,0,8,0,0,129,13,0,1,20,9,-18.575,90.359,1328.84
51,206,1,2,0,2,1,3,1,1,7,2,1,0,0.001296000,0,0,0,0,1,2020-10-17 18:55:01.218599081,3,0,10,0,0,129,10,2,16,15,69,-18.575,90.359,1328.84
52,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:55:02.228669882,2,0,0,0,0,129,9,2,32,255,87,-19.2969,90.359,1328.84
53,81,1,0,2,1,2,11,1,2,1,10,1,0,-1,0,0,0,0,1,2020-10-17 18:55:08.018615961,7,0,1,0,0,129,11,1,33,8,106,-19.2969,90.359,1328.84
54,85,1,2,0,2,1,12,1,1,2,11,1,0,0.000743000,0,0,0,1,0,2020-10-17 18:55:12.162636042,7,0,8,0,0,129,12,0,1,1000,0,-19.2969,90.359,1328.84
55,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:55:12.578661919,1,0,7,0,0,129,10,1,58,1,52,-19.2969,90.359,1328.84
56,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:55:25.549678087,4,0,2,0,0,129,10,2,36,511,122,-19.2969,90.359,1328.84
57,72,1,0,2,1,2,10,1,10,1,5,1,0,-1,12,2,30,0,1,2020-10-17 18:55:25.858727932,8,0,8,0,0,129,6,0,1,1100,1,-19.2969,90.359,1328.84
58,293,1,2,0,2,1,9,1,1,10,9,1,0,0.000500000,0,0,0,0,1,2020-10-17 18:55:27.145699024,8,0,4,0,0,129,7,1,42,1,12,-19.2969,90.359,1343.56
59,81,1,0,2,1,2,11,1,6,1,10,1,0,-1,18,3,132,0,1,2020-10-17 18:55:31.655695915,8,0,8,0,0,129,8,0,1,20,4,-19.2969,90.359,1343.56
60,85,1,2,0,2,1,12,1,1,6,11,1,0,0.002302000,0,0,0,1,0,2020-10-17 18:55:39.909693956,0,0,5,0,0,129,10,1,46,1,33,-19.2969,90.359,1343.56
61,81,1,0,2,1,2,11,1,2,1,10,1,0,-1,18,3,67,0,1,2020-10-17 18:55:40.481621981,2,0,0,0,0,129,11,2,32,255,90,-14.6938,90.359,1343.56
62,85,1,2,0,2,1,12,1,1,2,11,1,0,0.000536000,0,0,0,1,0,2020-10-17 18:55:51.620769978,6,0,6,0,0,129,14,1,55,2,36,-14.6938,36.7049,1343.56
63,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:55:59.964690924,5,0,3,0,0,129,1,1,38,1,124,-14.6938,36.7049,1343.56
64,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:56:01.565664053,3,0,10,0,0,129,11,2,16,15,70,-14.6938,36.7049,1343.56
65,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:56:02.531708002,2,0,0,0,0,129,10,2,32,255,89,-20.683,36.7049,1343.56
66,72,1,0,2,1,2,10,1,8,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:56:08.243657112,7,0,1,0,0,129,13,1,33,8,86,-20.683,36.7049,1343.56
67,208,1,2,0,2,1,4,1,1,8,3,1,0,0.001674000,0,0,0,0,1,2020-10-17 18:56:12.822712898,1,0,7,0,0,129,11,1,58,1,51,-20.683,36.7049,1343.56
68,72,1,0,2,1,2,10,1,6,1,5,1,0,-1,10,2,95,0,1,2020-10-17 18:56:15.471636057,7,0,8,0,0,129,14,0,1,20,4,-20.683,36.7049,1343.56
69,239,1,2,0,2,1,6,1,1,6,6,1,0,0.002217000,0,0,0,0,1,2020-10-17 18:56:25.784706116,4,0,2,0,0,129,11,2,36,511,120,-20.683,36.7049,1343.56
70,42,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:56:27.372759104,8,0,4,0,0,129,9,1,42,1,11,-20.683,36.7049,1350.5
71,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:56:40.263716936,0,0,5,0,0,129,11,1,46,1,27,-20.683,36.7049,1350.5
72,89,1,0,2,1,2,13,1,5,1,12,1,0,-1,0,0,0,0,1,2020-10-17 18:56:40.773684025,2,0,0,0,0,129,12,2,32,255,98,-11.8566,36.7049,1350.5
73,91,1,2,0,2,1,14,1,1,5,13,1,0,0.001214000,0,0,0,1,0,2020-10-17 18:56:51.870707989,6,0,6,0,0,129,15,1,55,2,37,-11.8566,40.7385,1350.5
74,81,1,0,2,1,2,11,1,6,1,10,1,0,-1,14,3,42,0,1,2020-10-17 18:57:00.272624969,5,0,3,0,0,129,2,1,38,1,129,-11.8566,40.7385,1350.5
75,85,1,2,0,2,1,12,1,1,6,11,1,0,0.001931000,0,0,0,1,0,2020-10-17 18:57:01.791641951,3,0,10,0,0,129,12,2,16,15,61,-11.8566,40.7385,1350.5
76,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,12,3,36,0,1,2020-10-17 18:57:02.756669998,2,0,0,0,0,129,11,2,32,255,99,-12.4932,40.7385,1350.5
77,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:57:08.468621016,7,0,1,0,0,129,15,1,33,0,104,-12.4932,40.7385,1350.5
78,42,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:57:10.938735962,8,0,8,0,0,129,10,0,1,20,8,-12.4932,40.7385,1350.5
79,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:57:13.135665894,1,0,7,0,0,129,12,1,58,1,54,-12.4932,40.7385,1350.5
80,72,1,0,2,1,2,10,1,9,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:57:26.086674929,4,0,2,0,0,129,12,2,36,511,119,-12.4932,40.7385,1350.5
81,253,1,2,0,2,1,7,1,1,9,7,1,0,0.000685000,0,0,0,0,1,2020-10-17 18:57:27.667706013,8,0,4,0,0,129,11,1,42,1,21,-12.4932,40.7385,313.155
82,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:57:27.947618008,7,0,9,0,0,129,0,3,1,1,131,-12.4932,40.7385,313.155
83,72,1,0,2,1,2,10,1,3,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:57:37.016611099,7,0,8,0,0,129,1,0,1,20,4,-12.4932,40.7385,313.155
84,196,1,2,0,2,1,2,1,1,3,1,1,0,0.001617000,0,0,0,0,1,2020-10-17 18:57:40.583693027,0,0,5,0,0,129,12,1,46,1,28,-12.4932,40.7385,313.155
85,81,1,0,2,1,2,11,1,6,1,10,1,0,-1,4,1,64,0,1,2020-10-17 18:57:41.084619999,2,0,0,0,0,129,13,2,32,255,92,-22.2021,40.7385,313.155
86,85,1,2,0,2,1,12,1,1,6,11,1,0,0.000406000,0,0,0,1,0,2020-10-17 18:57:47.609647989,7,0,1,0,0,129,2,1,33,0,101,-22.2021,40.7385,313.155
87,72,1,0,2,1,2,10,1,2,1,5,1,0,-1,36,6,186,0,1,2020-10-17 18:57:52.101773024,6,0,6,0,0,129,0,1,55,2,40,-22.2021,46.6889,313.155
88,286,1,2,0,2,1,8,1,1,2,8,1,0,0.001844000,0,0,0,0,1,2020-10-17 18:58:00.604681969,5,0,3,0,0,129,3,1,38,1,128,-22.2021,46.6889,313.155
89,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:58:02.104655981,3,0,10,0,0,129,13,2,16,15,60,-22.2021,46.6889,313.155
90,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:58:03.076723099,2,0,0,0,0,129,12,2,32,255,93,-22.8471,46.6889,313.155
91,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:58:13.444724083,1,0,7,0,0,129,13,1,58,1,57,-22.8471,46.6889,313.155
92,42,0,2,0,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:58:17.363647938,7,0,8,0,0,129,3,0,1,20,4,-22.8471,46.6889,313.155
93,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:58:26.388720036,4,0,2,0,0,129,13,2,36,511,116,-22.8471,46.6889,313.155
94,72,1,0,2,1,2,10,1,5,1,5,1,0,-1,5,1,15,0,1,2020-10-17 18:58:27.980750084,8,0,4,0,0,129,12,1,42,1,18,-22.8471,46.6889,120.502
95,225,1,2,0,2,1,5,1,1,5,4,1,0,0.000881000,0,0,0,0,1,2020-10-17 18:58:40.810731888,0,0,5,0,0,129,13,1,46,1,29,-22.8471,46.6889,120.502
96,60,0,1,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:58:41.314735889,2,0,0,0,0,129,14,2,32,255,94,-24.258,46.6889,120.502
97,60,0,1,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:58:47.834655046,7,0,1,0,0,129,4,1,33,0,103,-24.258,46.6889,120.502
98,42,0,2,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:58:52.406774044,6,0,6,0,0,129,1,1,55,2,39,-24.258,46.1268,120.502
99,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:59:00.927660942,5,0,3,0,0,129,4,1,38,1,127,-24.258,46.1268,120.502
100,42,0,2,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:59:02.403647900,3,0,10,0,0,129,14,2,16,15,59,-24.258,46.1268,120.502
101,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:59:03.382738113,2,0,0,0,0,129,13,2,32,255,95,-24.9387,46.1268,120.502
102,72,1,1,2,1,2,10,1,4,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:59:13.763729095,1,0,7,0,0,129,14,1,58,1,58,-24.9387,46.1268,120.502
103,142,1,2,1,2,1,1,1,1,4,14,1,0,0.001595000,0,0,0,0,1,2020-10-17 18:59:16.168598890,7,0,1,0,0,129,5,1,33,0,102,-24.9387,46.1268,120.502
104,72,1,1,2,1,2,10,1,11,1,5,1,0,-1,4,1,12,0,1,2020-10-17 18:59:26.623708010,4,0,2,0,0,129,14,2,36,511,117,-24.9387,46.1268,120.502
105,196,1,2,1,2,1,2,1,1,11,1,1,0,0.001049000,0,0,0,0,1,2020-10-17 18:59:28.299752951,8,0,4,0,0,129,13,1,42,1,19,-24.9387,46.1268,119.918
106,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:59:41.048738003,0,0,5,0,0,129,14,1,46,1,30,-24.9387,46.1268,119.918
107,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:59:41.544653893,2,0,0,0,0,129,15,2,32,255,97,-25.8939,46.1268,119.918
108,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,2020-10-17 18:59:52.715744972,6,0,6,0,0,129,2,1,55,2,38,-25.8939,46.0231,119.918
109,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:59:54.681623936,7,0,8,0,0,129,6,0,1,1000,0,-25.8939,46.0231,119.918
110,72,1,1,2,1,2,10,1,7,1,5,1,0,-1,4,1,12,0,1,2020-10-17 19:00:00.621627092,7,0,8,0,0,129,7,0,1,20,4,-25.8939,46.0231,119.918
111,206,1,2,1,2,1,3,1,1,7,2,1,0,0.000651000,0,0,0,0,1,2020-10-17 19:00:01.254597902,5,0,3,0,0,129,5,1,38,1,125,-25.8939,46.0231,119.918
112,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 19:00:02.695633888,3,0,10,0,0,129,15,2,16,15,66,-25.8939,46.0231,119.918
113,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,80,0,1,2020-10-17 19:00:03.678663015,2,0,0,0,0,129,14,2,32,255,91,-17.4324,46.0231,119.918
114,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:00:14.067682028,1,0,7,0,0,129,15,1,58,1,56,-17.4324,46.0231,119.918
115,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 19:00:16.467605114,7,0,1,0,0,129,8,1,33,0,100,-17.4324,46.0231,119.918
116,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:00:26.862708092,4,0,2,0,0,129,15,2,36,511,118,-17.4324,46.0231,119.918
117,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:00:28.615714073,8,0,4,0,0,129,14,1,42,1,20,-17.4324,46.0231,120.226
118,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:00:41.276700974,0,0,5,0,0,129,15,1,46,1,31,-17.4324,46.0231,120.226
119,72,1,1,2,1,2,10,1,10,1,5,1,0,-1,6,1,18,0,1,2020-10-17 19:00:41.776612043,2,0,0,0,0,129,0,2,32,255,96,-27.019,46.0231,120.226
120,293,1,2,1,2,1,9,1,1,10,9,1,0,0.000543000,0,0,0,0,1,2020-10-17 19:00:48.890600920,5,0,9,0,0,129,6,3,1,1,132,-27.019,46.0231,120.226
121,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,2,2020-10-17 19:00:52.977761984,6,0,6,0,0,129,3,1,55,2,45,-27.019,45.7586,120.226
122,81,1,1,2,1,2,11,1,5,1,10,1,0,-1,6,1,18,0,1,2020-10-17 19:01:01.488656044,5,0,3,0,0,129,7,1,38,1,107,-27.019,45.7586,120.226
123,85,1,2,1,2,1,12,1,1,5,11,1,0,0.000435000,0,0,0,1,0,2020-10-17 19:01:02.943653107,3,0,10,0,0,129,0,2,16,15,65,-27.019,45.7586,120.226
124,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,1,0,2,1,2,2020-10-17 19:01:03.981729984,2,0,0,0,0,129,15,2,32,247,73,107.515,45.7586,120.226
125,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,2,2020-10-17 19:01:14.383728027,1,0,7,0,0,129,0,1,58,1,55,107.515,45.7586,120.226
126,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:01:16.725774050,7,0,1,0,0,129,9,1,33,0,105,107.515,45.7586,120.226
127,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,2,2020-10-17 19:01:27.101702929,4,0,2,0,0,129,0,2,36,511,123,107.515,45.7586,120.226
128,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 19:01:28.860753059,8,0,4,0,0,129,15,1,42,1,17,107.515,45.7586,118.574
129,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 19:01:30.452590942,5,0,8,0,0,129,8,0,1,1200,2,107.515,45.7586,118.574
130,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:01:36.817596912,7,0,8,0,0,129,10,0,1,1000,0,107.515,45.7586,118.574
131,72,1,0,2,1,2,10,1,8,1,5,1,0,-1,0,0,0,0,1,2020-10-17 19:01:41.510721922,0,0,5,0,0,129,0,1,46,1,34,107.515,45.7586,118.574
132,208,1,2,1,2,1,4,1,1,8,3,1,0,0.001040000,0,0,0,0,1,2020-10-17 19:01:42.006650925,2,0,0,0,0,129,1,2,32,247,72,60.4262,45.7586,118.574
133,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:01:46.234702110,6,0,8,0,0,129,4,0,1,78,5,60.4262,45.7586,118.574
134,72,1,0,2,1,2,10,1,6,1,5,1,0,-1,5,1,15,0,1,2020-10-17 19:01:53.246711969,6,0,6,0,0,129,5,1,55,2,46,60.4262,34.8265,118.574
135,239,1,2,1,2,1,6,1,1,6,6,1,0,0.001140000,0,0,0,0,1,2020-10-17 19:01:58.071732044,8,0,8,0,0,129,0,0,1,1100,1,60.4262,34.8265,118.574
136,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,11,2,32,1,2,2020-10-17 19:02:01.713603973,5,0,3,0,0,129,9,1,38,1,108,60.4262,34.8265,118.574
137,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,2020-10-17 19:02:03.165606022,3,0,10,0,0,129,1,2,16,15,68,60.4262,34.8265,118.574
138,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,2020-10-17 19:02:04.211673021,2,0,0,0,0,129,0,2,32,247,71,72.3862,34.8265,118.574
139,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:02:07.890594006,5,0,8,0,0,129,10,0,1,1100,6,72.3862,34.8265,118.574
140,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,2020-10-17 19:02:14.613681078,1,0,7,0,0,129,1,1,58,1,47,72.3862,34.8265,118.574
