,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3
69,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:37:26.805624008,4,0,3,0,0,129,10,1,42,1,39,-55.1543,89.3355,1327.15
70,72,1,0,2,1,2,7,1,3,1,5,1,0,-1,22,4,66,0,1,2020-10-17 17:37:27.005516052,1,0,2,0,0,129,5,1,38,1,141,-55.1543,89.3355,1327.15
71,206,1,2,0,2,1,2,1,1,3,2,1,0,0.001571000,0,0,0,0,1,2020-10-17 17:37:47.760595083,3,0,1,0,0,129,5,1,33,0,95,-55.1543,89.3355,1327.15
72,72,1,0,2,1,2,7,1,4,1,5,1,0,-1,6,1,18,0,1,2020-10-17 17:37:50.171556950,0,0,0,0,0,129,14,2,32,255,98,-57.4461,89.3355,1327.15
73,196,1,2,0,2,1,1,1,1,4,1,1,0,0.001543000,0,0,0,0,1,2020-10-17 17:37:53.492575884,2,0,4,0,0,129,14,1,55,2,56,-57.4461,87.9549,1327.15
74,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:37:57.048547983,4,0,3,0,0,129,11,1,42,1,37,-57.4461,87.9549,1322.81
75,89,1,0,2,1,2,11,1,6,1,11,1,0,-1,0,0,0,0,1,2020-10-17 17:37:57.228509903,1,0,2,0,0,129,6,1,38,1,144,-57.4461,87.9549,1322.81
76,91,1,2,0,2,1,12,1,1,6,12,1,0,0.001697000,0,0,0,0,1,2020-10-17 17:38:12.740567923,4,0,5,0,0,129,12,0,1,1000,0,-57.4461,87.9549,1322.81
77,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,5,0,15,0,1,2020-10-17 17:38:18.072520971,3,0,1,0,0,129,6,1,33,0,91,-57.4461,87.9549,1322.81
78,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:38:20.491555929,0,0,0,0,0,129,15,2,32,255,105,-59.4722,87.9549,1322.81
79,72,1,0,2,1,2,7,1,2,1,5,1,0,-1,0,0,0,0,1,2020-10-17 17:38:21.223536968,4,0,5,0,0,129,13,0,1,20,3,-59.4722,87.9549,1322.81
80,286,1,2,0,2,1,5,1,1,2,7,1,0,0.001632000,0,0,0,0,1,2020-10-17 17:38:23.733556986,2,0,4,0,0,129,15,1,55,2,53,-59.4722,84.6963,1322.81
81,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:38:27.276544094,4,0,3,0,0,129,14,1,42,1,40,-59.4722,84.6963,1315.74
82,89,1,0,2,1,2,11,1,6,1,11,1,0,-1,0,0,0,0,1,2020-10-17 17:38:27.456504107,1,0,2,0,0,129,7,1,38,1,140,-59.4722,84.6963,1315.74
83,91,1,2,0,2,1,12,1,1,6,12,1,0,0.001617000,0,0,0,0,1,2020-10-17 17:38:48.300559044,3,0,1,0,0,129,7,1,33,0,94,-59.4722,84.6963,1315.74
84,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:38:50.792556047,0,0,0,0,0,129,0,2,32,255,99,-58.2564,84.6963,1315.74
85,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:38:53.963552952,2,0,4,0,0,129,0,1,55,2,55,-58.2564,87.895,1315.74
86,42,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:38:57.503562927,4,0,3,0,0,129,15,1,42,1,38,-58.2564,87.895,1322.61
87,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:38:57.691519976,1,0,2,0,0,129,8,1,38,1,142,-58.2564,87.895,1322.61
88,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:39:11.915537119,1,0,5,0,0,129,9,0,1,20,3,-58.2564,87.895,1322.61
89,72,1,0,2,1,2,7,1,6,1,5,1,0,-1,0,0,0,0,1,2020-10-17 17:39:18.594527960,3,0,1,0,0,129,8,1,33,0,92,-58.2564,87.895,1322.61
90,225,1,2,0,2,1,3,1,1,6,4,1,0,0.001520000,0,0,0,0,1,2020-10-17 17:39:21.082544088,0,0,0,0,0,129,1,2,32,255,114,-63.9825,87.895,1322.61
91,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:39:24.187566996,2,0,4,0,0,129,1,1,55,2,52,-63.9825,91.1312,1322.61
92,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:39:27.797564030,4,0,3,0,0,129,0,1,42,1,11,-63.9825,91.1312,1336.11
93,81,1,0,2,1,2,9,1,6,1,9,1,0,-1,10,2,30,0,1,2020-10-17 17:39:27.995507002,1,0,2,0,0,129,10,1,38,1,165,-63.9825,91.1312,1336.11
94,85,1,2,0,2,1,10,1,1,6,10,1,0,0.000731000,0,0,0,0,1,2020-10-17 17:39:35.910526991,1,0,5,0,0,129,11,0,1,20,8,-63.9825,91.1312,1336.11
95,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 17:39:48.895526886,3,0,1,0,0,129,9,1,33,0,96,-63.9825,91.1312,1336.11
96,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 17:39:51.395550966,0,0,0,0,0,129,2,2,32,255,115,-41.0729,91.1312,1336.11
97,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:39:54.423562050,2,0,4,0,0,129,2,1,55,2,51,-41.0729,97.8566,1336.11
98,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 17:39:57.294549942,4,0,5,0,0,129,1,0,1,20,8,-41.0729,97.8566,1336.11
99,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,17,0,1,2020-10-17 17:39:58.099539995,4,0,3,0,0,129,2,1,42,1,13,-41.0729,97.8566,1346.45
100,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:39:58.319513083,1,0,2,0,0,129,12,1,38,1,162,-41.0729,97.8566,1346.45
101,72,1,0,2,1,2,7,1,5,1,5,1,0,-1,0,0,0,0,1,2020-10-17 17:40:18.810599089,3,0,5,0,0,129,10,0,1,20,3,-41.0729,97.8566,1346.45
102,239,1,2,0,2,1,4,1,1,5,6,1,0,0.000293000,0,0,0,0,1,2020-10-17 17:40:19.208532095,3,0,1,0,0,129,11,1,33,0,97,-41.0729,97.8566,1346.45
103,72,1,0,2,1,2,7,1,3,1,5,1,0,-1,24,4,72,0,1,2020-10-17 17:40:21.714603901,0,0,0,0,0,129,3,2,32,255,116,-11.7394,97.8566,1346.45
104,206,1,2,0,2,1,2,1,1,3,2,1,0,0.002231000,0,0,0,0,1,2020-10-17 17:40:24.654606104,2,0,4,0,0,129,3,1,55,2,41,-11.7394,109.501,1346.45
105,81,1,0,2,1,2,9,1,3,1,9,1,0,-1,0,0,0,0,1,2020-10-17 17:40:28.406594992,4,0,3,0,0,129,3,1,42,1,27,-11.7394,109.501,135.576
106,85,1,2,0,2,1,10,1,1,3,10,1,0,0.000489000,0,0,0,1,0,2020-10-17 17:40:28.627553940,1,0,2,0,0,129,13,1,38,1,161,-11.7394,109.501,135.576
107,72,1,0,2,1,2,7,1,4,1,5,1,0,-1,6,1,18,0,1,2020-10-17 17:40:36.757546902,2,0,5,0,0,129,4,0,1,20,3,-11.7394,109.501,135.576
108,196,1,2,0,2,1,1,1,1,4,1,1,0,0.001106000,0,0,0,0,1,2020-10-17 17:40:49.510528088,3,0,1,0,0,129,12,1,33,0,124,-11.7394,109.501,135.576
109,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,1,0,2,1,2,2020-10-17 17:40:52.015542030,0,0,0,0,0,129,4,2,32,255,119,-18.1857,109.501,135.576
110,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,2,2020-10-17 17:40:54.890564919,2,0,4,0,0,129,5,1,55,2,47,-18.1857,108.491,135.576
111,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:40:58.729619026,4,0,3,0,0,129,4,1,42,1,30,-18.1857,108.491,121.478
112,72,1,0,2,1,2,7,1,2,1,5,1,0,-1,5,1,15,0,1,2020-10-17 17:40:58.942567110,1,0,2,0,0,129,14,1,38,1,159,-18.1857,108.491,121.478
113,286,1,2,0,2,1,5,1,1,2,7,1,0,0.001252000,0,0,0,0,1,2020-10-17 17:41:08.485615015,2,0,5,0,0,129,6,0,1,None,4,-18.1857,108.491,121.478
114,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:41:19.824568033,3,0,1,0,0,129,13,1,33,0,125,-18.1857,108.491,121.478
115,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:41:22.305602074,0,0,0,0,0,129,5,2,32,255,118,-21.2969,108.491,121.478
116,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:41:25.109565973,2,0,4,0,0,129,7,1,55,2,43,-21.2969,107.85,121.478
117,72,1,0,2,1,2,7,1,6,1,5,1,0,-1,0,0,0,0,1,2020-10-17 17:41:26.991580963,2,0,5,0,0,129,8,0,1,None,4,-21.2969,107.85,121.478
118,225,1,2,0,2,1,3,1,1,6,4,1,0,0.002193000,0,0,0,0,1,2020-10-17 17:41:29.041539907,4,0,3,0,0,129,5,1,42,1,31,-21.2969,107.85,119.099
119,42,0,2,0,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:41:29.261519909,1,0,2,0,0,129,15,1,38,1,163,-21.2969,107.85,119.099
120,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:41:50.134552002,3,0,1,0,0,129,14,1,33,0,126,-21.2969,107.85,119.099
121,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,9,2,27,0,1,2020-10-17 17:41:52.628550053,0,0,0,0,0,129,6,2,32,255,117,-23.7619,107.85,119.099
122,42,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:41:55.337574005,2,0,4,0,0,129,9,1,55,2,42,-23.7619,107.693,119.099
123,81,1,0,2,1,2,9,1,2,1,9,1,0,-1,0,0,0,0,1,2020-10-17 17:41:59.357573986,4,0,3,0,0,129,6,1,42,1,32,-23.7619,107.693,118.51
124,85,1,2,0,2,1,10,1,1,2,10,1,0,0.001221000,0,0,0,1,0,2020-10-17 17:41:59.577512980,1,0,2,0,0,129,0,1,38,1,164,-23.7619,107.693,118.51
125,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,12,3,36,0,1,2020-10-17 17:42:19.705588102,2,0,5,0,0,129,10,0,1,20,3,-23.7619,107.693,118.51
126,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 17:42:20.433517933,3,0,1,0,0,129,15,1,33,0,127,-23.7619,107.693,118.51
127,42,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:42:22.943614006,0,0,0,0,0,129,7,2,32,255,120,-23.8892,107.693,118.51
128,72,1,0,2,1,2,7,1,5,1,5,1,0,-1,4,1,12,0,1,2020-10-17 17:42:25.564604998,2,0,4,0,0,129,11,1,55,2,46,-23.8892,107.817,118.51
129,239,1,2,0,2,1,4,1,1,5,6,1,0,0.002065000,0,0,0,0,1,2020-10-17 17:42:29.599610090,4,0,3,0,0,129,7,1,42,1,33,-23.8892,107.817,118.986
130,81,1,0,2,1,2,9,1,5,1,9,1,0,-1,12,2,36,0,1,2020-10-17 17:42:29.815550089,1,0,2,0,0,129,1,1,38,1,160,-23.8892,107.817,118.986
131,85,1,2,0,2,1,10,1,1,5,10,1,0,0.001733000,0,0,0,1,0,2020-10-17 17:42:33.045558929,2,0,5,0,0,129,12,0,1,82,10,-23.8892,107.817,118.986
132,72,1,0,2,1,2,7,1,3,1,5,1,0,-1,6,1,18,0,1,2020-10-17 17:42:42.933593035,2,0,5,0,0,129,13,0,1,20,9,-23.8892,107.817,118.986
133,206,1,2,0,2,1,2,1,1,3,2,1,0,0.001962000,0,0,0,0,1,2020-10-17 17:42:50.745579958,3,0,1,0,0,129,0,1,33,0,128,-23.8892,107.817,118.986
134,72,1,0,2,1,2,7,1,4,1,5,1,0,-1,6,1,18,0,1,2020-10-17 17:42:53.165544033,0,0,0,0,0,129,8,2,32,255,121,-23.7561,107.817,118.986
135,196,1,2,0,2,1,1,1,1,4,1,1,0,0.000913000,0,0,0,0,1,2020-10-17 17:42:55.801629066,2,0,4,0,0,129,14,1,55,2,48,-23.7561,46.3936,118.986
136,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:42:59.907613993,4,0,3,0,0,129,8,1,42,1,34,-23.7561,46.3936,120.392
137,42,0,2,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:43:00.109550953,1,0,2,0,0,129,2,1,38,1,158,-23.7561,46.3936,120.392
138,60,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 17:43:05.592576981,2,0,4,0,0,129,15,1,55,2,49,-23.7561,46.1253,120.392
139,72,1,0,2,1,2,7,1,2,1,5,1,0,-1,5,1,15,0,1,2020-10-17 17:43:21.084589958,3,0,1,0,0,129,1,1,33,0,129,-23.7561,46.1253,120.392
