,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4
33,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:19:53.876804113,3,0,10,0,0,129,7,2,16,15,44,-124.279,,-197.703,-125.49
34,72,1,0,1,1,2,10,1,6,1,5,1,0,-1,3,1,9,0,1,2020-10-17 18:19:54.906847954,2,0,0,0,0,129,6,2,32,255,60,-124.279,,-197.703,-125.49
35,206,1,2,0,2,1,3,1,1,6,2,1,0,0.002234000,0,0,0,0,1,2020-10-17 18:19:58.345792055,8,0,8,0,0,129,10,0,1,1300,4,-124.279,,-197.703,-125.49
36,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:20:00.624790907,7,0,1,0,0,129,9,1,33,0,58,-124.279,,-197.703,-125.49
37,89,1,0,1,1,2,13,1,5,1,12,1,0,-1,0,0,0,0,1,2020-10-17 18:20:05.419858932,1,0,7,0,0,129,7,1,58,1,37,-124.279,,-197.703,-125.188
38,91,1,2,0,2,1,14,1,1,5,13,1,0,0.001792000,0,0,0,1,0,2020-10-17 18:20:10.251775980,7,0,8,0,0,129,10,0,1,1000,0,-124.279,,-197.703,-125.188
39,72,1,0,1,1,2,10,1,9,1,5,1,0,-1,9,3,66,0,1,2020-10-17 18:20:18.815845013,4,0,2,0,0,129,7,2,36,511,94,-124.279,,-197.703,-125.188
40,293,1,2,0,2,1,9,1,1,9,9,1,0,0.001077000,0,0,0,0,1,2020-10-17 18:20:20.003782988,8,0,4,0,0,129,11,1,42,1,6,-124.279,,-197.703,-125.188
41,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,6,2,57,0,1,2020-10-17 18:20:32.904871941,0,0,5,0,0,129,7,1,46,1,19,-124.279,,-194.283,-125.188
42,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:20:33.583781958,2,0,0,0,0,129,8,2,32,255,59,-124.279,,-194.283,-125.188
43,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:20:36.021745920,5,0,9,0,0,129,14,3,1,3,104,-124.279,,-194.283,-125.188
44,89,1,0,1,1,2,13,1,5,1,12,1,0,-1,18,3,54,0,1,2020-10-17 18:20:40.276798010,6,0,6,0,0,129,12,1,55,2,31,-124.279,,-194.283,-125.188
45,91,1,2,0,2,1,14,1,1,5,13,1,0,0.002071000,0,0,0,1,0,2020-10-17 18:20:51.071787119,5,0,9,0,0,129,15,3,1,4,106,-124.279,,-194.283,-125.188
46,72,1,0,1,1,2,10,1,7,1,5,1,0,-1,12,2,36,0,1,2020-10-17 18:20:52.728760004,5,0,3,0,0,129,0,1,38,1,84,-124.279,,-194.283,-125.188
47,208,1,2,0,2,1,4,1,1,7,3,1,0,0.002325000,0,0,0,0,1,2020-10-17 18:20:54.028831005,3,0,10,0,0,129,8,2,16,15,47,-167.641,,-194.283,-125.188
48,72,1,0,1,1,2,10,1,10,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:20:55.059843063,2,0,0,0,0,129,7,2,32,255,66,-167.641,,-194.283,-125.188
49,239,1,2,0,2,1,6,1,1,10,6,1,0,0.001232000,0,0,0,0,1,2020-10-17 18:21:00.855797052,7,0,1,0,0,129,11,1,33,8,78,-167.641,,-194.283,-125.188
50,42,0,2,0,0,0,0,0,0,0,0,0,0,-1,10,2,95,0,1,2020-10-17 18:21:05.640861988,1,0,7,0,0,129,8,1,58,1,41,-167.641,,-194.283,-137.469
51,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:21:06.500771999,7,0,9,0,0,129,12,3,1,1,102,-167.641,,-194.283,-137.469
52,42,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:21:19.034837008,4,0,2,0,0,129,8,2,36,503,88,-167.641,,-194.283,-137.469
53,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:21:20.224776983,8,0,4,0,0,129,12,1,42,1,9,-167.641,,-194.283,-137.469
54,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:21:33.231906891,0,0,5,0,0,129,8,1,46,1,23,-167.641,,-545.547,-137.469
55,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:21:33.877830029,2,0,0,0,0,129,9,2,32,255,74,-167.641,,-545.547,-137.469
56,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:21:40.503802061,6,0,6,0,0,129,13,1,55,2,26,-167.641,,-545.547,-137.469
57,89,1,0,1,1,2,13,1,3,1,12,1,0,-1,14,3,42,0,1,2020-10-17 18:21:49.143788099,7,0,9,0,0,129,13,3,1,1,102,-167.641,,-545.547,-137.469
58,91,1,2,0,2,1,14,1,1,3,13,1,0,0.000907000,0,0,0,1,0,2020-10-17 18:21:52.952827930,5,0,3,0,0,129,1,1,38,1,82,-167.641,,-545.547,-137.469
59,72,1,0,1,1,2,10,1,8,1,5,1,0,-1,4,1,12,0,1,2020-10-17 18:21:54.276776075,3,0,10,0,0,129,9,2,16,15,50,-361.876,,-545.547,-137.469
60,253,1,2,0,2,1,7,1,1,8,7,1,0,0.001496000,0,0,0,0,1,2020-10-17 18:21:55.288836956,2,0,0,0,0,129,8,2,32,255,75,-361.876,,-545.547,-137.469
61,72,1,0,1,1,2,10,1,2,1,5,1,0,-1,4,1,64,0,1,2020-10-17 18:22:01.160809040,7,0,1,0,0,129,14,1,33,8,55,-361.876,,-545.547,-137.469
62,196,1,2,0,2,1,2,1,1,2,1,1,0,0.001256000,0,0,0,0,1,2020-10-17 18:22:05.939867973,1,0,7,0,0,129,9,1,58,1,40,-361.876,,-545.547,-172.109
63,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:22:19.332890034,4,0,2,0,0,129,9,2,36,503,89,-361.876,,-545.547,-172.109
64,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,2020-10-17 18:22:20.531814098,8,0,4,0,0,129,13,1,42,1,11,-361.876,,-545.547,-172.109
65,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:22:33.545922995,0,0,5,0,0,129,9,1,46,1,24,-361.876,,-545.478,-172.109
66,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:22:34.175822973,2,0,0,0,0,129,10,2,32,255,76,-361.876,,-545.478,-172.109
67,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:22:43.872874975,6,0,6,0,0,129,1,1,55,2,27,-361.876,,-545.478,-172.109
68,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:22:44.572983027,6,0,6,0,0,129,3,1,55,2,28,-361.876,,-545.478,-172.109
69,72,1,0,1,1,2,10,1,3,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:22:53.195831060,5,0,3,0,0,129,2,1,38,1,83,-361.876,,-545.478,-172.109
70,286,1,2,0,2,1,8,1,1,3,8,1,0,0.001410000,0,0,0,0,1,2020-10-17 18:22:54.507817030,3,0,10,0,0,129,10,2,16,15,51,-361.881,,-545.478,-172.109
71,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,2,2020-10-17 18:22:55.491867065,6,0,9,0,0,129,4,3,1,0,100,-361.881,,-545.478,-172.109
72,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:22:55.523840904,2,0,0,0,0,129,9,2,32,255,77,-361.881,,-545.478,-172.109
73,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,2,2020-10-17 18:23:01.387825966,7,0,1,0,0,129,15,1,33,8,54,-361.881,,-545.478,-172.109
74,89,1,0,1,1,2,13,1,6,1,12,1,0,-1,6,1,18,0,1,2020-10-17 18:23:05.734889984,6,0,9,0,0,129,5,3,1,0,100,-361.881,,-545.478,-172.109
75,91,1,2,0,2,1,14,1,1,6,13,1,0,0.000476000,0,0,0,1,0,2020-10-17 18:23:06.240868092,1,0,7,0,0,129,10,1,58,1,39,-361.881,,-545.478,-173.527
76,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,15,2,70,1,2,2020-10-17 18:23:19.565864086,4,0,2,0,0,129,10,2,36,503,86,-361.881,,-545.478,-173.527
77,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:23:20.760814905,8,0,4,0,0,129,14,1,42,1,10,-361.881,,-545.478,-173.527
78,42,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:23:33.767896891,0,0,5,0,0,129,10,1,46,1,15,-361.881,,-554.472,-173.527
79,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:23:34.399903059,2,0,0,0,0,129,11,2,32,255,72,-361.881,,-554.472,-173.527
80,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,2020-10-17 18:23:44.871933937,6,0,6,0,0,129,6,1,55,2,25,-361.881,,-554.472,-173.527
81,72,1,0,1,1,2,10,1,5,1,5,1,0,-1,5,1,15,0,1,2020-10-17 18:23:53.440109015,5,0,3,0,0,129,3,1,38,1,81,-361.881,,-554.472,-173.527
82,225,1,2,0,2,1,5,1,1,5,4,1,0,0.000389000,0,0,0,0,1,2020-10-17 18:23:54.735862017,3,0,10,0,0,129,11,2,16,15,52,-374.688,,-554.472,-173.527
83,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:23:55.763879061,2,0,0,0,0,129,10,2,32,255,73,-374.688,,-554.472,-173.527
84,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:24:01.616818905,7,0,1,0,0,129,0,1,33,8,53,-374.688,,-554.472,-173.527
85,72,1,0,1,1,2,10,1,4,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:24:06.472847939,1,0,7,0,0,129,11,1,58,1,38,-374.688,,-554.472,-173.53
86,142,1,2,0,2,1,1,1,1,4,14,1,0,0.001598000,0,0,0,0,1,2020-10-17 18:24:17.274816990,5,0,9,0,0,129,4,3,1,3,103,-374.688,,-554.472,-173.53
87,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:24:19.790950060,4,0,2,0,0,129,11,2,36,503,87,-374.688,,-554.472,-173.53
88,72,1,0,1,1,2,10,1,11,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:24:20.984816074,8,0,4,0,0,129,15,1,42,1,12,-374.688,,-554.472,-173.53
89,196,1,2,0,2,1,2,1,1,11,1,1,0,0.001527000,0,0,0,0,1,2020-10-17 18:24:24.400875092,7,0,9,0,0,129,1,3,1,1,101,-374.688,,-554.472,-173.53
90,72,1,0,1,1,2,10,1,6,1,5,1,0,-1,16,3,46,0,1,2020-10-17 18:24:30.982897043,6,0,9,0,0,129,7,3,1,0,99,-374.688,,-554.472,-173.53
91,206,1,2,0,2,1,3,1,1,6,2,1,0,0.000643000,0,0,0,0,1,2020-10-17 18:24:34.008897066,0,0,5,0,0,129,11,1,46,1,21,-374.688,,-281.566,-173.53
92,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:24:34.628823042,2,0,0,0,0,129,12,2,32,255,71,-374.688,,-281.566,-173.53
93,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:24:45.100893974,6,0,6,0,0,129,8,1,55,2,30,-374.688,,-281.566,-173.53
94,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:24:53.673758984,5,0,3,0,0,129,5,1,38,1,85,-374.688,,-281.566,-173.53
95,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,2020-10-17 18:24:54.964819908,3,0,10,0,0,129,12,2,16,15,49,-168.111,,-281.566,-173.53
96,72,1,0,1,1,2,10,1,9,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:24:56.010885000,2,0,0,0,0,129,11,2,32,255,70,-168.111,,-281.566,-173.53
97,293,1,2,0,2,1,9,1,1,9,9,1,0,0.001588000,0,0,0,0,1,2020-10-17 18:24:59.023751020,5,0,9,0,0,129,6,3,1,4,105,-168.111,,-281.566,-173.53
98,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:25:01.768778086,7,0,1,0,0,129,2,1,33,8,80,-168.111,,-281.566,-173.53
99,60,0,0,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,2020-10-17 18:25:06.623868942,1,0,7,0,0,129,12,1,58,1,43,-168.111,,-281.566,-137.408
100,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:25:19.943876028,4,0,2,0,0,129,12,2,36,511,98,-168.111,,-281.566,-137.408
101,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:25:21.135955095,8,0,4,0,0,129,0,1,42,1,13,-168.111,,-281.566,-137.408
102,42,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:25:34.161887884,0,0,5,0,0,129,12,1,46,1,20,-168.111,,-282.331,-137.408
103,81,1,0,1,1,2,11,1,3,1,10,1,0,-1,0,0,0,0,1,2020-10-17 18:25:34.780817032,2,0,0,0,0,129,13,2,32,255,69,-168.111,,-282.331,-137.408
104,85,1,2,0,2,1,12,1,1,3,11,1,0,0.001265000,0,0,0,1,0,2020-10-17 18:25:45.252927065,6,0,6,0,0,129,9,1,55,2,29,-168.111,,-282.331,-137.408
105,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,9,0,27,0,1,2020-10-17 18:25:53.825817108,5,0,3,0,0,129,7,1,38,1,90,-168.111,,-282.331,-137.408
106,42,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:25:55.117818117,3,0,10,0,0,129,13,2,16,15,48,-168.111,,-282.331,-137.408
107,72,1,0,1,1,2,10,1,7,1,5,1,0,-1,6,0,18,0,1,2020-10-17 18:25:56.163878918,2,0,0,0,0,129,12,2,32,255,68,,,-282.331,-137.408
108,208,1,2,0,2,1,4,1,1,7,3,1,0,0.000736000,0,0,0,0,1,2020-10-17 18:26:01.920806885,7,0,1,0,0,129,3,1,33,8,79,,,-282.331,-137.408
109,72,1,0,1,1,2,10,1,10,1,5,1,0,-1,3,0,48,0,1,2020-10-17 18:26:06.776890993,1,0,7,0,0,129,13,1,58,1,42,,,-282.331,-137.408
110,239,1,2,0,2,1,6,1,1,10,6,1,0,0.001707000,0,0,0,0,1,2020-10-17 18:26:20.095835924,4,0,2,0,0,129,13,2,36,511,97,,,-282.331,
111,81,1,0,1,1,2,11,1,3,1,10,1,0,-1,2,0,6,0,1,2020-10-17 18:26:21.287771940,8,0,4,0,0,129,1,1,42,1,14,,,-282.331,
112,85,1,2,0,2,1,12,1,1,3,11,1,0,0.001135000,0,0,0,1,0,2020-10-17 18:26:34.314886093,0,0,5,0,0,129,13,1,46,1,22,,,-282.331,
113,60,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:26:34.933784008,2,0,0,0,0,129,14,2,32,255,67,,,,
