,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4
19,72,1,0,1,1,2,10,1,3,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:18:52.717252970,5,0,3,0,0,129,10,1,38,1,91,-125.309,,-197.574,-125.49
20,286,1,1,0,2,1,8,1,1,3,8,1,0,0.051083000,0,0,0,0,1,2020-10-17 18:18:54.087285995,3,0,10,0,0,129,6,2,16,15,44,-125.309,,-197.574,-125.49
21,60,0,1,0,0,0,0,0,0,0,0,0,0,-1,12,4,33,1,2,2020-10-17 18:18:55.117327929,2,0,0,0,0,129,5,2,32,255,60,-125.309,,-197.574,-125.49
22,42,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:19:00.835297108,7,0,1,0,0,129,8,1,33,0,55,-125.309,,-197.574,-125.49
23,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:19:05.629237890,1,0,7,0,0,129,6,1,58,1,34,-125.309,,-197.574,-125.49
24,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:19:10.549180031,6,0,8,0,0,129,9,0,1,78,2,-125.309,,-197.574,-125.49
25,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:19:19.026173115,4,0,2,0,0,129,6,2,36,511,95,-125.309,,-197.574,-125.49
26,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:19:20.214102983,8,0,4,0,0,129,8,1,42,1,9,-125.309,,-197.574,-125.49
27,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:19:21.247102976,6,0,8,0,0,129,10,0,1,78,5,-125.309,,-197.574,-125.49
28,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:19:33.042128086,0,0,5,0,0,129,6,1,46,1,18,-125.309,,-197.703,-125.49
29,72,1,0,1,1,2,10,1,5,1,5,1,0,-1,3,1,9,0,1,2020-10-17 18:19:33.716058969,2,0,0,0,0,129,7,2,32,255,64,-125.309,,-197.703,-125.49
30,225,1,1,0,2,1,5,1,1,5,4,1,0,0.051147000,0,0,0,0,1,2020-10-17 18:19:36.454024076,5,0,8,0,0,129,11,0,1,1200,1,-125.309,,-197.703,-125.49
31,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:19:40.488064051,6,0,6,0,0,129,11,1,55,2,31,-125.309,,-197.703,-125.49
32,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:19:45.011996031,5,0,8,0,0,129,12,0,1,1100,3,-125.309,,-197.703,-125.49
33,72,1,0,1,1,2,10,1,4,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:19:52.666953087,8,0,8,0,0,129,9,0,1,1000,0,-125.309,,-197.703,-125.49
34,142,1,1,0,2,1,1,1,1,4,12,1,0,0.051183000,0,0,0,0,1,2020-10-17 18:19:52.868952036,5,0,3,0,0,129,13,1,38,1,89,-125.309,,-197.703,-125.49
35,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,6,2,57,0,1,2020-10-17 18:19:54.238969088,3,0,10,0,0,129,7,2,16,15,43,-124.279,,-197.703,-125.49
36,72,1,0,1,1,2,10,1,11,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:19:55.269026995,2,0,0,0,0,129,6,2,32,255,59,-124.279,,-197.703,-125.49
37,196,1,1,0,2,1,2,1,1,11,1,1,0,0.052277000,0,0,0,0,1,2020-10-17 18:19:58.707964897,8,0,8,0,0,129,10,0,1,1300,4,-124.279,,-197.703,-125.49
38,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,48,0,1,2020-10-17 18:20:00.986958027,7,0,1,0,0,129,9,1,33,0,57,-124.279,,-197.703,-125.49
39,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:20:05.782011986,1,0,7,0,0,129,7,1,58,1,36,-124.279,,-197.703,-125.188
40,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:20:10.613908052,7,0,8,0,0,129,10,0,1,1000,0,-124.279,,-197.703,-125.188
41,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:20:19.177934885,4,0,2,0,0,129,7,2,36,511,92,-124.279,,-197.703,-125.188
42,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:20:20.365869999,8,0,4,0,0,129,11,1,42,1,6,-124.279,,-197.703,-125.188
43,72,1,0,1,1,2,10,1,6,1,5,1,0,-1,3,1,9,0,1,2020-10-17 18:20:33.373608112,0,0,5,0,0,129,7,1,46,1,19,-124.279,,-194.283,-125.188
44,206,1,1,0,2,1,3,1,1,6,2,1,0,0.052439000,0,0,0,0,1,2020-10-17 18:20:34.013600111,2,0,0,0,0,129,8,2,32,255,58,-124.279,,-194.283,-125.188
45,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,48,1,0,2020-10-17 18:20:36.460052967,5,0,9,0,0,129,14,3,1,3,100,-124.279,,-194.283,-125.188
46,89,1,0,1,1,2,11,1,5,1,10,1,0,-1,0,0,0,0,1,2020-10-17 18:20:40.713618040,6,0,6,0,0,129,12,1,55,2,30,-124.279,,-194.283,-125.188
47,91,1,1,0,2,1,12,1,1,5,11,1,0,0.051973000,0,0,0,0,1,2020-10-17 18:20:51.516324997,5,0,9,0,0,129,15,3,1,4,101,-124.279,,-194.283,-125.188
48,72,1,0,1,1,2,10,1,9,1,5,1,0,-1,6,2,18,0,1,2020-10-17 18:20:53.162623882,5,0,3,0,0,129,0,1,38,1,82,-124.279,,-194.283,-125.188
49,293,1,1,0,2,1,9,1,1,9,9,1,0,0.051289000,0,0,0,0,1,2020-10-17 18:20:54.485656977,3,0,10,0,0,129,8,2,16,15,46,-167.641,,-194.283,-125.188
50,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,6,2,57,0,1,2020-10-17 18:20:55.497729063,2,0,0,0,0,129,7,2,32,255,65,-167.641,,-194.283,-125.188
51,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:21:01.297662020,7,0,1,0,0,129,11,1,33,8,76,-167.641,,-194.283,-125.188
52,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,2020-10-17 18:21:06.077536106,1,0,7,0,0,129,8,1,58,1,40,-167.641,,-194.283,-137.469
53,89,1,0,1,1,2,11,1,5,1,10,1,0,-1,24,4,72,0,1,2020-10-17 18:21:06.956460953,7,0,9,0,0,129,12,3,1,1,99,-167.641,,-194.283,-137.469
54,91,1,1,0,2,1,12,1,1,5,11,1,0,0.052273000,0,0,0,0,1,2020-10-17 18:21:19.465698957,4,0,2,0,0,129,8,2,36,503,86,-167.641,,-194.283,-137.469
55,72,1,0,1,1,2,10,1,7,1,5,1,0,-1,6,1,18,0,1,2020-10-17 18:21:20.661503077,8,0,4,0,0,129,12,1,42,1,10,-167.641,,-194.283,-137.469
56,208,1,1,0,2,1,4,1,1,7,3,1,0,0.052516000,0,0,0,0,1,2020-10-17 18:21:33.677908897,0,0,5,0,0,129,8,1,46,1,22,-167.641,,-545.547,-137.469
57,72,1,0,1,1,2,10,1,10,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:21:34.317435026,2,0,0,0,0,129,9,2,32,255,72,-167.641,,-545.547,-137.469
58,239,1,1,0,2,1,6,1,1,10,6,1,0,0.051400000,0,0,0,1,2,2020-10-17 18:21:40.946722031,6,0,6,0,0,129,13,1,55,2,25,-167.641,,-545.547,-137.469
59,42,0,0,1,0,0,0,0,0,0,0,0,0,-1,10,2,95,0,1,2020-10-17 18:21:49.596823931,7,0,9,0,0,129,13,3,1,1,99,-167.641,,-545.547,-137.469
60,60,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:21:53.405750990,5,0,3,0,0,129,1,1,38,1,80,-167.641,,-545.547,-137.469
61,42,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:21:54.717747927,3,0,10,0,0,129,9,2,16,15,49,-361.876,,-545.547,-137.469
62,60,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:21:55.734222889,2,0,0,0,0,129,8,2,32,255,73,-361.876,,-545.547,-137.469
63,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:22:01.598428965,7,0,1,0,0,129,14,1,33,8,54,-361.876,,-545.547,-137.469
64,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:22:06.378088951,1,0,7,0,0,129,9,1,58,1,39,-361.876,,-545.547,-172.109
65,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,0,2020-10-17 18:22:19.775635004,4,0,2,0,0,129,9,2,36,503,87,-361.876,,-545.547,-172.109
66,89,1,0,1,1,2,11,1,3,1,10,1,0,-1,14,3,42,0,1,2020-10-17 18:22:20.969378948,8,0,4,0,0,129,13,1,42,1,12,-361.876,,-545.547,-172.109
67,91,1,1,0,2,1,12,1,1,3,11,1,0,0.051107000,0,0,0,0,1,2020-10-17 18:22:33.977293968,0,0,5,0,0,129,9,1,46,1,23,-361.876,,-545.478,-172.109
68,72,1,0,1,1,2,10,1,8,1,5,1,0,-1,4,1,12,0,1,2020-10-17 18:22:34.609846115,2,0,0,0,0,129,10,2,32,255,74,-361.876,,-545.478,-172.109
69,253,1,1,0,2,1,7,1,1,8,7,1,0,0.051672000,0,0,0,0,1,2020-10-17 18:22:44.305367947,6,0,6,0,0,129,1,1,55,2,26,-361.876,,-545.478,-172.109
70,72,1,0,1,1,2,10,1,2,1,5,1,0,-1,4,1,64,0,1,2020-10-17 18:22:45.013624907,6,0,6,0,0,129,3,1,55,2,27,-361.876,,-545.478,-172.109
71,196,1,1,0,2,1,2,1,1,2,1,1,0,0.051435000,0,0,0,1,2,2020-10-17 18:22:53.649702072,5,0,3,0,0,129,2,1,38,1,81,-361.876,,-545.478,-172.109
72,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:22:54.946078062,3,0,10,0,0,129,10,2,16,15,50,-361.881,,-545.478,-172.109
73,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,2020-10-17 18:22:55.925467968,6,0,9,0,0,129,4,3,1,0,98,-361.881,,-545.478,-172.109
74,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:22:55.973573923,2,0,0,0,0,129,9,2,32,255,75,-361.881,,-545.478,-172.109
75,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:23:01.825304985,7,0,1,0,0,129,15,1,33,8,53,-361.881,,-545.478,-172.109
76,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:23:06.172041893,6,0,9,0,0,129,5,3,1,0,97,-361.881,,-545.478,-172.109
77,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:23:06.681344986,1,0,7,0,0,129,10,1,58,1,38,-361.881,,-545.478,-173.527
78,72,1,0,1,1,2,10,1,3,1,5,1,0,-1,6,1,18,0,1,2020-10-17 18:23:20.000360012,4,0,2,0,0,129,10,2,36,503,84,-361.881,,-545.478,-173.527
79,286,1,1,0,2,1,8,1,1,3,8,1,0,0.051581000,0,0,0,1,2,2020-10-17 18:23:21.194036007,8,0,4,0,0,129,14,1,42,1,11,-361.881,,-545.478,-173.527
80,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:23:34.217922926,0,0,5,0,0,129,10,1,46,1,15,-361.881,,-554.472,-173.527
81,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:23:34.837825060,2,0,0,0,0,129,11,2,32,255,70,-361.881,,-554.472,-173.527
82,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,6,1,18,1,0,2020-10-17 18:23:45.309716940,6,0,6,0,0,129,6,1,55,2,24,-361.881,,-554.472,-173.527
83,89,1,0,1,1,2,11,1,6,1,10,1,0,-1,6,1,18,0,1,2020-10-17 18:23:53.882560968,5,0,3,0,0,129,3,1,38,1,79,-361.881,,-554.472,-173.527
84,91,1,1,0,2,1,12,1,1,6,11,1,0,0.050665000,0,0,0,1,2,2020-10-17 18:23:55.174623013,3,0,10,0,0,129,11,2,16,15,51,-374.688,,-554.472,-173.527
85,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,15,2,70,1,2,2020-10-17 18:23:56.220494032,2,0,0,0,0,129,10,2,32,255,71,-374.688,,-554.472,-173.527
86,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:24:01.978477001,7,0,1,0,0,129,0,1,33,8,52,-374.688,,-554.472,-173.527
87,60,0,1,0,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,2020-10-17 18:24:06.834485054,1,0,7,0,0,129,11,1,58,1,37,-374.688,,-554.472,-173.53
88,42,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:24:17.636461020,5,0,9,0,0,129,4,3,1,3,100,-374.688,,-554.472,-173.53
89,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:24:20.152615070,4,0,2,0,0,129,11,2,36,503,85,-374.688,,-554.472,-173.53
90,72,1,0,1,1,2,10,1,5,1,5,1,0,-1,5,1,15,0,1,2020-10-17 18:24:21.346468925,8,0,4,0,0,129,15,1,42,1,13,-374.688,,-554.472,-173.53
91,225,1,1,0,2,1,5,1,1,5,4,1,0,0.050587000,0,0,0,0,1,2020-10-17 18:24:24.762512922,7,0,9,0,0,129,1,3,1,1,99,-374.688,,-554.472,-173.53
92,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:24:31.344536066,6,0,9,0,0,129,7,3,1,0,97,-374.688,,-554.472,-173.53
93,72,1,0,1,1,2,10,1,4,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:24:34.370538950,0,0,5,0,0,129,11,1,46,1,21,-374.688,,-281.566,-173.53
94,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:24:34.990478039,2,0,0,0,0,129,12,2,32,255,69,-374.688,,-281.566,-173.53
95,142,1,1,0,2,1,1,1,1,4,12,1,0,0.051717000,0,0,0,0,1,2020-10-17 18:24:45.462557077,6,0,6,0,0,129,8,1,55,2,29,-374.688,,-281.566,-173.53
96,72,1,0,1,1,2,10,1,11,1,5,1,0,-1,5,1,15,0,1,2020-10-17 18:24:54.035403013,5,0,3,0,0,129,5,1,38,1,83,-374.688,,-281.566,-173.53
97,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:24:55.326462030,3,0,10,0,0,129,12,2,16,15,48,-168.111,,-281.566,-173.53
98,196,1,1,0,2,1,2,1,1,11,1,1,0,0.051686000,0,0,0,0,1,2020-10-17 18:24:56.372570992,2,0,0,0,0,129,11,2,32,255,68,-168.111,,-281.566,-173.53
99,72,1,0,1,1,2,10,1,6,1,5,1,0,-1,16,3,46,0,1,2020-10-17 18:24:59.385390043,5,0,9,0,0,129,6,3,1,4,101,-168.111,,-281.566,-173.53
100,206,1,1,0,2,1,3,1,1,6,2,1,0,0.050891000,0,0,0,0,1,2020-10-17 18:25:02.130414009,7,0,1,0,0,129,2,1,33,8,78,-168.111,,-281.566,-173.53
101,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:25:06.985543013,1,0,7,0,0,129,12,1,58,1,42,-168.111,,-281.566,-137.408
102,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:25:20.305529118,4,0,2,0,0,129,12,2,36,511,96,-168.111,,-281.566,-137.408
103,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:25:21.497629881,8,0,4,0,0,129,0,1,42,1,14,-168.111,,-281.566,-137.408
104,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:25:34.523549080,0,0,5,0,0,129,12,1,46,1,20,-168.111,,-281.566,-137.408
105,72,1,0,1,1,2,10,1,9,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:25:35.142472982,2,0,0,0,0,129,13,2,32,255,67,-168.111,,,-137.408
106,293,1,1,0,2,1,9,1,1,9,9,1,0,0.051772000,0,0,0,1,2,2020-10-17 18:25:45.614624977,6,0,6,0,0,129,9,1,55,2,28,-168.111,,,-137.408
107,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:25:54.187482119,5,0,3,0,0,129,7,1,38,1,88,-168.111,,,-137.408
108,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:25:55.479487896,3,0,10,0,0,129,13,2,16,15,47,-168.111,,,-137.408
109,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:25:56.525552033,2,0,0,0,0,129,12,2,32,255,66,,,,-137.408
110,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 18:26:02.282485008,7,0,1,0,0,129,3,1,33,8,77,,,,-137.408
111,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,2020-10-17 18:26:07.138559103,1,0,7,0,0,129,13,1,58,1,41,,,,-137.408
