,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3
18,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,0,2020-10-17 19:28:29.976185083,4,0,3,0,0,129,7,1,42,1,8,-59.2574,1205.31,20.0
19,81,1,0,2,1,2,7,1,3,1,7,1,0,-1,0,0,0,0,1,2020-10-17 19:28:35.728210926,2,0,4,0,0,129,10,1,55,2,21,-59.2574,1205.31,20.0
20,85,1,2,0,2,1,8,1,1,3,8,1,0,0.050687000,0,0,0,1,0,2020-10-17 19:28:37.689764023,0,0,0,0,0,129,8,2,32,255,35,-56.591,1205.31,20.0
21,81,1,0,2,1,2,7,1,6,1,7,1,0,-1,24,4,72,0,1,2020-10-17 19:28:43.945693970,2,0,5,0,0,129,11,0,1,78,4,-56.591,1205.31,20.0
22,85,1,2,0,2,1,8,1,1,6,8,1,0,0.051076000,0,0,0,1,0,2020-10-17 19:28:47.053400040,2,0,5,0,0,129,12,0,1,78,4,-56.591,1205.31,20.0
23,81,1,0,2,1,2,7,1,2,1,7,1,0,-1,11,2,33,0,1,2020-10-17 19:28:51.197804928,1,0,2,0,0,129,6,1,38,1,49,-56.591,1205.05,20.0
24,85,1,2,0,2,1,8,1,1,2,8,1,0,0.051019000,0,0,0,0,1,2020-10-17 19:28:51.597455025,2,0,5,0,0,129,13,0,1,78,4,-56.591,1205.05,20.0
25,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:28:55.284035921,2,0,5,0,0,129,14,0,1,78,7,-56.591,1205.05,20.0
26,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,6,1,31,0,1,2020-10-17 19:29:00.469342947,2,0,5,0,0,129,15,0,1,78,4,-56.591,1205.05,20.0
27,60,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:29:14.492419004,4,0,5,0,0,129,8,0,1,1100,2,-56.591,1205.05,20.0
28,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:29:18.444096088,4,0,5,0,0,129,9,0,1,1300,6,-56.591,1205.05,20.0
29,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:29:27.945538998,3,0,1,0,0,129,13,1,33,8,32,-56.591,1205.05,20.0
30,72,1,0,2,1,2,6,1,6,1,4,1,0,-1,10,2,30,0,1,2020-10-17 19:29:30.288155079,4,0,3,0,0,129,10,1,42,1,14,-56.591,1205.05,20.0
31,206,1,2,0,2,1,2,1,1,6,2,1,0,0.051424000,0,0,0,0,1,2020-10-17 19:29:36.032663106,2,0,4,0,0,129,0,1,55,2,22,-56.591,1205.05,20.0
32,60,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:29:37.981514931,0,0,0,0,0,129,9,2,32,255,42,-55.6064,1205.05,20.0
33,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:29:51.509197950,1,0,2,0,0,129,7,1,38,1,47,-55.6064,20.0,20.0
34,72,1,0,2,1,2,6,1,5,1,4,1,0,-1,5,1,15,0,1,2020-10-17 19:29:51.807934046,1,0,2,0,0,129,7,1,38,1,47,-55.6064,20.0,20.0
35,239,1,2,0,2,1,4,1,1,5,5,1,0,0.051517000,0,0,0,1,2,2020-10-17 19:30:07.812499046,1,0,5,0,0,129,8,0,1,1200,3,-55.6064,20.0,20.0
36,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:30:14.688060045,1,0,5,0,0,129,9,0,1,1100,5,-55.6064,20.0,20.0
37,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,0,2020-10-17 19:30:25.972393036,1,0,6,0,0,129,10,3,1,1,53,-55.6064,20.0,20.0
38,81,1,0,2,1,2,7,1,5,1,7,1,0,-1,0,0,0,0,1,2020-10-17 19:30:28.169616938,3,0,1,0,0,129,14,1,33,8,31,-55.6064,20.0,20.0
39,85,1,2,0,2,1,8,1,1,5,8,1,0,0.051801000,0,0,0,1,2,2020-10-17 19:30:30.521689892,4,0,3,0,0,129,11,1,42,1,12,-55.6064,20.0,96.8784
40,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:30:36.356049061,2,0,4,0,0,129,1,1,55,2,23,-55.6064,20.0,96.8784
41,72,1,0,2,1,2,6,1,2,1,4,1,0,-1,4,1,12,0,1,2020-10-17 19:30:38.309705973,0,0,0,0,0,129,10,2,32,247,26,106.944,20.0,96.8784
42,286,1,2,0,2,1,5,1,1,2,6,1,0,0.050452000,0,0,0,0,1,2020-10-17 19:30:47.640150070,3,0,1,0,0,129,15,1,33,8,41,106.944,20.0,96.8784
43,72,1,0,2,1,2,6,1,4,1,4,1,0,-1,4,1,12,0,1,2020-10-17 19:30:51.839987040,1,0,2,0,0,129,11,1,38,1,43,106.944,20.0,96.8784
44,196,1,2,0,2,1,1,1,1,4,1,1,0,0.051457000,0,0,0,1,2,2020-10-17 19:31:02.587996006,3,0,5,0,0,129,0,0,1,10000,1,106.944,20.0,96.8784
45,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,8,2,76,0,1,2020-10-17 19:31:15.804245949,1,0,2,0,0,129,12,1,38,1,45,106.944,20.0,96.8784
46,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,2020-10-17 19:31:22.836133957,4,0,3,0,0,129,12,1,42,1,13,106.944,20.0,20.0
47,81,1,0,2,1,2,7,1,5,1,7,1,0,-1,0,0,0,0,1,2020-10-17 19:31:29.152163982,2,0,4,0,0,129,2,1,55,2,24,106.944,20.0,20.0
48,85,1,2,0,2,1,8,1,1,5,8,1,0,0.051411000,0,0,0,1,2,2020-10-17 19:31:37.400397062,3,0,1,0,0,129,1,1,33,0,40,106.944,20.0,20.0
49,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:31:38.602113008,0,0,0,0,0,129,11,2,32,247,27,124.917,20.0,20.0
50,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:32:15.955842972,1,0,2,0,0,129,13,1,38,1,44,124.917,160.76,20.0
51,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 19:32:22.987924099,4,0,3,0,0,129,13,1,42,1,15,124.917,160.76,119.844
52,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,2020-10-17 19:32:23.823883057,1,0,5,0,0,129,14,0,1,1200,3,124.917,160.76,119.844
53,81,1,0,2,1,2,7,1,2,1,7,1,0,-1,6,1,18,0,1,2020-10-17 19:32:29.304960966,2,0,4,0,0,129,3,1,55,2,18,124.917,160.76,119.844
54,85,1,2,0,2,1,8,1,1,2,8,1,0,0.051061000,0,0,0,1,2,2020-10-17 19:32:37.554089069,3,0,1,0,0,129,2,1,33,0,39,124.917,160.76,119.844
55,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,12,2,36,1,2,2020-10-17 19:32:37.928020000,1,0,5,0,0,129,15,0,1,1100,5,124.917,160.76,119.844
56,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:32:38.754086971,0,0,0,0,0,129,12,2,32,247,25,80.1855,160.76,119.844
57,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,6,1,18,0,1,2020-10-17 19:32:51.228146076,3,0,5,0,0,129,3,0,1,10000,1,80.1855,160.76,119.844
58,72,1,0,2,1,2,6,1,3,1,4,1,0,-1,6,1,18,0,1,2020-10-17 19:33:02.510288953,2,0,5,0,0,129,4,0,1,78,4,80.1855,160.76,119.844
59,225,1,2,0,2,1,3,1,1,3,3,1,0,0.050566000,0,0,0,0,1,2020-10-17 19:33:08.104249001,2,0,5,0,0,129,5,0,1,78,7,80.1855,160.76,119.844
60,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 19:33:15.743375063,4,0,5,0,0,129,14,0,1,1100,2,80.1855,160.76,119.844
61,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 19:33:16.109306097,1,0,2,0,0,129,0,1,38,1,46,80.1855,1197.63,119.844
62,60,0,2,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,2020-10-17 19:33:20.261349916,4,0,5,0,0,129,15,0,1,1300,6,80.1855,1197.63,119.844
63,89,1,0,2,1,2,9,1,3,1,9,1,0,-1,0,0,0,0,1,2020-10-17 19:33:23.141376972,4,0,3,0,0,129,0,1,42,1,16,80.1855,1197.63,103.205
64,91,1,2,0,2,1,10,1,1,3,10,1,0,0.051553000,0,0,0,0,1,2020-10-17 19:33:29.458448887,2,0,4,0,0,129,6,1,55,2,17,80.1855,1197.63,103.205
65,60,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:33:32.290422916,1,0,6,0,0,129,1,3,1,1,52,80.1855,1197.63,103.205
66,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,2020-10-17 19:33:37.707501888,3,0,1,0,0,129,4,1,33,16,33,80.1855,1197.63,103.205
67,89,1,0,2,1,2,9,1,3,1,9,1,0,-1,16,3,47,0,1,2020-10-17 19:33:38.907509089,0,0,0,0,0,129,13,2,32,255,34,-75.3731,1197.63,103.205
68,91,1,2,0,2,1,10,1,1,3,10,1,0,0.051371000,0,0,0,1,2,2020-10-17 19:33:45.478620052,3,0,5,0,0,129,5,0,1,1000,0,-75.3731,1197.63,103.205
69,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,5,1,14,0,1,2020-10-17 19:34:16.262862921,1,0,2,0,0,129,2,1,38,1,48,-75.3731,1197.63,103.205
70,42,0,1,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:34:23.292929888,4,0,3,0,0,129,1,1,42,1,9,-75.3731,,103.205
71,42,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:34:29.610979080,2,0,4,0,0,129,7,1,55,2,20,-75.3731,,
72,42,0,0,3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:34:37.859042883,3,0,1,0,0,129,6,1,33,8,30,-75.3731,,
73,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:34:39.060050964,0,0,0,0,0,129,14,2,32,255,38,-75.3731,,
