,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4
13,72,1,0,1,1,2,10,1,6,1,5,1,0,-1,4,0,12,0,1,2020-10-17 18:29:48.554743052,5,0,8,0,0,129,13,0,1,1100,3,-56.2572,79.897,1005.24,1350.55
14,206,1,1,0,2,1,3,1,1,6,2,1,0,0.051189000,0,0,0,0,1,2020-10-17 18:29:54.794785976,7,0,8,0,0,129,7,0,1,1000,0,-56.2572,79.897,1005.24,1350.55
15,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,4,0,38,0,1,2020-10-17 18:29:54.796691895,5,0,3,0,0,129,14,1,38,1,73,-56.2572,79.897,1005.24,1350.55
16,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:29:56.089780092,3,0,10,0,0,129,1,2,16,15,42,-56.2572,79.897,1005.24,1350.55
17,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,2,0,6,0,1,2020-10-17 18:29:57.135840893,2,0,0,0,0,129,0,2,32,255,60,-56.3222,79.897,1005.24,1350.55
18,72,1,0,1,1,2,10,1,9,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:30:02.891813993,7,0,1,0,0,129,8,1,33,8,49,-56.3222,79.897,1001.25,1350.55
19,60,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:30:07.747884035,1,0,7,0,0,129,1,1,58,1,29,-56.3222,79.897,1001.25,1350.55
20,42,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:30:12.478981018,6,0,8,0,0,129,14,0,1,78,2,-56.3222,79.897,1001.25,1350.55
21,293,1,1,0,2,1,9,1,1,9,9,1,0,0.051229000,0,0,0,0,1,2020-10-17 18:30:21.068933964,4,0,2,0,0,129,1,2,36,511,78,-56.3222,79.897,1001.25,1350.55
22,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,2,0,6,0,1,2020-10-17 18:30:21.561913967,6,0,8,0,0,129,15,0,1,78,5,-56.3222,79.897,1001.25,1350.55
23,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:30:22.259985923,8,0,4,0,0,129,5,1,42,1,9,-56.3222,79.897,1001.25,1350.55
24,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:30:29.163857937,8,0,8,0,0,129,6,0,1,1000,0,-56.3222,79.897,1001.25,1350.55
25,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,5,0,15,0,1,2020-10-17 18:30:35.286978006,0,0,5,0,0,129,1,1,46,1,15,-56.3222,79.897,1001.25,1350.55
26,72,1,0,1,1,2,10,1,7,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:30:35.906915903,2,0,0,0,0,129,2,2,32,255,56,-57.0326,79.897,1001.25,1350.55
27,208,1,1,0,2,1,4,1,1,7,3,1,0,0.052642000,0,0,0,1,2,2020-10-17 18:30:36.012830019,8,0,8,0,0,129,7,0,1,1300,4,-57.0326,79.897,1001.25,1350.55
28,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:30:46.521492003,6,0,6,0,0,129,0,1,55,2,26,-57.0326,79.4864,1001.25,1350.55
29,72,1,0,1,1,2,10,1,10,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:30:55.025527954,5,0,3,0,0,129,15,1,38,1,72,-57.0326,79.4864,1001.25,1350.55
30,239,1,1,0,2,1,6,1,1,10,6,1,0,0.052305000,0,0,0,1,2,2020-10-17 18:30:56.317755938,3,0,10,0,0,129,2,2,16,15,40,-57.0326,79.4864,1001.25,1350.55
31,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:30:57.377638102,2,0,0,0,0,129,1,2,32,255,57,-56.6287,79.4864,1001.25,1350.55
32,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:31:03.137758017,7,0,1,0,0,129,9,1,33,8,51,-56.6287,79.4864,1006.3,1350.55
33,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:31:07.980292082,1,0,7,0,0,129,2,1,58,1,31,-56.6287,79.4864,1006.3,1350.55
34,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:31:08.577204943,5,0,8,0,0,129,0,0,1,1200,1,-56.6287,79.4864,1006.3,1350.55
35,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,2020-10-17 18:31:15.356065989,5,0,8,0,0,129,1,0,1,1200,1,-56.6287,79.4864,1006.3,1350.55
36,89,1,0,1,1,2,13,1,5,1,12,1,0,-1,0,0,0,0,1,2020-10-17 18:31:21.369884968,4,0,2,0,0,129,2,2,36,511,79,-56.6287,79.4864,1006.3,1350.55
37,91,1,1,0,2,1,14,1,1,5,13,1,0,0.050594000,0,0,0,1,2,2020-10-17 18:31:21.760157108,5,0,8,0,0,129,2,0,1,1100,3,-56.6287,79.4864,1006.3,1350.55
38,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:31:22.557945013,8,0,4,0,0,129,8,1,42,1,7,-56.6287,79.4864,1006.3,1309.24
39,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:31:30.092637062,7,0,8,0,0,129,10,0,1,1000,0,-56.6287,79.4864,1006.3,1309.24
40,60,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:31:35.589386940,0,0,5,0,0,129,2,1,46,1,17,-56.6287,79.4864,1006.3,1309.24
41,42,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:31:36.225966930,2,0,0,0,0,129,3,2,32,255,61,-44.1066,79.4864,1006.3,1309.24
42,72,1,0,1,1,2,10,1,8,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:31:37.437832117,6,0,8,0,0,129,1,0,1,78,2,-44.1066,79.4864,1006.3,1309.24
43,253,1,1,0,2,1,7,1,1,8,7,1,0,0.051443000,0,0,0,1,2,2020-10-17 18:31:45.668149948,8,0,8,0,0,129,9,0,1,1000,0,-44.1066,79.4864,1006.3,1309.24
44,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:31:46.821463108,6,0,6,0,0,129,2,1,55,2,21,-44.1066,56.6097,1006.3,1309.24
45,72,1,0,1,1,2,10,1,3,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:31:54.453064919,6,0,8,0,0,129,3,0,1,78,5,-44.1066,56.6097,1006.3,1309.24
46,196,1,1,0,2,1,2,1,1,3,1,1,0,0.052391000,0,0,0,1,2,2020-10-17 18:31:55.254132986,5,0,3,0,0,129,3,1,38,1,83,-44.1066,56.6097,1006.3,1309.24
47,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:31:56.554548979,3,0,10,0,0,129,3,2,16,15,39,-44.1066,56.6097,1006.3,1309.24
48,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:31:57.605731010,2,0,0,0,0,129,2,2,32,255,63,-10.3432,56.6097,1006.3,1309.24
49,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,2020-10-17 18:32:03.441288948,7,0,1,0,0,129,11,1,33,0,64,-10.3432,56.6097,142.159,1309.24
50,81,1,0,1,1,2,11,1,5,1,10,1,0,-1,0,0,0,0,1,2020-10-17 18:32:04.652512074,8,0,8,0,0,129,10,0,1,1300,4,-10.3432,56.6097,142.159,1309.24
51,85,1,1,0,2,1,12,1,1,5,11,1,0,0.051374000,0,0,0,0,1,2020-10-17 18:32:08.285917997,1,0,7,0,0,129,3,1,58,1,34,-10.3432,56.6097,142.159,1309.24
52,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:32:10.281131029,6,0,8,0,0,129,4,0,1,78,2,-10.3432,56.6097,142.159,1309.24
53,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:32:18.661818981,6,0,8,0,0,129,5,0,1,78,2,-10.3432,56.6097,142.159,1309.24
54,72,1,0,1,1,2,10,1,2,1,5,1,0,-1,9,3,27,0,1,2020-10-17 18:32:21.673078060,4,0,2,0,0,129,3,2,36,511,80,-10.3432,56.6097,142.159,1309.24
55,286,1,1,0,2,1,8,1,1,2,8,1,0,0.051697000,0,0,0,1,0,2020-10-17 18:32:22.867985964,8,0,4,0,0,129,11,1,42,1,13,-10.3432,56.6097,142.159,265.759
56,81,1,0,1,1,2,11,1,5,1,10,1,0,-1,6,2,18,0,1,2020-10-17 18:32:26.556442976,6,0,8,0,0,129,6,0,1,78,2,-10.3432,56.6097,142.159,265.759
57,85,1,1,0,2,1,12,1,1,5,11,1,0,0.052385000,0,0,0,1,2,2020-10-17 18:32:35.889827967,0,0,5,0,0,129,3,1,46,1,19,-10.3432,56.6097,142.159,265.759
58,42,0,0,1,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:32:36.533597946,2,0,0,0,0,129,4,2,32,255,62,-17.2284,56.6097,142.159,265.759
59,60,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:32:42.003674984,5,0,9,0,0,129,4,3,1,1,84,-17.2284,56.6097,142.159,265.759
60,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:32:47.133544922,6,0,6,0,0,129,7,1,55,2,24,-17.2284,54.348,142.159,265.759
61,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:32:55.577593088,5,0,3,0,0,129,5,1,38,1,69,-17.2284,54.348,142.159,265.759
62,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:32:56.870969057,3,0,10,0,0,129,4,2,16,15,43,-17.2284,54.348,142.159,265.759
63,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:32:57.905709028,2,0,0,0,0,129,3,2,32,247,46,129.423,54.348,142.159,265.759
64,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:33:03.732911110,7,0,1,0,0,129,12,1,33,0,65,129.423,54.348,132.539,265.759
65,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:33:08.513560056,1,0,7,0,0,129,4,1,58,1,35,129.423,54.348,132.539,265.759
66,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,1,0,2020-10-17 18:33:21.826503038,4,0,2,0,0,129,4,2,36,511,81,129.423,54.348,132.539,265.759
67,81,1,0,1,1,2,11,1,6,1,10,1,0,-1,0,0,0,0,1,2020-10-17 18:33:23.020402908,8,0,4,0,0,129,12,1,42,1,11,129.423,54.348,132.539,119.417
68,72,1,0,1,1,2,10,1,5,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:33:36.042510986,0,0,5,0,0,129,4,1,46,1,20,129.423,54.348,132.539,119.417
69,85,1,1,0,2,1,12,1,1,6,11,1,0,0.052345000,0,0,0,0,1,2020-10-17 18:33:36.685448885,2,0,0,0,0,129,5,2,32,247,47,117.81,54.348,132.539,119.417
70,225,1,1,0,2,1,5,1,1,5,4,1,0,0.050588000,0,0,0,0,1,2020-10-17 18:33:47.285595894,6,0,6,0,0,129,8,1,55,2,22,117.81,46.2441,132.539,119.417
71,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:33:55.730532885,5,0,3,0,0,129,6,1,38,1,68,117.81,46.2441,132.539,119.417
72,72,1,0,1,1,2,10,1,4,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:33:57.024524927,3,0,10,0,0,129,5,2,16,15,44,117.81,46.2441,132.539,119.417
73,142,1,1,0,2,1,1,1,1,4,14,1,0,0.051458000,0,0,0,0,1,2020-10-17 18:33:58.059571981,2,0,0,0,0,129,4,2,32,247,48,114.437,46.2441,132.539,119.417
74,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:34:03.886552095,7,0,1,0,0,129,13,1,33,0,66,114.437,46.2441,130.643,119.417
75,72,1,0,1,1,2,10,1,11,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:34:08.666644096,1,0,7,0,0,129,5,1,58,1,36,114.437,46.2441,130.643,119.417
76,196,1,1,0,2,1,2,1,1,11,1,1,0,0.051439000,0,0,0,0,1,2020-10-17 18:34:21.978681087,4,0,2,0,0,129,5,2,36,511,82,114.437,46.2441,130.643,119.417
77,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:34:23.173615932,8,0,4,0,0,129,13,1,42,1,12,114.437,46.2441,130.643,118.528
78,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:34:23.623632908,5,0,8,0,0,129,7,0,1,1200,1,114.437,46.2441,130.643,118.528
79,60,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:34:34.806621075,5,0,8,0,0,129,8,0,1,1100,3,114.437,46.2441,130.643,118.528
80,42,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:34:36.194710016,0,0,5,0,0,129,5,1,46,1,18,114.437,46.2441,130.643,118.528
81,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:34:36.836668015,2,0,0,0,0,129,6,2,32,247,45,73.3055,46.2441,130.643,118.528
82,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:34:41.957645893,5,0,9,0,0,129,9,3,1,1,84,73.3055,46.2441,130.643,118.528
83,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:34:47.437772036,6,0,6,0,0,129,9,1,55,2,23,73.3055,40.4814,130.643,118.528
84,72,1,0,1,1,2,10,1,6,1,5,1,0,-1,3,1,9,0,1,2020-10-17 18:34:48.511709929,7,0,8,0,0,129,14,0,1,1000,0,73.3055,40.4814,130.643,118.528
85,206,1,1,0,2,1,3,1,1,6,2,1,0,0.051596000,0,0,0,0,1,2020-10-17 18:34:55.883714914,5,0,3,0,0,129,10,1,38,1,70,73.3055,40.4814,130.643,118.528
86,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:34:57.177772999,3,0,10,0,0,129,6,2,16,15,37,73.3055,40.4814,130.643,118.528
87,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:34:58.211801052,2,0,0,0,0,129,5,2,32,255,55,-63.8918,40.4814,130.643,118.528
88,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:34:58.849841118,6,0,8,0,0,129,10,0,1,78,2,-63.8918,40.4814,130.643,118.528
89,72,1,0,1,1,2,10,1,9,1,5,1,0,-1,3,1,9,0,1,2020-10-17 18:35:04.039755106,7,0,1,0,0,129,15,1,33,8,53,-63.8918,40.4814,944.16,118.528
90,293,1,1,0,2,1,9,1,1,9,9,1,0,0.051598000,0,0,0,0,1,2020-10-17 18:35:08.819830894,1,0,7,0,0,129,6,1,58,1,33,-63.8918,40.4814,944.16,118.528
91,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:35:22.130892992,4,0,2,0,0,129,6,2,36,511,75,-63.8918,40.4814,944.16,118.528
92,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,3,1,9,0,1,2020-10-17 18:35:23.326833963,8,0,4,0,0,129,14,1,42,1,10,-63.8918,40.4814,944.16,60.3931
93,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,2020-10-17 18:35:26.514939070,6,0,8,0,0,129,11,0,1,78,2,-63.8918,40.4814,944.16,60.3931
94,81,1,0,1,1,2,11,1,2,1,10,1,0,-1,12,2,36,0,1,2020-10-17 18:35:35.043992043,6,0,8,0,0,129,12,0,1,78,5,-63.8918,40.4814,944.16,60.3931
95,85,1,1,0,2,1,12,1,1,2,11,1,0,0.052007000,0,0,0,0,1,2020-10-17 18:35:36.347944975,0,0,5,0,0,129,6,1,46,1,16,-63.8918,40.4814,944.16,60.3931
96,72,1,0,1,1,2,10,1,7,1,5,1,0,-1,23,4,69,0,1,2020-10-17 18:35:36.989886045,2,0,0,0,0,129,7,2,32,255,67,-70.4593,40.4814,944.16,60.3931
97,208,1,1,0,2,1,4,1,1,7,3,1,0,0.051835000,0,0,0,1,0,2020-10-17 18:35:47.590030909,6,0,6,0,0,129,13,1,55,2,25,-70.4593,40.4814,944.16,60.3931
98,81,1,0,1,1,2,11,1,2,1,10,1,0,-1,5,1,80,0,1,2020-10-17 18:35:52.203937054,8,0,8,0,0,129,15,0,1,1000,0,-70.4593,,944.16,60.3931
99,85,1,1,0,2,1,12,1,1,2,11,1,0,0.052365000,0,0,0,0,1,2020-10-17 18:35:55.395955086,8,0,8,0,0,129,0,0,1,1300,4,-70.4593,,944.16,60.3931
100,72,1,0,1,1,2,10,1,10,1,5,1,0,-1,0,0,0,0,1,2020-10-17 18:35:56.036000013,5,0,3,0,0,129,11,1,38,1,71,-70.4593,,944.16,60.3931
101,239,1,1,0,2,1,6,1,1,10,6,1,0,0.050848000,0,0,0,0,1,2020-10-17 18:35:57.330981016,3,0,10,0,0,129,7,2,16,15,38,-70.4593,,944.16,60.3931
102,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,1,2,2020-10-17 18:35:58.365037918,2,0,0,0,0,129,6,2,32,255,54,-70.4593,,944.16,60.3931
103,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:35:59.905930996,5,0,9,0,0,129,12,3,1,1,84,,,944.16,60.3931
104,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:36:04.191982031,7,0,1,0,0,129,0,1,33,8,52,,,944.16,60.3931
105,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 18:36:08.973124027,1,0,7,0,0,129,7,1,58,1,32,,,,60.3931
106,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:36:22.284188986,4,0,2,0,0,129,7,2,36,511,76,,,,60.3931
107,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:36:23.480130911,8,0,4,0,0,129,1,1,42,1,6,,,,60.3931
