,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,value5
25,81,1,1,0,1,2,12,1,4,1,11,1,0,15.101457636,0,0,0,1,0,2020-10-17 17:14:47.964848995,6,0,4,0,0,129,10,1,38,1,237,-56.365,1205.9,79.6403,1000.22,1236.1
26,85,1,0,1,2,1,13,1,1,4,12,1,0,0.151717158,0,0,0,0,1,2020-10-17 17:14:48.108779669,1,0,8,0,0,129,14,1,58,1,93,-56.365,1205.9,79.6403,1000.22,1236.1
27,60,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:14:49.370779753,9,0,5,0,0,129,15,1,42,1,16,-56.365,1205.9,79.6403,1000.22,1012.62
28,60,0,2,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,2,2020-10-17 17:14:49.702629328,2,0,1,0,0,129,5,2,32,255,190,-56.7968,1205.9,79.6403,1000.22,1012.62
29,81,1,1,0,1,2,12,1,2,1,11,1,0,22.846931677,28,5,85,1,0,2020-10-17 17:14:49.780728340,8,0,2,0,0,129,3,1,33,0,183,-56.7968,1205.9,79.6403,1005.26,1012.62
30,85,1,0,1,2,1,13,1,1,2,12,1,0,0.152194138,0,0,0,0,1,2020-10-17 17:14:50.154748201,5,0,3,0,0,129,3,2,36,511,247,-56.7968,1205.9,79.6403,1005.26,1012.62
31,72,1,1,0,1,2,11,1,8,1,6,1,0,26.654576478,1,0,2,0,1,2020-10-17 17:14:50.522719622,3,0,11,0,0,129,4,2,16,15,131,-56.7968,1205.9,79.6403,1005.26,1012.62
32,72,1,1,0,1,2,11,1,11,1,6,1,0,30.000173783,0,0,0,0,1,2020-10-17 17:14:51.908876181,0,0,6,0,0,129,14,1,46,1,40,-56.7968,1205.9,79.6403,1005.26,1012.62
33,225,1,0,1,2,1,6,1,1,8,5,1,0,0.152638525,0,0,0,0,1,2020-10-17 17:14:53.542752504,4,0,0,0,0,129,3,2,28,127,149,-56.7968,1205.9,79.6403,1005.26,1012.62
34,293,1,0,1,2,1,10,1,1,11,10,1,0,0.152987953,0,0,0,0,1,2020-10-17 17:14:54.409753561,6,0,9,0,0,129,11,0,1,1100,4,-56.7968,1205.9,79.6403,1005.26,1012.62
35,72,1,1,0,1,2,11,1,6,1,6,1,0,30.000582323,6,1,18,0,1,2020-10-17 17:14:54.447777987,7,0,7,0,0,129,8,1,55,2,79,-56.7968,1205.9,80.5086,1005.26,1012.62
36,239,1,0,1,2,1,7,1,1,6,7,1,0,0.151655029,1,0,2,0,1,2020-10-17 17:15:05.260945319,6,0,10,0,0,129,12,3,1,1,283,-56.7968,1205.9,80.5086,1005.26,1012.62
37,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000490115,0,0,0,0,1,2020-10-17 17:15:10.960960388,6,0,10,0,0,129,13,3,1,1,282,-56.7968,1205.9,80.5086,1005.26,1012.62
38,72,1,1,0,1,2,11,1,4,1,6,1,0,14.747227197,0,0,0,0,1,2020-10-17 17:15:17.737066269,9,0,9,0,0,129,0,0,1,1300,5,-56.7968,1205.9,80.5086,1005.26,1012.62
39,196,1,0,1,2,1,3,1,1,7,2,1,0,0.152842218,0,0,0,0,1,2020-10-17 17:15:18.116993904,6,0,4,0,0,129,14,1,38,1,234,-56.7968,1206.98,80.5086,1005.26,1012.62
40,206,1,0,1,2,1,4,1,1,4,3,1,0,0.152920605,0,0,0,0,1,2020-10-17 17:15:18.261111258,1,0,8,0,0,129,15,1,58,1,94,-56.7968,1206.98,80.5086,1005.26,1012.62
41,72,1,1,0,1,2,11,1,3,1,6,1,0,30.001415451,6,1,18,0,1,2020-10-17 17:15:19.523079634,9,0,5,0,0,129,1,1,42,1,15,-56.7968,1206.98,80.5086,1005.26,1001.94
42,208,1,0,1,2,1,5,1,1,3,4,1,0,0.151824086,0,0,0,0,1,2020-10-17 17:15:19.856974125,2,0,1,0,0,129,6,2,32,255,189,-52.9957,1206.98,80.5086,1005.26,1001.94
43,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000410906,0,0,0,0,1,2020-10-17 17:15:19.932976723,8,0,2,0,0,129,4,1,33,0,182,-52.9957,1206.98,80.5086,1003.85,1001.94
44,142,1,0,1,2,1,1,1,1,5,15,1,0,0.151821128,0,0,0,0,1,2020-10-17 17:15:20.308028221,5,0,3,0,0,129,4,2,36,511,246,-52.9957,1206.98,80.5086,1003.85,1001.94
45,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000412940,0,0,0,0,1,2020-10-17 17:15:20.676022291,3,0,11,0,0,129,5,2,16,15,126,-52.9957,1206.98,80.5086,1003.85,1001.94
46,253,1,0,1,2,1,8,1,1,10,8,1,0,0.151803963,5,1,15,0,1,2020-10-17 17:15:22.062070847,0,0,6,0,0,129,15,1,46,1,41,-52.9957,1206.98,80.5086,1003.85,1001.94
47,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:15:23.696076870,4,0,0,0,0,129,4,2,28,127,148,-52.9957,1206.98,80.5086,1003.85,1001.94
48,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:15:24.600177050,7,0,7,0,0,129,9,1,55,2,77,-52.9957,1206.98,80.7906,1003.85,1001.94
49,72,1,1,0,1,2,11,1,9,1,6,1,0,30.000532657,0,0,0,0,1,2020-10-17 17:15:48.270356417,6,0,4,0,0,129,15,1,38,1,236,-52.9957,1207.44,80.7906,1003.85,1001.94
50,182,1,0,1,2,1,2,1,1,9,1,1,0,0.152647391,0,0,0,0,1,2020-10-17 17:15:48.414430380,1,0,8,0,0,129,0,1,58,1,95,-52.9957,1207.44,80.7906,1003.85,1001.94
51,72,1,1,0,1,2,11,1,2,1,6,1,0,7.001198604,5,1,15,0,1,2020-10-17 17:15:49.676387310,9,0,5,0,0,129,2,1,42,1,14,-52.9957,1207.44,80.7906,1003.85,1002.61
52,286,1,0,1,2,1,9,1,1,2,9,1,0,0.152906921,0,0,0,1,2,2020-10-17 17:15:50.009282589,2,0,1,0,0,129,7,2,32,255,187,-56.8995,1207.44,80.7906,1003.85,1002.61
53,81,1,1,0,1,2,12,1,2,1,11,1,0,2.553414774,5,1,15,1,0,2020-10-17 17:15:50.085286856,8,0,2,0,0,129,5,1,33,0,185,-56.8995,1207.44,80.7906,1005.03,1002.61
54,85,1,0,1,2,1,13,1,1,2,12,1,0,0.151636546,0,0,0,1,2,2020-10-17 17:15:50.461409807,5,0,3,0,0,129,5,2,36,511,245,-56.8995,1207.44,80.7906,1005.03,1002.61
55,81,1,1,0,1,2,12,1,6,1,11,1,0,14.660513394,14,3,42,1,0,2020-10-17 17:15:50.829346180,3,0,11,0,0,129,6,2,16,15,130,-56.8995,1207.44,80.7906,1005.03,1002.61
56,85,1,0,1,2,1,13,1,1,6,12,1,0,0.152602088,0,0,0,1,2,2020-10-17 17:15:52.215477705,0,0,6,0,0,129,0,1,46,1,42,-56.8995,1207.44,80.7906,1005.03,1002.61
57,72,1,1,0,1,2,11,1,8,1,6,1,0,30.000211555,34,7,102,0,1,2020-10-17 17:15:53.849321842,4,0,0,0,0,129,5,2,28,127,147,-56.8995,1207.44,80.7906,1005.03,1002.61
58,72,1,1,0,1,2,11,1,11,1,6,1,0,30.001069358,6,1,18,0,1,2020-10-17 17:15:54.753466845,7,0,7,0,0,129,10,1,55,2,78,-56.8995,1207.44,80.7124,1005.03,1002.61
59,225,1,0,1,2,1,6,1,1,8,5,1,0,0.151172883,0,0,0,0,1,2020-10-17 17:16:18.585082054,6,0,4,0,0,129,0,1,38,1,235,-56.8995,1207.39,80.7124,1005.03,1002.61
60,293,1,0,1,2,1,10,1,1,11,10,1,0,0.152089136,0,0,0,0,1,2020-10-17 17:16:18.721176624,1,0,8,0,0,129,1,1,58,1,96,-56.8995,1207.39,80.7124,1005.03,1002.61
61,72,1,1,0,1,2,11,1,6,1,6,1,0,15.188037556,0,0,0,0,1,2020-10-17 17:16:19.969275713,9,0,5,0,0,129,3,1,42,1,13,-56.8995,1207.39,80.7124,1005.03,1002.53
62,239,1,0,1,2,1,7,1,1,6,7,1,0,0.152089187,0,0,0,0,1,2020-10-17 17:16:20.312980890,2,0,1,0,0,129,8,2,32,255,188,-56.8441,1207.39,80.7124,1005.03,1002.53
63,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000184796,0,0,0,0,1,2020-10-17 17:16:20.437438488,8,0,2,0,0,129,6,1,33,0,184,-56.8441,1207.39,80.7124,1004.9,1002.53
64,72,1,1,0,1,2,11,1,4,1,6,1,0,30.001134518,0,0,0,0,1,2020-10-17 17:16:20.773291349,5,0,3,0,0,129,6,2,36,511,244,-56.8441,1207.39,80.7124,1004.9,1002.53
65,196,1,0,1,2,1,3,1,1,7,2,1,0,0.150959698,0,0,0,0,1,2020-10-17 17:16:21.144903183,3,0,11,0,0,129,7,2,16,15,129,-56.8441,1207.39,80.7124,1004.9,1002.53
66,206,1,0,1,2,1,4,1,1,4,3,1,0,0.152059645,0,0,0,0,1,2020-10-17 17:16:21.867824554,8,0,9,0,0,129,7,0,1,999,3,-56.8441,1207.39,80.7124,1004.9,1002.53
67,72,1,1,0,1,2,11,1,3,1,6,1,0,30.001188236,6,1,18,0,1,2020-10-17 17:16:22.525232315,0,0,6,0,0,129,1,1,46,1,43,-56.8441,1207.39,80.7124,1004.9,1002.53
68,208,1,0,1,2,1,5,1,1,3,4,1,0,0.152022082,0,0,0,0,1,2020-10-17 17:16:24.089255571,4,0,0,0,0,129,6,2,28,127,146,-56.8441,1207.39,80.7124,1004.9,1002.53
69,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000213843,0,0,0,0,1,2020-10-17 17:16:24.981311560,7,0,7,0,0,129,11,1,55,2,82,-56.8441,1207.39,81.8894,1004.9,1002.53
70,142,1,0,1,2,1,1,1,1,5,15,1,0,0.152029530,0,0,0,0,1,2020-10-17 17:16:48.876844168,6,0,4,0,0,129,1,1,38,1,241,-56.8441,1228.98,81.8894,1004.9,1002.53
71,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000128230,0,0,0,0,1,2020-10-17 17:16:49.018069267,1,0,8,0,0,129,2,1,58,1,98,-56.8441,1228.98,81.8894,1004.9,1002.53
72,253,1,0,1,2,1,8,1,1,10,8,1,0,0.151227526,0,0,0,0,1,2020-10-17 17:16:50.286625862,9,0,5,0,0,129,4,1,42,1,17,-56.8441,1228.98,81.8894,1004.9,1011.61
73,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:16:50.641034603,2,0,1,0,0,129,9,2,32,255,193,-49.0219,1228.98,81.8894,1004.9,1011.61
74,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:16:50.775384426,8,0,2,0,0,129,8,1,33,0,207,-49.0219,1228.98,81.8894,999.0,1011.61
75,72,1,1,0,1,2,11,1,9,1,6,1,0,30.000279611,0,0,0,0,1,2020-10-17 17:16:51.081812143,5,0,3,0,0,129,7,2,36,511,242,-49.0219,1228.98,81.8894,999.0,1011.61
76,182,1,0,1,2,1,2,1,1,9,1,1,0,0.152065278,0,0,0,0,1,2020-10-17 17:16:51.452953339,3,0,11,0,0,129,8,2,16,15,143,-49.0219,1228.98,81.8894,999.0,1011.61
77,81,1,1,0,1,2,12,1,8,1,11,1,0,6.293413139,5,1,15,0,1,2020-10-17 17:16:52.845640182,0,0,6,0,0,129,2,1,46,1,36,-49.0219,1228.98,81.8894,999.0,1011.61
78,72,1,1,0,1,2,11,1,2,1,6,1,0,27.296032838,0,0,0,1,0,2020-10-17 17:16:54.312810183,4,0,0,0,0,129,7,2,28,127,145,-49.0219,1228.98,81.8894,999.0,1011.61
79,85,1,0,1,2,1,13,1,1,8,12,1,0,0.151491298,0,0,0,0,1,2020-10-17 17:16:55.208617449,7,0,7,0,0,129,12,1,55,2,83,-49.0219,1228.98,84.7739,999.0,1011.61
80,286,1,0,1,2,1,9,1,1,2,9,1,0,0.152090345,0,0,0,1,2,2020-10-17 17:17:16.075188160,6,0,9,0,0,129,2,0,1,1200,1,-49.0219,1228.98,84.7739,999.0,1011.61
81,89,1,1,0,1,2,14,1,8,1,13,1,0,10.700146320,23,5,69,1,0,2020-10-17 17:17:19.171008825,6,0,4,0,0,129,3,1,38,1,240,-49.0219,1200.0,84.7739,999.0,1011.61
82,91,1,0,1,2,1,15,1,1,8,14,1,0,0.151045575,0,0,0,0,1,2020-10-17 17:17:19.320470333,1,0,8,0,0,129,3,1,58,1,100,-49.0219,1200.0,84.7739,999.0,1011.61
83,89,1,1,0,1,2,14,1,8,1,13,1,0,5.547588515,12,3,36,1,0,2020-10-17 17:17:20.592702866,9,0,5,0,0,129,5,1,42,1,18,-49.0219,1200.0,84.7739,999.0,1011.87
84,91,1,0,1,2,1,15,1,1,8,14,1,0,0.152426542,0,0,0,0,1,2020-10-17 17:17:20.940903425,2,0,1,0,0,129,10,2,32,255,194,-48.7841,1200.0,84.7739,999.0,1011.87
85,81,1,1,0,1,2,12,1,6,1,11,1,0,28.214530117,18,3,54,1,0,2020-10-17 17:17:21.091591835,8,0,2,0,0,129,9,1,33,0,208,-48.7841,1200.0,84.7739,999.0,1011.87
86,85,1,0,1,2,1,13,1,1,6,12,1,0,0.151756492,0,0,0,0,1,2020-10-17 17:17:21.384841442,5,0,3,0,0,129,8,2,36,511,243,-48.7841,1200.0,84.7739,999.0,1011.87
87,72,1,1,0,1,2,11,1,8,1,6,1,0,7.004720188,0,0,0,0,1,2020-10-17 17:17:21.752933979,3,0,11,0,0,129,9,2,16,15,144,-48.7841,1200.0,84.7739,999.0,1011.87
88,72,1,1,0,1,2,11,1,11,1,6,1,0,30.000927273,6,1,18,0,1,2020-10-17 17:17:23.156905174,0,0,6,0,0,129,3,1,46,1,37,-48.7841,1200.0,84.7739,999.0,1011.87
89,225,1,0,1,2,1,6,1,1,8,5,1,0,0.151313422,0,0,0,0,1,2020-10-17 17:17:24.540493011,4,0,0,0,0,129,8,2,28,127,152,-48.7841,1200.0,84.7739,999.0,1011.87
90,293,1,0,1,2,1,10,1,1,11,10,1,0,0.151404242,0,0,0,0,1,2020-10-17 17:17:25.447482109,7,0,7,0,0,129,13,1,55,2,75,-48.7841,1200.0,86.0714,999.0,1011.87
91,72,1,1,0,1,2,11,1,6,1,6,1,0,1.634670253,0,0,0,0,1,2020-10-17 17:17:34.839025021,6,0,9,0,0,129,4,0,1,1100,4,-48.7841,1200.0,86.0714,999.0,1011.87
92,239,1,0,1,2,1,7,1,1,6,7,1,0,0.151342977,0,0,0,0,1,2020-10-17 17:17:49.470841408,6,0,4,0,0,129,5,1,38,1,281,-48.7841,1200.0,86.0714,999.0,1011.87
93,72,1,1,0,1,2,11,1,7,1,6,1,0,30.001919559,0,0,0,0,1,2020-10-17 17:17:49.624280214,1,0,8,0,0,129,4,1,58,1,101,-48.7841,1200.0,86.0714,999.0,1011.87
94,72,1,1,0,1,2,11,1,4,1,6,1,0,30.000939916,0,0,0,0,1,2020-10-17 17:17:50.896577597,9,0,5,0,0,129,6,1,42,1,21,-48.7841,1200.0,86.0714,999.0,1026.02
95,196,1,0,1,2,1,3,1,1,7,2,1,0,0.152425217,0,0,0,0,1,2020-10-17 17:17:51.260283947,2,0,1,0,0,129,11,2,32,255,195,-34.2877,1200.0,86.0714,999.0,1026.02
96,206,1,0,1,2,1,4,1,1,4,3,1,0,0.151308454,0,0,0,0,1,2020-10-17 17:17:51.418530703,8,0,2,0,0,129,10,1,33,0,211,-34.2877,1200.0,86.0714,999.0,1026.02
97,72,1,1,0,1,2,11,1,3,1,6,1,0,30.001041875,5,1,15,0,1,2020-10-17 17:17:51.707926750,5,0,3,0,0,129,9,2,36,511,251,-34.2877,1200.0,86.0714,999.0,1026.02
98,208,1,0,1,2,1,5,1,1,3,4,1,0,0.152238271,0,0,0,0,1,2020-10-17 17:17:52.076805830,3,0,11,0,0,129,10,2,16,15,117,-34.2877,1200.0,86.0714,999.0,1026.02
99,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000980223,0,0,0,0,1,2020-10-17 17:17:53.384611130,0,0,6,0,0,129,4,1,46,1,45,-34.2877,1200.0,86.0714,999.0,1026.02
100,142,1,0,1,2,1,1,1,1,5,15,1,0,0.152322408,0,0,0,0,1,2020-10-17 17:17:54.799685478,4,0,0,0,0,129,9,2,28,127,155,-34.2877,1200.0,86.0714,999.0,1026.02
101,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000815690,0,0,0,0,1,2020-10-17 17:17:55.678912163,7,0,7,0,0,129,14,1,55,2,74,-34.2877,1200.0,91.9291,999.0,1026.02
102,253,1,0,1,2,1,8,1,1,10,8,1,0,0.152379007,0,0,0,1,2,2020-10-17 17:18:01.430675745,7,0,9,0,0,129,15,0,1,None,2,-34.2877,1200.0,91.9291,999.0,1026.02
103,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 17:18:19.782458067,6,0,4,0,0,129,6,1,38,1,280,-34.2877,1200.0,91.9291,999.0,1026.02
104,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 17:18:19.929065228,1,0,8,0,0,129,5,1,58,1,110,-34.2877,1200.0,91.9291,999.0,1026.02
105,72,1,1,0,1,2,11,1,9,1,6,1,0,30.001106586,0,0,0,0,1,2020-10-17 17:18:21.208703518,9,0,5,0,0,129,7,1,42,1,22,-34.2877,1200.0,91.9291,999.0,1030.69
106,182,1,0,1,2,1,2,1,1,9,1,1,0,0.152217714,0,0,0,0,1,2020-10-17 17:18:21.583616018,2,0,1,0,0,129,12,2,32,255,198,-2.38095,1200.0,91.9291,999.0,1030.69
107,72,1,1,0,1,2,11,1,2,1,6,1,0,30.001033573,5,1,15,0,1,2020-10-17 17:18:21.718443632,8,0,2,0,0,129,11,1,33,0,216,-2.38095,1200.0,91.9291,999.0,1030.69
108,286,1,0,1,2,1,9,1,1,2,9,1,0,0.151365523,0,0,0,0,1,2020-10-17 17:18:22.012178659,5,0,3,0,0,129,10,2,36,511,257,-2.38095,1200.0,91.9291,999.0,1030.69
109,72,1,1,0,1,2,11,1,8,1,6,1,0,30.000692439,61,12,183,0,1,2020-10-17 17:18:22.380019903,3,0,11,0,0,129,11,2,16,15,124,-2.38095,1200.0,91.9291,999.0,1030.69
110,72,1,1,0,1,2,11,1,11,1,6,1,0,30.000616848,0,0,0,0,1,2020-10-17 17:18:23.607748270,0,0,6,0,0,129,5,1,46,1,46,-2.38095,1200.0,91.9291,999.0,1030.69
111,225,1,0,1,2,1,6,1,1,8,5,1,0,0.152669880,0,0,0,0,1,2020-10-17 17:18:25.027662039,4,0,0,0,0,129,10,2,28,127,160,-2.38095,1200.0,91.9291,999.0,1030.69
112,293,1,0,1,2,1,10,1,1,11,10,1,0,0.152702394,0,0,0,0,1,2020-10-17 17:18:25.910020113,7,0,7,0,0,129,0,1,55,2,67,-2.38095,1200.0,49.2204,999.0,1030.69
113,72,1,1,0,1,2,11,1,6,1,6,1,0,30.000652931,0,0,0,0,1,2020-10-17 17:18:46.294095516,7,0,7,0,0,129,1,1,55,2,65,-2.38095,1200.0,79.34,999.0,1030.69
114,239,1,0,1,2,1,7,1,1,6,7,1,0,0.152654813,0,0,0,0,1,2020-10-17 17:18:50.126236200,6,0,4,0,0,129,7,1,38,1,279,-2.38095,1200.0,79.34,999.0,1030.69
115,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000764559,6,1,18,0,1,2020-10-17 17:18:50.247670174,1,0,8,0,0,129,6,1,58,1,111,-2.38095,1200.0,79.34,999.0,1030.69
116,72,1,1,0,1,2,11,1,4,1,6,1,0,30.001063922,0,0,0,0,1,2020-10-17 17:18:51.514731646,9,0,5,0,0,129,8,1,42,1,23,-2.38095,1200.0,79.34,999.0,1029.41
117,196,1,0,1,2,1,3,1,1,7,2,1,0,0.151543786,0,0,0,0,1,2020-10-17 17:18:51.891452789,2,0,1,0,0,129,13,2,32,255,202,-2.34701,1200.0,79.34,999.0,1029.41
118,206,1,0,1,2,1,4,1,1,4,3,1,0,0.151246312,0,0,0,0,1,2020-10-17 17:18:52.031177759,8,0,2,0,0,129,12,1,33,0,217,-2.34701,1200.0,79.34,999.0,1029.41
119,72,1,1,0,1,2,11,1,3,1,6,1,0,30.000633432,0,0,0,0,1,2020-10-17 17:18:52.343463898,5,0,3,0,0,129,11,2,36,511,258,-2.34701,1200.0,79.34,999.0,1029.41
120,208,1,0,1,2,1,5,1,1,3,4,1,0,0.152748042,0,0,0,0,1,2020-10-17 17:18:52.691862822,3,0,11,0,0,129,12,2,16,15,125,-2.34701,1200.0,79.34,999.0,1029.41
121,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000777736,0,0,0,0,1,2020-10-17 17:18:53.847610235,0,0,6,0,0,129,6,1,46,1,47,-2.34701,1200.0,79.34,999.0,1029.41
122,142,1,0,1,2,1,1,1,1,5,15,1,0,0.152546045,0,0,0,0,1,2020-10-17 17:18:55.255716084,4,0,0,0,0,129,11,2,28,127,161,-2.34701,1200.0,79.34,999.0,1029.41
123,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000665442,5,1,15,0,1,2020-10-17 17:19:16.601963282,7,0,7,0,0,129,2,1,55,2,64,-2.34701,1200.0,79.34,999.0,1029.41
124,253,1,0,1,2,1,8,1,1,10,8,1,0,0.152741351,0,0,0,1,2,2020-10-17 17:19:20.425944805,6,0,4,0,0,129,8,1,38,1,278,-2.34701,1200.0,79.34,999.0,1029.41
