,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4
65,85,1,0,1,2,1,12,1,1,10,11,1,0,0.151013543,0,0,0,0,1,2020-10-17 18:22:44.352622747,6,0,6,0,0,129,1,1,55,2,22,-361.876,,-545.478,-172.109
66,72,1,1,0,1,2,10,1,5,1,5,1,0,7.705303455,0,0,0,0,1,2020-10-17 18:22:45.060876131,6,0,6,0,0,129,3,1,55,2,23,-361.876,,-545.478,-172.109
67,225,1,0,1,2,1,5,1,1,5,4,1,0,0.151785499,0,0,0,0,1,2020-10-17 18:22:53.697030306,5,0,3,0,0,129,2,1,38,1,70,-361.876,,-545.478,-172.109
68,72,1,1,0,1,2,10,1,4,1,5,1,0,60.000741602,0,0,0,0,1,2020-10-17 18:22:54.993405819,3,0,10,0,0,129,10,2,16,15,43,-361.881,,-545.478,-172.109
69,142,1,0,1,2,1,1,1,1,4,14,1,0,0.151700475,0,0,0,0,1,2020-10-17 18:22:55.972748756,6,0,9,0,0,129,4,3,1,0,84,-361.881,,-545.478,-172.109
70,72,1,1,0,1,2,10,1,11,1,5,1,0,60.000656394,0,0,0,0,1,2020-10-17 18:22:56.020901680,2,0,0,0,0,129,9,2,32,255,65,-361.881,,-545.478,-172.109
71,196,1,0,1,2,1,2,1,1,11,1,1,0,0.151772113,0,0,0,0,1,2020-10-17 18:23:01.872695684,7,0,1,0,0,129,15,1,33,8,46,-361.881,,-545.478,-172.109
72,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:23:06.219460726,6,0,9,0,0,129,5,3,1,0,83,-361.881,,-545.478,-172.109
73,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:23:06.728747606,1,0,7,0,0,129,10,1,58,1,33,-361.881,,-545.478,-173.527
74,81,1,1,0,1,2,11,1,10,1,10,1,0,5.889804318,0,0,0,1,0,2020-10-17 18:23:20.047898769,4,0,2,0,0,129,10,2,36,503,73,-361.881,,-545.478,-173.527
75,85,1,0,1,2,1,12,1,1,10,11,1,0,0.151270348,0,0,0,0,1,2020-10-17 18:23:21.241637707,8,0,4,0,0,129,14,1,42,1,10,-361.881,,-545.478,-173.527
76,72,1,1,0,1,2,10,1,6,1,5,1,0,60.000661227,0,0,0,0,1,2020-10-17 18:23:34.265587091,0,0,5,0,0,129,10,1,46,1,13,-361.881,,-554.472,-173.527
77,206,1,0,1,2,1,3,1,1,6,2,1,0,0.151749136,0,0,0,0,1,2020-10-17 18:23:34.885490417,2,0,0,0,0,129,11,2,32,255,60,-361.881,,-554.472,-173.527
78,72,1,1,0,1,2,10,1,9,1,5,1,0,60.000633591,0,0,0,0,1,2020-10-17 18:23:45.357453108,6,0,6,0,0,129,6,1,55,2,20,-361.881,,-554.472,-173.527
79,293,1,0,1,2,1,9,1,1,9,9,1,0,0.152878852,0,0,0,0,1,2020-10-17 18:23:53.931402445,5,0,3,0,0,129,3,1,38,1,68,-361.881,,-554.472,-173.527
80,81,1,1,0,1,2,11,1,6,1,10,1,0,9.475730106,0,0,0,1,0,2020-10-17 18:23:55.222457886,3,0,10,0,0,129,11,2,16,15,44,-374.688,,-554.472,-173.527
81,85,1,0,1,2,1,12,1,1,6,11,1,0,0.151353362,0,0,0,1,2,2020-10-17 18:23:56.268363476,2,0,0,0,0,129,10,2,32,255,61,-374.688,,-554.472,-173.527
82,72,1,1,0,1,2,10,1,7,1,5,1,0,60.000625861,0,0,0,0,1,2020-10-17 18:24:02.026339769,7,0,1,0,0,129,0,1,33,8,45,-374.688,,-554.472,-173.527
83,208,1,0,1,2,1,4,1,1,7,3,1,0,0.151863247,0,0,0,0,1,2020-10-17 18:24:06.882391691,1,0,7,0,0,129,11,1,58,1,32,-374.688,,-554.472,-173.53
84,72,1,1,0,1,2,10,1,10,1,5,1,0,21.506287333,0,0,0,0,1,2020-10-17 18:24:17.684447289,5,0,9,0,0,129,4,3,1,3,86,-374.688,,-554.472,-173.53
85,239,1,0,1,2,1,6,1,1,10,6,1,0,0.151894885,0,0,0,0,1,2020-10-17 18:24:20.200680256,4,0,2,0,0,129,11,2,36,503,74,-374.688,,-554.472,-173.53
86,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 18:24:21.394472361,8,0,4,0,0,129,15,1,42,1,12,-374.688,,-554.472,-173.53
87,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 18:24:24.810552597,7,0,9,0,0,129,1,3,1,1,85,-374.688,,-554.472,-173.53
88,72,1,1,0,1,2,10,1,8,1,5,1,0,60.000408825,0,0,0,0,1,2020-10-17 18:24:31.392647266,6,0,9,0,0,129,7,3,1,0,83,-374.688,,-554.472,-173.53
89,253,1,0,1,2,1,7,1,1,8,7,1,0,0.331824184,0,0,0,0,1,2020-10-17 18:24:34.418653488,0,0,5,0,0,129,11,1,46,1,17,-374.688,,-554.472,-173.53
90,72,1,1,0,1,2,10,1,2,1,5,1,0,60.000422128,0,0,0,0,1,2020-10-17 18:24:35.038610935,2,0,0,0,0,129,12,2,32,255,59,-374.688,,,-173.53
91,196,1,0,1,2,1,2,1,1,2,1,1,0,0.297830339,0,0,0,1,2,2020-10-17 18:24:45.510762929,6,0,6,0,0,129,8,1,55,2,24,-374.688,,,-173.53
92,89,1,1,0,1,2,13,1,5,1,12,1,0,43.273399570,0,0,0,1,0,2020-10-17 18:24:54.083655596,5,0,3,0,0,129,5,1,38,1,72,-374.688,,,-173.53
93,91,1,0,1,2,1,14,1,1,5,13,1,0,0.318208841,0,0,0,0,1,2020-10-17 18:24:55.374763727,3,0,10,0,0,129,12,2,16,15,41,-374.688,,,-173.53
94,72,1,1,0,1,2,10,1,3,1,5,1,0,60.000311201,0,0,0,0,1,2020-10-17 18:24:56.420840263,2,0,0,0,0,129,11,2,32,255,58,,,,-173.53
95,286,1,0,1,2,1,8,1,1,3,8,1,0,0.225963345,0,0,0,1,2,2020-10-17 18:24:59.433700562,5,0,9,0,0,129,6,3,1,4,87,,,,-173.53
96,89,1,1,0,1,2,13,1,5,1,12,1,0,14.750416860,0,0,0,1,0,2020-10-17 18:25:02.178756237,7,0,1,0,0,129,2,1,33,8,67,,,,-173.53
97,91,1,0,1,2,1,14,1,1,5,13,1,0,0.305975720,0,0,0,1,2,2020-10-17 18:25:07.033971786,1,0,7,0,0,129,12,1,58,1,36,,,,-173.53
