,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4
28,85,1,0,1,2,1,8,1,1,5,8,1,0,0.151544470,0,0,0,0,1,2020-10-17 19:43:59.037850142,4,0,5,0,0,129,15,0,1,1100,1,-42.279,84.6733,172.693,1308.94
29,72,1,1,0,1,2,6,1,2,1,4,1,0,8.081090782,0,0,0,0,1,2020-10-17 19:44:04.558057785,4,0,5,0,0,129,0,0,1,None,5,-42.279,84.6733,172.693,1308.94
30,286,1,0,1,2,1,5,1,1,2,6,1,0,0.151960595,0,0,0,1,2,2020-10-17 19:44:12.866195679,2,0,5,0,0,129,4,0,1,None,6,-42.279,84.6733,172.693,1308.94
31,72,1,1,0,1,2,6,1,6,1,4,1,0,20.200259991,16,4,48,0,1,2020-10-17 19:44:18.363928080,1,0,2,0,0,129,2,1,38,1,30,-42.279,84.6733,172.693,1308.94
32,206,1,0,1,2,1,2,1,1,6,2,1,0,0.152935225,0,0,0,0,1,2020-10-17 19:44:25.128112793,4,0,3,0,0,129,1,1,42,1,10,-42.279,84.6733,172.693,218.677
33,81,1,1,0,1,2,7,1,2,1,7,1,0,8.555238596,0,0,0,1,0,2020-10-17 19:44:31.411713362,2,0,4,0,0,129,5,1,55,2,11,-42.279,47.7638,172.693,218.677
34,85,1,0,1,2,1,8,1,1,2,8,1,0,0.152803187,0,0,0,0,1,2020-10-17 19:44:39.587473869,3,0,1,0,0,129,2,1,33,0,24,-42.279,47.7638,139.622,218.677
35,72,1,1,0,1,2,6,1,4,1,4,1,0,60.000546330,4,1,12,0,1,2020-10-17 19:44:40.791510820,0,0,0,0,0,129,8,2,32,255,22,-13.2316,47.7638,139.622,218.677
36,196,1,0,1,2,1,1,1,1,4,1,1,0,0.150830589,0,0,0,1,2,2020-10-17 19:44:41.402112961,1,0,6,0,0,129,3,3,1,1,31,-13.2316,47.7638,139.622,218.677
37,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,12,2,36,0,1,2020-10-17 19:45:04.838690758,1,0,5,0,0,129,4,0,1,1200,2,-13.2316,47.7638,139.622,218.677
38,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:45:14.874833107,3,0,5,0,0,129,3,0,1,1000,0,-13.2316,47.7638,139.622,218.677
39,81,1,1,0,1,2,7,1,5,1,7,1,0,15.775325785,6,1,18,1,0,2020-10-17 19:45:18.515825987,1,0,2,0,0,129,5,1,38,1,26,-13.2316,47.7638,139.622,218.677
40,85,1,0,1,2,1,8,1,1,5,8,1,0,0.152843080,0,0,0,1,2,2020-10-17 19:45:20.938830137,2,0,5,0,0,129,6,0,1,78,3,-13.2316,47.7638,139.622,218.677
41,89,1,1,0,1,2,9,1,3,1,9,1,0,37.897979425,23,4,68,1,0,2020-10-17 19:45:25.279894352,4,0,3,0,0,129,2,1,42,1,9,-13.2316,47.7638,139.622,218.677
42,91,1,0,1,2,1,10,1,1,3,10,1,0,0.152323334,0,0,0,1,2,2020-10-17 19:45:28.610962152,4,0,5,0,0,129,3,0,1,1100,1,-13.2316,47.7638,139.622,
43,81,1,1,0,1,2,7,1,3,1,7,1,0,21.828909259,57,11,170,1,0,2020-10-17 19:45:31.564908266,2,0,4,0,0,129,7,1,55,2,15,-13.2316,47.7638,139.622,
44,85,1,0,1,2,1,8,1,1,3,8,1,0,0.305617747,0,0,0,0,1,2020-10-17 19:45:35.091988087,4,0,5,0,0,129,4,0,1,None,5,-13.2316,,139.622,
45,72,1,1,0,1,2,6,1,3,1,4,1,0,0.001152379,0,0,0,0,1,2020-10-17 19:45:39.739964485,3,0,1,0,0,129,4,1,33,8,25,-13.2316,,139.622,
46,225,1,0,1,2,1,3,1,1,3,3,1,0,0.344674640,6,1,18,1,2,2020-10-17 19:45:39.781881094,2,0,5,0,0,129,8,0,1,None,6,-13.2316,,,
47,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,11,2,33,0,1,2020-10-17 19:45:40.944091797,0,0,0,0,0,129,9,2,32,247,16,-13.2316,,,
48,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:45:51.310063839,1,0,5,0,0,129,6,0,1,1100,4,,,,
49,72,1,1,0,1,2,6,1,5,1,4,1,0,37.932107336,5,1,15,0,1,2020-10-17 19:45:56.875096083,1,0,6,0,0,129,7,3,1,1,31,,,,
50,239,1,0,1,2,1,4,1,1,5,5,1,0,0.326226771,0,0,0,0,1,2020-10-17 19:46:18.668366432,1,0,2,0,0,129,8,1,38,1,27,,,,
