,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4
22,60,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:43:34.240032911,2,0,5,0,0,129,3,0,1,78,3,-56.5545,84.6733,1003.92,1308.94
23,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 19:43:39.305615902,3,0,1,0,0,129,1,1,33,0,27,-56.5545,84.6733,172.693,1308.94
24,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:43:40.308376074,4,0,5,0,0,129,13,0,1,1100,1,-56.5545,84.6733,172.693,1308.94
25,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,1,0,2020-10-17 19:43:40.500271082,0,0,0,0,0,129,7,2,32,255,25,-42.279,84.6733,172.693,1308.94
26,81,1,0,1,1,2,7,1,3,1,7,1,0,-1,6,1,18,0,1,2020-10-17 19:43:45.917584896,4,0,5,0,0,129,14,0,1,None,5,-42.279,84.6733,172.693,1308.94
27,85,1,1,0,2,1,8,1,1,3,8,1,0,0.051689000,0,0,0,0,1,2020-10-17 19:43:56.288283110,1,0,5,0,0,129,1,0,1,1100,4,-42.279,84.6733,172.693,1308.94
28,60,0,1,0,0,0,0,0,0,0,0,0,0,-1,12,2,36,1,2,2020-10-17 19:43:58.987978935,4,0,5,0,0,129,15,0,1,1100,1,-42.279,84.6733,172.693,1308.94
29,42,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:44:04.508204937,4,0,5,0,0,129,0,0,1,None,5,-42.279,84.6733,172.693,1308.94
30,72,1,0,1,1,2,6,1,3,1,4,1,0,-1,0,0,0,0,1,2020-10-17 19:44:12.816339970,2,0,5,0,0,129,4,0,1,None,6,-42.279,84.6733,172.693,1308.94
31,225,1,1,0,2,1,3,1,1,3,3,1,0,0.051156000,0,0,0,1,0,2020-10-17 19:44:18.314053059,1,0,2,0,0,129,2,1,38,1,34,-42.279,84.6733,172.693,1308.94
32,81,1,0,1,1,2,7,1,6,1,7,1,0,-1,6,1,18,0,1,2020-10-17 19:44:25.078247070,4,0,3,0,0,129,1,1,42,1,11,-42.279,84.6733,172.693,218.677
33,85,1,1,0,2,1,8,1,1,6,8,1,0,0.050710000,0,0,0,1,0,2020-10-17 19:44:31.361834049,2,0,4,0,0,129,5,1,55,2,12,-42.279,47.7638,172.693,218.677
34,81,1,0,1,1,2,7,1,2,1,7,1,0,-1,11,2,33,0,1,2020-10-17 19:44:39.537591934,3,0,1,0,0,129,2,1,33,0,28,-42.279,47.7638,139.622,218.677
35,85,1,1,0,2,1,8,1,1,2,8,1,0,0.050664000,0,0,0,0,1,2020-10-17 19:44:40.741669893,0,0,0,0,0,129,8,2,32,255,26,-13.2316,47.7638,139.622,218.677
36,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,1,0,16,0,1,2020-10-17 19:44:41.352240086,1,0,6,0,0,129,3,3,1,1,35,-13.2316,47.7638,139.622,218.677
37,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 19:45:04.788850069,1,0,5,0,0,129,4,0,1,1200,2,-13.2316,47.7638,139.622,218.677
38,72,1,0,1,1,2,6,1,5,1,4,1,0,-1,0,0,0,0,1,2020-10-17 19:45:14.824965000,3,0,5,0,0,129,3,0,1,1000,0,-13.2316,47.7638,139.622,218.677
39,239,1,1,0,2,1,4,1,1,5,5,1,0,0.052289000,0,0,0,0,1,2020-10-17 19:45:18.465959072,1,0,2,0,0,129,5,1,38,1,30,-13.2316,47.7638,139.622,218.677
40,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,1,0,16,1,0,2020-10-17 19:45:20.888962030,2,0,5,0,0,129,6,0,1,78,3,-13.2316,47.7638,139.622,218.677
41,81,1,0,1,1,2,7,1,5,1,7,1,0,-1,15,3,45,0,1,2020-10-17 19:45:25.230021000,4,0,3,0,0,129,2,1,42,1,10,-13.2316,47.7638,139.622,83.3154
42,85,1,1,0,2,1,8,1,1,5,8,1,0,0.050989000,0,0,0,0,1,2020-10-17 19:45:28.561088085,4,0,5,0,0,129,3,0,1,1100,1,-13.2316,47.7638,139.622,83.3154
43,72,1,0,1,1,2,6,1,2,1,4,1,0,-1,0,0,0,0,1,2020-10-17 19:45:31.515080929,2,0,4,0,0,129,7,1,55,2,17,-13.2316,74.3846,139.622,83.3154
44,286,1,1,0,2,1,5,1,1,2,6,1,0,0.051452000,0,0,0,1,2,2020-10-17 19:45:35.042129993,4,0,5,0,0,129,4,0,1,None,5,-13.2316,74.3846,139.622,83.3154
45,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,12,3,36,1,2,2020-10-17 19:45:39.690133095,3,0,1,0,0,129,4,1,33,8,29,-13.2316,74.3846,995.451,83.3154
46,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 19:45:39.732059002,2,0,5,0,0,129,8,0,1,None,6,-13.2316,74.3846,995.451,83.3154
47,42,0,0,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 19:45:40.894200087,0,0,0,0,0,129,9,2,32,247,18,48.3065,74.3846,995.451,83.3154
48,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 19:45:51.260196924,1,0,5,0,0,129,6,0,1,1100,4,48.3065,74.3846,995.451,83.3154
49,72,1,0,1,1,2,6,1,6,1,4,1,0,-1,0,0,0,0,1,2020-10-17 19:45:56.825213909,1,0,6,0,0,129,7,3,1,1,35,48.3065,74.3846,995.451,83.3154
50,206,1,1,0,2,1,2,1,1,6,2,1,0,0.052386000,0,0,0,0,1,2020-10-17 19:46:18.618488073,1,0,2,0,0,129,8,1,38,1,31,48.3065,74.3846,995.451,83.3154
51,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,2020-10-17 19:46:25.382513046,4,0,3,0,0,129,5,1,42,1,7,48.3065,74.3846,995.451,83.3154
52,81,1,0,1,1,2,7,1,2,1,7,1,0,-1,0,0,0,0,1,2020-10-17 19:46:31.668571949,2,0,4,0,0,129,9,1,55,2,14,48.3065,74.3846,995.451,
53,85,1,1,0,2,1,8,1,1,2,8,1,0,0.052244000,0,0,0,0,1,2020-10-17 19:46:39.843638897,3,0,1,0,0,129,5,1,33,8,21,48.3065,,995.451,
54,60,0,1,2,0,0,0,0,0,0,0,0,0,-1,4,1,12,0,1,2020-10-17 19:46:41.047637939,0,0,0,0,0,129,10,2,32,255,24,48.3065,,,
