,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,value5
13,72,1,1,0,1,2,11,1,11,1,6,1,0,-1,0,0,0,1,2,2020-10-17 16:10:12.672916889,8,0,2,0,0,129,5,1,33,0,158,-56.2611,1211.66,79.8714,1005.24,1236.1
14,225,1,0,1,2,1,6,1,1,8,5,1,0,0.152141439,0,0,0,0,1,2020-10-17 16:10:12.720880508,7,0,7,0,0,129,5,1,55,2,79,-56.2611,1211.66,79.8729,1005.24,1236.1
15,293,1,0,1,2,1,10,1,1,11,10,1,0,0.152135298,0,0,0,1,2,2020-10-17 16:10:13.304818869,5,0,3,0,0,129,2,2,36,511,220,-56.2611,1211.66,79.8729,1005.24,1236.1
16,72,1,1,0,1,2,11,1,7,1,6,1,0,-1,13,2,38,0,1,2020-10-17 16:10:17.151956320,6,0,4,0,0,129,13,1,38,1,209,-56.2611,1211.68,79.8729,1005.24,1236.1
17,196,1,0,1,2,1,3,1,1,7,2,1,0,0.151030916,0,0,0,0,1,2020-10-17 16:10:17.191879511,1,0,8,0,0,129,14,1,58,1,90,-56.2611,1211.68,79.8729,1005.24,1236.1
18,72,1,1,0,1,2,11,1,5,1,6,1,0,-1,0,0,0,0,1,2020-10-17 16:10:20.567886114,2,0,1,0,0,129,5,2,32,255,177,-56.2586,1211.68,79.8729,1005.24,1236.1
19,142,1,0,1,2,1,1,1,1,5,15,1,0,0.151211855,0,0,0,0,1,2020-10-17 16:10:20.767937660,3,0,11,0,0,129,4,2,16,15,118,-56.2586,1211.68,79.8729,1005.24,1236.1
20,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 16:10:22.808011293,0,0,6,0,0,129,14,1,46,1,36,-56.2586,1211.68,79.8729,1005.24,1236.1
21,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:10:23.967964888,4,0,0,0,0,129,3,2,28,127,135,-56.2586,1211.68,79.8729,1005.24,1236.1
22,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000352916,0,0,0,0,1,2020-10-17 16:10:33.791060448,8,0,10,0,0,129,6,3,1,1,240,-56.2586,1211.68,79.8729,1005.24,1236.1
23,253,1,0,1,2,1,8,1,1,10,8,1,0,0.152073011,0,0,0,0,1,2020-10-17 16:10:42.498184681,9,0,5,0,0,129,14,1,42,1,24,-56.2586,1211.68,79.8729,1005.24,1236.1
24,72,1,1,0,1,2,11,1,9,1,6,1,0,30.001400183,5,1,15,0,1,2020-10-17 16:10:42.826098680,8,0,2,0,0,129,7,1,33,0,160,-56.2586,1211.68,79.8729,1005.24,1236.1
25,182,1,0,1,2,1,2,1,1,9,1,1,0,0.152908958,0,0,0,0,1,2020-10-17 16:10:42.874204397,7,0,7,0,0,129,6,1,55,2,77,-56.2586,1211.68,79.8731,1005.24,1236.1
26,72,1,1,0,1,2,11,1,6,1,6,1,0,30.001047653,41,9,123,0,1,2020-10-17 16:10:43.458151579,5,0,3,0,0,129,3,2,36,511,219,-56.2586,1211.68,79.8731,1005.24,1236.1
27,239,1,0,1,2,1,7,1,1,6,7,1,0,0.152045574,0,0,0,0,1,2020-10-17 16:10:47.304175854,6,0,4,0,0,129,14,1,38,1,211,-56.2586,1211.68,79.8731,1005.24,1236.1
28,72,1,1,0,1,2,11,1,4,1,6,1,0,30.001064806,0,0,0,0,1,2020-10-17 16:10:47.344132185,1,0,8,0,0,129,15,1,58,1,92,-56.2586,1211.68,79.8731,1005.24,1236.1
29,72,1,1,0,1,2,11,1,2,1,6,1,0,30.000997400,0,0,0,0,1,2020-10-17 16:10:50.720200062,2,0,1,0,0,129,6,2,32,255,176,-56.2578,1211.68,79.8731,1005.24,1236.1
30,206,1,0,1,2,1,4,1,1,4,3,1,0,0.152179728,0,0,0,0,1,2020-10-17 16:10:50.920156479,3,0,11,0,0,129,5,2,16,15,117,-56.2578,1211.68,79.8731,1005.24,1236.1
31,286,1,0,1,2,1,9,1,1,2,9,1,0,0.152213144,0,0,0,0,1,2020-10-17 16:10:52.960232973,0,0,6,0,0,129,15,1,46,1,38,-56.2578,1211.68,79.8731,1005.24,1236.1
32,72,1,1,0,1,2,11,1,3,1,6,1,0,30.001098665,0,0,0,0,1,2020-10-17 16:10:54.121197701,4,0,0,0,0,129,4,2,28,127,134,-56.2578,1211.68,79.8731,1005.24,1236.1
33,208,1,0,1,2,1,5,1,1,3,4,1,0,0.152049858,0,0,0,0,1,2020-10-17 16:11:02.274431944,6,0,10,0,0,129,15,3,1,4,241,-56.2578,1211.68,79.8731,1005.24,1236.1
34,72,1,1,0,1,2,11,1,8,1,6,1,0,30.000953919,12,2,36,0,1,2020-10-17 16:11:12.651477575,9,0,5,0,0,129,15,1,42,1,23,-56.2578,1211.68,79.8731,1005.24,1236.1
35,72,1,1,0,1,2,11,1,11,1,6,1,0,30.001084034,0,0,0,0,1,2020-10-17 16:11:12.979392052,8,0,2,0,0,129,8,1,33,0,159,-56.2578,1211.68,79.8731,1005.24,1236.1
36,225,1,0,1,2,1,6,1,1,8,5,1,0,0.152221427,0,0,0,0,1,2020-10-17 16:11:13.027451038,7,0,7,0,0,129,7,1,55,2,78,-56.2578,1211.68,79.8731,1005.24,1236.1
37,293,1,0,1,2,1,10,1,1,11,10,1,0,0.152059606,0,0,0,1,2,2020-10-17 16:11:13.611412525,5,0,3,0,0,129,4,2,36,511,218,-56.2578,1211.68,79.8731,1005.24,1236.1
38,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000963009,12,2,36,0,1,2020-10-17 16:11:17.456353903,6,0,4,0,0,129,0,1,38,1,210,-56.2578,1211.68,79.8731,1005.24,1236.1
39,196,1,0,1,2,1,3,1,1,7,2,1,0,0.151225535,0,0,0,0,1,2020-10-17 16:11:17.496394873,1,0,8,0,0,129,0,1,58,1,91,-56.2578,1211.68,79.8731,1005.24,1236.1
40,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000792958,0,0,0,0,1,2020-10-17 16:11:20.873380423,2,0,1,0,0,129,7,2,32,255,175,-56.2576,1211.68,79.8731,1005.24,1236.1
41,142,1,0,1,2,1,1,1,1,5,15,1,0,0.151369422,0,0,0,1,2,2020-10-17 16:11:21.073300838,3,0,11,0,0,129,6,2,16,15,116,-56.2576,1211.68,79.8731,1005.24,1236.1
42,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000893191,5,1,15,0,1,2020-10-17 16:11:22.491445303,6,0,9,0,0,129,1,0,1,1205,2,-56.2576,1211.68,79.8731,1005.24,1236.1
43,253,1,0,1,2,1,8,1,1,10,8,1,0,0.151299390,0,0,0,0,1,2020-10-17 16:11:23.113417387,0,0,6,0,0,129,0,1,46,1,37,-56.2576,1211.68,79.8731,1005.24,1236.1
44,72,1,1,0,1,2,11,1,9,1,6,1,0,30.000842351,5,1,15,0,1,2020-10-17 16:11:24.273400307,4,0,0,0,0,129,5,2,28,127,136,-56.2576,1211.68,79.8731,1005.24,1236.1
45,182,1,0,1,2,1,2,1,1,9,1,1,0,0.151252097,0,0,0,0,1,2020-10-17 16:11:35.297577858,6,0,9,0,0,129,2,0,1,1111,9,-56.2576,1211.68,79.8731,1005.24,1236.1
46,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,5,1,15,0,1,2020-10-17 16:11:42.803631067,9,0,5,0,0,129,0,1,42,1,26,-56.2576,1211.68,79.8731,1005.24,1236.1
47,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:11:43.131577968,8,0,2,0,0,129,9,1,33,0,157,-56.2576,1211.68,79.8731,1005.34,1236.1
48,89,1,1,0,1,2,14,1,4,1,13,1,0,20.966960676,14,3,42,1,0,2020-10-17 16:11:43.179655552,7,0,7,0,0,129,8,1,55,2,75,-56.2576,1211.68,79.8885,1005.34,1236.1
49,91,1,0,1,2,1,15,1,1,4,14,1,0,0.151183022,4,1,12,1,2,2020-10-17 16:11:43.765592098,5,0,3,0,0,129,5,2,36,511,223,-56.2576,1211.68,79.8885,1005.34,1236.1
50,72,1,1,0,1,2,11,1,6,1,6,1,0,30.000890361,24,5,66,0,1,2020-10-17 16:11:47.609611511,6,0,4,0,0,129,3,1,38,1,207,-56.2576,1207.59,79.8885,1005.34,1236.1
51,239,1,0,1,2,1,7,1,1,6,7,1,0,0.152410749,0,0,0,0,1,2020-10-17 16:11:47.647563219,1,0,8,0,0,129,1,1,58,1,88,-56.2576,1207.59,79.8885,1005.34,1236.1
52,72,1,1,0,1,2,11,1,4,1,6,1,0,8.882572354,0,0,0,0,1,2020-10-17 16:11:51.024673223,2,0,1,0,0,129,8,2,32,255,178,-56.3588,1207.59,79.8885,1005.34,1236.1
53,72,1,1,0,1,2,11,1,2,1,6,1,0,30.000738058,0,0,0,0,1,2020-10-17 16:11:51.224694014,3,0,11,0,0,129,7,2,16,15,119,-56.3588,1207.59,79.8885,1005.34,1236.1
54,206,1,0,1,2,1,4,1,1,4,3,1,0,0.152465903,0,0,0,0,1,2020-10-17 16:11:53.264696836,0,0,6,0,0,129,1,1,46,1,41,-56.3588,1207.59,79.8885,1005.34,1236.1
55,286,1,0,1,2,1,9,1,1,2,9,1,0,0.152585771,0,0,0,0,1,2020-10-17 16:11:54.426631451,4,0,0,0,0,129,6,2,28,127,137,-56.3588,1207.59,79.8885,1005.34,1236.1
56,72,1,1,0,1,2,11,1,3,1,6,1,0,30.000782403,0,0,0,0,1,2020-10-17 16:11:56.248730183,8,0,9,0,0,129,10,0,1,1001,0,-56.3588,1207.59,79.8885,1005.34,1236.1
57,208,1,0,1,2,1,5,1,1,3,4,1,0,0.152550500,6,1,18,0,1,2020-10-17 16:12:11.671825171,7,0,9,0,0,129,9,0,1,None,4,-56.3588,1207.59,79.8885,1005.34,1236.1
58,72,1,1,0,1,2,11,1,8,1,6,1,0,30.000658237,6,1,18,0,1,2020-10-17 16:12:12.955860853,9,0,5,0,0,129,1,1,42,1,27,-56.3588,1207.59,79.8885,1005.34,1236.1
59,72,1,1,0,1,2,11,1,11,1,6,1,0,30.000776296,0,0,0,0,1,2020-10-17 16:12:13.283854961,8,0,2,0,0,129,11,1,33,9,156,-56.3588,1207.59,79.8885,1001.97,1236.1
60,225,1,0,1,2,1,6,1,1,8,5,1,0,0.151561284,0,0,0,0,1,2020-10-17 16:12:13.331837177,7,0,7,0,0,129,10,1,55,2,74,-56.3588,1207.59,79.7903,1001.97,1236.1
61,293,1,0,1,2,1,10,1,1,11,10,1,0,0.151476411,0,0,0,0,1,2020-10-17 16:12:13.919817209,5,0,3,0,0,129,6,2,36,511,222,-56.3588,1207.59,79.7903,1001.97,1236.1
62,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000734648,12,2,36,0,1,2020-10-17 16:12:17.761847019,6,0,4,0,0,129,4,1,38,1,206,-56.3588,1206.3,79.7903,1001.97,1236.1
63,196,1,0,1,2,1,3,1,1,7,2,1,0,0.151579366,0,0,0,0,1,2020-10-17 16:12:17.799848557,1,0,8,0,0,129,2,1,58,1,87,-56.3588,1206.3,79.7903,1001.97,1236.1
64,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000620811,0,0,0,0,1,2020-10-17 16:12:21.177848101,2,0,1,0,0,129,9,2,32,255,179,-56.3018,1206.3,79.7903,1001.97,1236.1
65,142,1,0,1,2,1,1,1,1,5,15,1,0,0.151598076,0,0,0,0,1,2020-10-17 16:12:21.377845287,3,0,11,0,0,129,8,2,16,15,114,-56.3018,1206.3,79.7903,1001.97,1236.1
66,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000644175,5,1,15,0,1,2020-10-17 16:12:23.417947531,0,0,6,0,0,129,2,1,46,1,40,-56.3018,1206.3,79.7903,1001.97,1236.1
67,253,1,0,1,2,1,8,1,1,10,8,1,0,0.151577506,0,0,0,0,1,2020-10-17 16:12:24.579865932,4,0,0,0,0,129,7,2,28,127,138,-56.3018,1206.3,79.7903,1001.97,1236.1
68,72,1,1,0,1,2,11,1,9,1,6,1,0,30.000750467,5,1,15,0,1,2020-10-17 16:12:26.821981192,7,0,9,0,0,129,11,0,1,None,12,-56.3018,1206.3,79.7903,1001.97,1236.1
69,182,1,0,1,2,1,2,1,1,9,1,1,0,0.152482501,0,0,0,0,1,2020-10-17 16:12:43.108084679,9,0,5,0,0,129,2,1,42,1,28,-56.3018,1206.3,79.7903,1001.97,1236.1
70,60,0,2,2,0,0,0,0,0,0,0,0,0,-1,10,2,30,0,1,2020-10-17 16:12:43.436001778,8,0,2,0,0,129,12,1,33,9,155,-56.3018,1206.3,79.7903,1001.5,1236.1
71,60,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:12:43.483985901,7,0,7,0,0,129,12,1,55,2,73,-56.3018,1206.3,78.7426,1001.5,1236.1
72,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:12:44.072053432,5,0,3,0,0,129,7,2,36,511,221,-56.3018,1206.3,78.7426,1001.5,1236.1
73,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:12:44.714084864,9,0,9,0,0,129,3,0,1,None,7,-56.3018,1206.3,78.7426,1001.5,1236.1
74,60,0,2,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:12:47.915127039,6,0,4,0,0,129,5,1,38,1,203,-56.3018,1207.8,78.7426,1001.5,1236.1
75,89,1,1,0,1,2,14,1,8,1,13,1,0,14.818987441,9,2,27,1,0,2020-10-17 16:12:47.953080893,1,0,8,0,0,129,3,1,58,1,95,-56.3018,1207.8,78.7426,1001.5,1236.1
76,91,1,0,1,2,1,15,1,1,8,14,1,0,0.151268655,0,0,0,0,1,2020-10-17 16:12:51.331141710,2,0,1,0,0,129,10,2,32,255,171,-51.4178,1207.8,78.7426,1001.5,1236.1
77,72,1,1,0,1,2,11,1,6,1,6,1,0,30.000576591,22,5,66,0,1,2020-10-17 16:12:51.531161070,3,0,11,0,0,129,9,2,16,15,107,-51.4178,1207.8,78.7426,1001.5,1236.1
78,239,1,0,1,2,1,7,1,1,6,7,1,0,0.152716320,0,0,0,0,1,2020-10-17 16:12:53.571186304,0,0,6,0,0,129,3,1,46,1,42,-51.4178,1207.8,78.7426,1001.5,1236.1
79,72,1,1,0,1,2,11,1,4,1,6,1,0,30.000503293,0,0,0,0,1,2020-10-17 16:12:54.733108044,4,0,0,0,0,129,8,2,28,127,131,-51.4178,1207.8,78.7426,1001.5,1236.1
80,72,1,1,0,1,2,11,1,2,1,6,1,0,30.000441008,0,0,0,0,1,2020-10-17 16:12:57.604220390,9,0,9,0,0,129,4,0,1,None,10,-51.4178,1207.8,78.7426,1001.5,1236.1
81,206,1,0,1,2,1,4,1,1,4,3,1,0,0.152789877,0,0,0,0,1,2020-10-17 16:13:13.261321068,9,0,5,0,0,129,5,1,42,1,19,-51.4178,1207.8,78.7426,1001.5,1010.61
82,286,1,0,1,2,1,9,1,1,2,9,1,0,0.152805663,0,0,0,0,1,2020-10-17 16:13:13.589319706,8,0,2,0,0,129,13,1,33,9,165,-51.4178,1207.8,78.7426,1007.75,1010.61
83,72,1,1,0,1,2,11,1,3,1,6,1,0,30.000581830,0,0,0,0,1,2020-10-17 16:13:13.637376785,7,0,7,0,0,129,13,1,55,2,71,-51.4178,1207.8,79.6257,1007.75,1010.61
84,208,1,0,1,2,1,5,1,1,3,4,1,0,0.152679112,0,0,0,0,1,2020-10-17 16:13:14.225349426,5,0,3,0,0,129,8,2,36,511,213,-51.4178,1207.8,79.6257,1007.75,1010.61
85,72,1,1,0,1,2,11,1,8,1,6,1,0,15.030339987,12,2,36,0,1,2020-10-17 16:13:18.067286730,6,0,4,0,0,129,6,1,38,1,204,-51.4178,1211.59,79.6257,1007.75,1010.61
86,72,1,1,0,1,2,11,1,11,1,6,1,0,30.000555247,6,1,18,0,1,2020-10-17 16:13:18.105280638,1,0,8,0,0,129,4,1,58,1,96,-51.4178,1211.59,79.6257,1007.75,1010.61
87,225,1,0,1,2,1,6,1,1,8,5,1,0,0.151581969,0,0,0,0,1,2020-10-17 16:13:21.559964418,2,0,1,0,0,129,11,2,32,255,172,-56.6516,1211.59,79.6257,1007.75,1010.61
88,293,1,0,1,2,1,10,1,1,11,10,1,0,0.151707258,0,0,0,0,1,2020-10-17 16:13:21.760468245,3,0,11,0,0,129,10,2,16,15,109,-56.6516,1211.59,79.6257,1007.75,1010.61
89,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000558245,6,1,18,0,1,2020-10-17 16:13:23.806991816,0,0,6,0,0,129,4,1,46,1,43,-56.6516,1211.59,79.6257,1007.75,1010.61
90,196,1,0,1,2,1,3,1,1,7,2,1,0,0.152622200,0,0,0,0,1,2020-10-17 16:13:25.035971880,4,0,0,0,0,129,9,2,28,127,127,-56.6516,1211.59,79.6257,1007.75,1010.61
91,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000493395,0,0,0,0,1,2020-10-17 16:13:43.584301949,9,0,5,0,0,129,6,1,42,1,16,-56.6516,1211.59,79.6257,1007.75,1003.28
92,142,1,0,1,2,1,1,1,1,5,15,1,0,0.152650872,0,0,0,0,1,2020-10-17 16:13:43.984111071,8,0,2,0,0,129,14,1,33,9,166,-56.6516,1211.59,79.6257,1007.17,1003.28
93,81,1,1,0,1,2,12,1,8,1,11,1,0,4.882186136,5,1,15,1,0,2020-10-17 16:13:44.041398764,7,0,7,0,0,129,14,1,55,2,72,-56.6516,1211.59,79.632,1007.17,1003.28
94,85,1,0,1,2,1,13,1,1,8,12,1,0,0.152905247,0,0,0,0,1,2020-10-17 16:13:44.700338364,5,0,3,0,0,129,9,2,36,511,212,-56.6516,1211.59,79.632,1007.17,1003.28
95,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000424317,0,0,0,0,1,2020-10-17 16:13:48.452439785,6,0,4,0,0,129,7,1,38,1,205,-56.6516,1212.28,79.632,1007.17,1003.28
96,253,1,0,1,2,1,8,1,1,10,8,1,0,0.152760163,0,0,0,0,1,2020-10-17 16:13:48.498897314,1,0,8,0,0,129,5,1,58,1,97,-56.6516,1212.28,79.632,1007.17,1003.28
97,72,1,1,0,1,2,11,1,9,1,6,1,0,30.000536267,5,1,15,0,1,2020-10-17 16:13:51.860205889,2,0,1,0,0,129,12,2,32,255,170,-56.604,1212.28,79.632,1007.17,1003.28
98,182,1,0,1,2,1,2,1,1,9,1,1,0,0.151666295,0,0,0,1,2,2020-10-17 16:13:52.072366953,3,0,11,0,0,129,11,2,16,15,108,-56.604,1212.28,79.632,1007.17,1003.28
99,81,1,1,0,1,2,12,1,8,1,11,1,0,12.654864364,23,5,69,1,0,2020-10-17 16:13:53.018796682,6,0,9,0,0,129,8,0,1,1200,1,-56.604,1212.28,79.632,1007.17,1003.28
100,85,1,0,1,2,1,13,1,1,8,12,1,0,0.151268108,0,0,0,1,2,2020-10-17 16:13:54.032131910,0,0,6,0,0,129,5,1,46,1,44,-56.604,1212.28,79.632,1007.17,1003.28
101,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,13,3,38,0,1,2020-10-17 16:13:55.332596779,4,0,0,0,0,129,10,2,28,127,128,-56.604,1212.28,79.632,1007.17,1003.28
102,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2020-10-17 16:14:12.706933260,6,0,9,0,0,129,9,0,1,1100,8,-56.604,1212.28,79.632,1007.17,1003.28
103,72,1,1,0,1,2,11,1,6,1,6,1,0,30.000269640,6,1,18,0,1,2020-10-17 16:14:13.878041744,9,0,5,0,0,129,7,1,42,1,21,-56.604,1212.28,79.632,1007.17,1007.56
104,239,1,0,1,2,1,7,1,1,6,7,1,0,0.151883900,0,0,0,0,1,2020-10-17 16:14:14.308372498,8,0,2,0,0,129,15,1,33,9,169,-56.604,1212.28,79.632,1017.66,1007.56
105,72,1,1,0,1,2,11,1,4,1,6,1,0,30.000302908,0,0,0,0,1,2020-10-17 16:14:14.356577396,7,0,7,0,0,129,15,1,55,2,67,-56.604,1212.28,81.3818,1017.66,1007.56
106,72,1,1,0,1,2,11,1,2,1,6,1,0,30.001161193,0,0,0,0,1,2020-10-17 16:14:15.017549038,5,0,3,0,0,129,10,2,36,511,224,-56.604,1212.28,81.3818,1017.66,1007.56
107,206,1,0,1,2,1,4,1,1,4,3,1,0,0.151883004,0,0,0,0,1,2020-10-17 16:14:18.764281273,6,0,4,0,0,129,10,1,38,1,239,-56.604,654.214,81.3818,1017.66,1007.56
108,286,1,0,1,2,1,9,1,1,2,9,1,0,0.151043339,0,0,0,1,2,2020-10-17 16:14:18.812443018,1,0,8,0,0,129,6,1,58,1,84,-56.604,654.214,81.3818,1017.66,1007.56
109,72,1,1,0,1,2,11,1,3,1,6,1,0,30.001330849,6,1,18,0,1,2020-10-17 16:14:22.160396338,2,0,1,0,0,129,13,2,32,255,182,-60.2462,654.214,81.3818,1017.66,1007.56
110,208,1,0,1,2,1,5,1,1,3,4,1,0,0.152848546,0,0,0,0,1,2020-10-17 16:14:22.369288206,3,0,11,0,0,129,12,2,16,15,125,-60.2462,654.214,81.3818,1017.66,1007.56
111,72,1,1,0,1,2,11,1,8,1,6,1,0,12.159158990,7,1,20,0,1,2020-10-17 16:14:24.252268314,0,0,6,0,0,129,6,1,46,1,48,-60.2462,654.214,81.3818,1017.66,1007.56
112,72,1,1,0,1,2,11,1,11,1,6,1,0,30.000279615,0,0,0,0,1,2020-10-17 16:14:25.561783552,4,0,0,0,0,129,11,2,28,127,139,-60.2462,654.214,81.3818,1017.66,1007.56
113,225,1,0,1,2,1,6,1,1,8,5,1,0,0.152874692,6,1,18,0,1,2020-10-17 16:14:28.567059994,8,0,9,0,0,129,0,0,1,999,6,-60.2462,654.214,81.3818,1017.66,1007.56
114,293,1,0,1,2,1,10,1,1,11,10,1,0,0.150888750,0,0,0,0,1,2020-10-17 16:14:44.184453249,9,0,5,0,0,129,8,1,42,1,29,-60.2462,654.214,81.3818,1017.66,1028.25
115,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000268852,7,1,20,0,1,2020-10-17 16:14:44.632575989,8,0,2,0,0,129,1,1,33,0,188,-60.2462,654.214,81.3818,268.037,1028.25
116,196,1,0,1,2,1,3,1,1,7,2,1,0,0.151023932,0,0,0,0,1,2020-10-17 16:14:44.684762478,7,0,7,0,0,129,0,1,55,2,65,-60.2462,654.214,88.9545,268.037,1028.25
117,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000280965,0,0,0,0,1,2020-10-17 16:14:45.324857712,5,0,3,0,0,129,11,2,36,511,226,-60.2462,654.214,88.9545,268.037,1028.25
118,142,1,0,1,2,1,1,1,1,5,15,1,0,0.151112157,0,0,0,0,1,2020-10-17 16:14:49.096626997,6,0,4,0,0,129,11,1,38,1,238,-60.2462,335.923,88.9545,268.037,1028.25
119,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000196856,5,1,15,0,1,2020-10-17 16:14:49.139791965,1,0,8,0,0,129,7,1,58,1,98,-60.2462,335.923,88.9545,268.037,1028.25
120,253,1,0,1,2,1,8,1,1,10,8,1,0,0.151082543,0,0,0,0,1,2020-10-17 16:14:52.476634979,2,0,1,0,0,129,14,2,32,255,184,-24.9834,335.923,88.9545,268.037,1028.25
121,72,1,1,0,1,2,11,1,9,1,6,1,0,30.001346430,5,1,15,0,1,2020-10-17 16:14:52.717014313,3,0,11,0,0,129,13,2,16,15,105,-24.9834,335.923,88.9545,268.037,1028.25
122,182,1,0,1,2,1,2,1,1,9,1,1,0,0.151884642,0,0,0,0,1,2020-10-17 16:14:54.471507311,0,0,6,0,0,129,7,1,46,1,49,-24.9834,335.923,88.9545,268.037,1028.25
123,81,1,1,0,1,2,12,1,4,1,11,1,0,12.965268040,5,1,15,1,0,2020-10-17 16:14:55.053899527,7,0,9,0,0,129,1,0,1,None,4,-24.9834,335.923,88.9545,268.037,1028.25
124,85,1,0,1,2,1,13,1,1,4,12,1,0,0.151884222,0,0,0,1,2,2020-10-17 16:14:55.806185246,4,0,0,0,0,129,12,2,28,127,141,-24.9834,335.923,88.9545,268.037,1028.25
